"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.0121376821048962,0.422197268863176,-0.839644329076721,0.815368964866929
"2","lam(Shrub_150)",-0.566064966295173,0.438815623903811,-1.42614358914664,0.294013656556297
"3","lam(Tremblingaspen_150)",-0.436994658544441,0.206698327187883,-0.842123379832693,-0.0318659372561901
"4","p(Int)",-2.13869581286678,0.487135721019738,-3.09348182606546,-1.18390979966809
"5","p(Julian)",-0.474523021692173,0.185579589276125,-0.838259016673378,-0.110787026710969
