"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.346036740742777,0.507505258030932,-0.648673564997849,1.3407470464834
"2","lam(Blackspruce_150)",1.21428011352166,0.270895918476246,0.683324113308222,1.7452361137351
"3","lam(Jackpine_150)",0.716565214092723,0.243828440116357,0.238661471464664,1.19446895672078
"4","lam(Tamarack_150)",0.876935534607698,0.193999687771524,0.496696146575512,1.25717492263988
"5","p(Int)",-2.01623986143065,0.560743149322396,-3.11529643410254,-0.917183288758753
