"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.86799116725985,0.243194786673138,0.3913293853805,1.3446529491392
"2","lam(Shrub_150)",-0.219132250107686,0.150637708774424,-0.514382159305557,0.0761176590901854
"3","lam(Tremblingaspen_150)",-0.390630167560283,0.11527438325784,-0.61656795874565,-0.164692376374915
"4","p(Int)",-1.46915954832005,0.304276196734101,-2.06554089391889,-0.872778202721211
"5","p(Julian)",0.320686968814764,0.11276274739789,0.0996719839148986,0.541701953714629
