"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.52116547124752,0.23818447939991,-1.98800705087134,-1.0543238916237
"2","lam(Shrub_50)",0.296570321764086,0.083653066066948,0.132610312272868,0.460530331255304
"3","lam(Tamarack_50)",0.535674663732439,0.127192442264274,0.286377476894462,0.784971850570417
"4","lam(Water_50)",0.254932099244582,0.101064410579443,0.0568458545088731,0.453018343980291
"5","p(Int)",0.295425427362373,0.233709565202047,-0.16264532043364,0.753496175158386
