"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.907775577120792,0.217554551879633,-1.33418249880487,-0.481368655436711
"2","lam(Fen_500)",0.663054627997076,0.161976785402232,0.345580128608701,0.98052912738545
"3","lam(Swamp_500)",-0.613119762925482,0.238509683291668,-1.08059874217715,-0.145640783673813
"4","lam(Tremblingaspen_500)",0.457830825551106,0.146995223669398,0.169720187159086,0.745941463943127
"5","p(Int)",-0.611075873464075,0.269082786231484,-1.13847813447778,-0.0836736124503654
