"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.736726626430443,0.27106273155703,-1.26800958028222,-0.205443672578664
"2","lam(Tremblingaspen_500)",0.585234916268477,0.145080892863886,0.30087636625526,0.869593466281694
"3","lam(Water_500)",0.414853129106673,0.100901057542775,0.217087056322834,0.612619201890513
"4","lam(wtage_500)",0.346314289003108,0.138878431545136,0.0741125631746423,0.618516014831574
"5","p(Int)",-1.10128606614145,0.323067558144059,-1.73449848010381,-0.468073652179097
