"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",1.44678713602495,1.1650906157038,-0.836790470754499,3.7303647428044
"2","lam(Shrub_500)",0.537707637226238,0.146893001462388,0.249797354359957,0.825617920092518
"3","lam(Tamarack_500)",0.757888566359699,0.182964119795596,0.399278891560332,1.11649824115907
"4","p(Int)",-5.15614341952863,1.10309242723156,-7.31820457690249,-2.99408226215477
