"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-2.93883814731873,4.34663645591539,-11.4582456009129,5.58056930627544
"2","lam(Fen_150)",-5.90083959610486,18.5048594935606,-42.1703642034836,30.3686850112739
"3","p(Int)",-0.334446661047829,0.354811721271045,-1.02987763473908,0.36098431264342
"4","p(Julian)",0.668935986808064,0.338110302913897,0.0062397930968261,1.3316321805193
