"","SS","lam.hat50"
"1","BG_15_1",0.423026910550247
"2","BG_15_10",0.430523630777476
"3","BG_15_100",2.00229831418125
"4","BG_15_11",0.25391388880508
"5","BG_15_12",1.00752886488124
"6","BG_15_13",0.814890433233484
"7","BG_15_14",0.981755091926528
"8","BG_15_15",0.733524225922871
"9","BG_15_16",0.993191972056246
"10","BG_15_17",0.357025907673721
"11","BG_15_18",0.0275300046476515
"12","BG_15_19",0.534657934549314
"13","BG_15_2",0.989692210465831
"14","BG_15_20",1.69939646913397
"15","BG_15_21",0.580231339905735
"16","BG_15_22",0.629687684851432
"17","BG_15_23",0.485113394277572
"18","BG_15_24",1.40288755301089
"19","BG_15_26",0.658499229632095
"20","BG_15_27",0.853994699359285
"21","BG_15_28",0.668009405802359
"22","BG_15_29",0.992657723561393
"23","BG_15_3",0.939341334158216
"24","BG_15_30",1.2118912306171
"25","BG_15_31",1.70262872650392
"26","BG_15_32",1.37878572560931
"27","BG_15_33",1.59016701902551
"28","BG_15_34",0.63681857968746
"29","BG_15_35",0.5671769399428
"30","BG_15_36",0.657032945685518
"31","BG_15_37",0.4452957123134
"32","BG_15_38",0.663280449457447
"33","BG_15_39",0.610909904472835
"34","BG_15_4",0.793992769352383
"35","BG_15_40",1.22508281022101
"36","BG_15_41",1.0583853666651
"37","BG_15_42",1.23184774854371
"38","BG_15_43",0.816720684581066
"39","BG_15_44",0.294182998385021
"40","BG_15_45",0.632159265521442
"41","BG_15_46",0.770887488996047
"42","BG_15_47",0.738602622072181
"43","BG_15_48",1.1180509368907
"44","BG_15_49",0.779859616570597
"45","BG_15_5",1.61769462297639
"46","BG_15_50",0.989485412648519
"47","BG_15_51",0.37338604228597
"48","BG_15_52",1.58942432027975
"49","BG_15_53",0.478773910426212
"50","BG_15_54",0.349145797411247
"51","BG_15_55",1.46948120297011
"52","BG_15_56",0.410753968531498
"53","BG_15_57",0.807581713362025
"54","BG_15_58",0.672719261933465
"55","BG_15_59",1.46504323539149
"56","BG_15_6",0.748560684948152
"57","BG_15_60",0.595963460693536
"58","BG_15_61",0.715813595849563
"59","BG_15_62",0.378699398286379
"60","BG_15_63",0.481873351859986
"61","BG_15_64",0.875112630483424
"62","BG_15_65",0.960889700286648
"63","BG_15_66",1.16745401320003
"64","BG_15_67",0.45916975921624
"65","BG_15_68",1.09511995775339
"66","BG_15_69",1.16226431058837
"67","BG_15_7",0.399162672206371
"68","BG_15_70",0.734219719006612
"69","BG_15_71",1.93251171312574
"70","BG_15_72",1.58216293274376
"71","BG_15_73",1.58142638962185
"72","BG_15_74",0.704008081622639
"73","BG_15_75",0.613769050819346
"74","BG_15_77",1.22620954017947
"75","BG_15_78",1.89042375203343
"76","BG_15_79",1.48851968283798
"77","BG_15_8",0.982176763406053
"78","BG_15_80",0.300357854817335
"79","BG_15_81",0.341009512581237
"80","BG_15_82",0.675581285404936
"81","BG_15_83",1.08696655837506
"82","BG_15_84",0.3879295200174
"83","BG_15_85",0.285156077791154
"84","BG_15_86",0.74932539536558
"85","BG_15_87",0.816560654192686
"86","BG_15_88",2.04404162710408
"87","BG_15_89",0.71185955094451
"88","BG_15_9",0.474401457108444
"89","BG_15_90",0.354223112426569
"90","BG_15_91",0.486168644572576
"91","BG_15_92",1.29034332268182
"92","BG_15_93",0.395836031248828
"93","BG_15_94",0.0939951827689188
"94","BG_15_95",0.00746515933873508
"95","BG_15_96",0.171021914328114
"96","BG_15_97",0.916976589110433
"97","BG_15_98",1.10479598473309
"98","BG_15_99",0.640171203423072
