"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_500)","SElam(LandCover_NonVeg_v1_500)","lam(Species_Abie_Bal_v1_500)","SElam(Species_Abie_Bal_v1_500)","lam(Species_Pice_Gla_v1_500)","SElam(Species_Pice_Gla_v1_500)","lam(Species_Pice_Mar_v1_500)","SElam(Species_Pice_Mar_v1_500)","lam(Species_Pinu_Ban_v1_500)","SElam(Species_Pinu_Ban_v1_500)","lam(Species_Popu_Bal_v1_500)","SElam(Species_Popu_Bal_v1_500)","lam(Species_Popu_Tre_v1_500)","SElam(Species_Popu_Tre_v1_500)","lam(Species_Sali_Spp_v1_500)","SElam(Species_Sali_Spp_v1_500)","lam(SpeciesGroups_Broadleaf_Spp_v1_500)","SElam(SpeciesGroups_Broadleaf_Spp_v1_500)","lam(SpeciesGroups_Needleleaf_Spp_v1_500)","SElam(SpeciesGroups_Needleleaf_Spp_v1_500)","lam(Structure_Biomass_TotalDead_v1_500)","SElam(Structure_Biomass_TotalDead_v1_500)","lam(Structure_Biomass_TotalLiveAboveGround_v1_500)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_500)","lam(Structure_Stand_Age_v1_500)","SElam(Structure_Stand_Age_v1_500)","lam(Structure_Stand_CrownClosure_v1_500)","SElam(Structure_Stand_CrownClosure_v1_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","2/11/15","~1 ~ LandCover_NonVeg_v1_500 + SpeciesGroups_Needleleaf_Spp_v1_500 + Structure_Stand_CrownClosure_v1_500 + 1",-3.16971735544819,0.665233820668622,-2.02875789867207,0.67966332561194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43770377797132,0.545611909205175,NA,NA,NA,NA,NA,NA,-2.36320344551949,0.696596060195806,-0.557994705775414,0.438290897884516,NA,NA,0,130.396024025609,54.9988262105481,5,98,119.997652421096,0,0.0918472607057835,NA,0.0918472607057835
"2","4/8/15","~1 ~ Species_Pice_Gla_v1_500 + Species_Popu_Tre_v1_500 + Structure_Stand_CrownClosure_v1_500 + 1",-2.9917263904242,0.588111864161983,NA,NA,NA,NA,-1.42209107131903,0.600078198421049,NA,NA,NA,NA,NA,NA,0.941395159756139,0.337199098895756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.498133560332598,0.31940290956679,-0.599920837711183,0.449642990677545,NA,NA,0,28.5524601198223,55.7734805044548,5,98,121.54696100891,1.54930858781334,0.0423290111494953,NA,0.134176271855279
"3","4/10","~1 ~ Species_Pice_Gla_v1_500 + SpeciesGroups_Broadleaf_Spp_v1_500 + 1",-2.91212814006458,0.578610426028059,NA,NA,NA,NA,-1.86883967711009,0.553665899857884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919551614214826,0.325710206011927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.610359896638627,0.45048553687622,NA,NA,0,15.6602870714787,56.8018586839296,4,98,121.603717367859,1.60606494676288,0.0411446750057654,NA,0.175320946861044
"4","4/8","~1 ~ Species_Pice_Gla_v1_500 + Species_Popu_Tre_v1_500 + 1",-2.90495670295805,0.576509675433568,NA,NA,NA,NA,-1.85698021208606,0.552432016621353,NA,NA,NA,NA,NA,NA,0.882938541334636,0.313357914955608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.621865408798409,0.453859418697388,NA,NA,0,15.6286755609181,56.8569065799784,4,98,121.713813159957,1.71616073886055,0.0389409586476063,NA,0.214261905508651
"5","1/4/10","~Julian + 1 ~ Species_Pice_Gla_v1_500 + SpeciesGroups_Broadleaf_Spp_v1_500 + 1",-2.80920672761446,0.515421626208175,NA,NA,NA,NA,-1.48883019318356,0.495979533487408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731322374271717,0.331354759918276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470159412103287,0.510760878211907,1.07016406059519,0.52194844061047,0,10.144832422498,55.8657647807409,5,98,121.731529561482,1.73387714038562,0.0385975351209288,NA,0.252859440629579
"6","4/8/13","~1 ~ Species_Pice_Gla_v1_500 + Species_Popu_Tre_v1_500 + Structure_Biomass_TotalLiveAboveGround_v1_500 + 1",-3.07330092755388,0.613451596227496,NA,NA,NA,NA,-1.47748930143413,0.589227053744761,NA,NA,NA,NA,NA,NA,1.08773862797734,0.374067643404598,NA,NA,NA,NA,NA,NA,NA,NA,-0.68828045612586,0.520034175245994,NA,NA,NA,NA,-0.62053379914528,0.454474615961349,NA,NA,0,21.3763077046917,55.9669515421137,5,98,121.933903084227,1.93625066313109,0.0348830715650537,NA,0.287742512194633
"7","1/2/15","~Julian + 1 ~ LandCover_NonVeg_v1_500 + Structure_Stand_CrownClosure_v1_500 + 1",-2.73417701015234,0.498996183819881,-0.535519561944127,0.331654048812369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5696511439086,0.565572785337837,0.483862490306444,0.474423453623485,1.11992687606591,0.486703248755816,0,34.4536091529365,56.0008149676014,5,98,122.001629935203,2.00397751410662,0.0337215881639837,NA,0.321464100358617
"8","1/4/8","~Julian + 1 ~ Species_Pice_Gla_v1_500 + Species_Popu_Tre_v1_500 + 1",-2.79709885804207,0.512386451432872,NA,NA,NA,NA,-1.46193753865897,0.494315703791896,NA,NA,NA,NA,NA,NA,0.684445203514842,0.320401000986078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472261047642846,0.511897305968045,1.06213436423499,0.522779228754809,0,9.98209133053223,56.0203569771151,5,98,122.04071395423,2.04306153313401,0.0330689977988481,NA,0.354533098157465
"9","4/10/15","~1 ~ Species_Pice_Gla_v1_500 + SpeciesGroups_Broadleaf_Spp_v1_500 + Structure_Stand_CrownClosure_v1_500 + 1",-2.94151781020229,0.575554689247896,NA,NA,NA,NA,-1.46297783018761,0.626280165537057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935237666246473,0.348889177739488,NA,NA,NA,NA,NA,NA,NA,NA,-0.397202766035954,0.316937941635267,-0.577336338062277,0.444585627720953,NA,NA,0,30.1687579218143,56.0863367557367,5,98,122.172673511473,2.17502109037704,0.030957535488406,NA,0.385490633645871
"10","3/4/11","~1 ~ Species_Abie_Bal_v1_500 + Species_Pice_Gla_v1_500 + SpeciesGroups_Needleleaf_Spp_v1_500 + 1",-4.18454184928912,1.11695339237686,NA,NA,-4.95799297959947,2.36833853439391,-1.49679141501693,0.560716021091347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04413916144161,0.41587353407165,NA,NA,NA,NA,NA,NA,NA,NA,-0.570007572000226,0.446452775182749,NA,NA,0,339.099195727388,56.1168778000442,5,98,122.233755600088,2.23610317899204,0.0300263520619512,NA,0.415516985707822
