"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_500)","SElam(LandCover_NonVeg_v1_500)","lam(Species_Abie_Bal_v1_500)","SElam(Species_Abie_Bal_v1_500)","lam(Species_Pice_Gla_v1_500)","SElam(Species_Pice_Gla_v1_500)","lam(Species_Pice_Mar_v1_500)","SElam(Species_Pice_Mar_v1_500)","lam(Species_Pinu_Ban_v1_500)","SElam(Species_Pinu_Ban_v1_500)","lam(Species_Popu_Bal_v1_500)","SElam(Species_Popu_Bal_v1_500)","lam(Species_Popu_Tre_v1_500)","SElam(Species_Popu_Tre_v1_500)","lam(Species_Sali_Spp_v1_500)","SElam(Species_Sali_Spp_v1_500)","lam(SpeciesGroups_Broadleaf_Spp_v1_500)","SElam(SpeciesGroups_Broadleaf_Spp_v1_500)","lam(SpeciesGroups_Needleleaf_Spp_v1_500)","SElam(SpeciesGroups_Needleleaf_Spp_v1_500)","lam(Structure_Biomass_TotalDead_v1_500)","SElam(Structure_Biomass_TotalDead_v1_500)","lam(Structure_Biomass_TotalLiveAboveGround_v1_500)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_500)","lam(Structure_Stand_Age_v1_500)","SElam(Structure_Stand_Age_v1_500)","lam(Structure_Stand_CrownClosure_v1_500)","SElam(Structure_Stand_CrownClosure_v1_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","4/7/14","~1 ~ Species_Pice_Gla_v1_500 + Species_Popu_Bal_v1_500 + Structure_Stand_Age_v1_500 + 1",1.5248823434715,0.536883718904413,NA,NA,NA,NA,-0.203111168128772,0.106801093773313,NA,NA,NA,NA,0.262447639720632,0.104374130445806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494452870260477,0.139233114855748,NA,NA,-2.32302897403416,0.594897497450965,NA,NA,0,161.519215791373,323.768429282539,5,98,657.536858565077,0,0.0852004720522104,NA,0.0852004720522104
"2","9/14","~1 ~ Species_Sali_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.52895917956951,0.537513096141384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223764560603437,0.126609938861345,NA,NA,NA,NA,NA,NA,NA,NA,0.22982789512403,0.114831470355284,NA,NA,-2.31357656454913,0.59736381708578,NA,NA,0,167.37660487191,325.346145591803,4,98,658.692291183607,1.1554326185294,0.0478126699014166,NA,0.133013141953627
"3","7/9/14","~1 ~ Species_Popu_Bal_v1_500 + Species_Sali_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.56712858576333,0.564186428172947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124207748520366,0.0874179944136004,NA,NA,-0.189039753344893,0.127860568569108,NA,NA,NA,NA,NA,NA,NA,NA,0.297573133015122,0.12775350620279,NA,NA,-2.36280602732246,0.624003984444164,NA,NA,0,185.79981864062,324.407792353673,5,98,658.815584707346,1.27872614226862,0.0449541869407829,NA,0.17796732889441
"4","9/10/14","~1 ~ Species_Sali_Spp_v1_500 + SpeciesGroups_Broadleaf_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.65136467399313,0.623396933756919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2258241035909,0.125327680411816,0.120984465182252,0.0923363393351044,NA,NA,NA,NA,NA,NA,0.288998162105968,0.130634829536592,NA,NA,-2.45609096679933,0.684901610389625,NA,NA,0,231.343722636599,324.520029734858,5,98,659.040059469716,1.50320090463811,0.0401814932223391,NA,0.218148822116749
"5","2/9/14","~1 ~ LandCover_NonVeg_v1_500 + Species_Sali_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.57356702519455,0.565272618398298,0.215403968066545,0.164480641815398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26586454893409,0.130339246354102,NA,NA,NA,NA,NA,NA,NA,NA,0.361108595992277,0.15115473367649,NA,NA,-2.36758847194414,0.624894657067126,NA,NA,0,197.129033420471,324.538834361188,5,98,659.077668722377,1.54081015729935,0.0394329553024841,NA,0.257581777419233
"6","9/11/14","~1 ~ Species_Sali_Spp_v1_500 + SpeciesGroups_Needleleaf_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.66547245950337,0.634296619398787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.229371766739844,0.124950792362273,NA,NA,-0.173937059412573,0.136770672655323,NA,NA,NA,NA,0.356022031702724,0.151856566555844,NA,NA,-2.46727376004153,0.695746740087783,NA,NA,0,248.124686577534,324.561591194363,5,98,659.123182388726,1.58632382364874,0.0385457197422111,NA,0.296127497161444
"7","3/9/14","~1 ~ Species_Abie_Bal_v1_500 + Species_Sali_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.62245288522769,0.602462969468301,NA,NA,0.0976357851972621,0.0740476508120762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20423899317241,0.126500589395716,NA,NA,NA,NA,NA,NA,NA,NA,0.255019344769456,0.116112280071226,NA,NA,-2.42291159905557,0.663097655846492,NA,NA,0,217.378736226334,324.588017848474,5,98,659.176035696949,1.63917713187129,0.0375404271041999,NA,0.333667924265644
"8","7/14","~1 ~ Species_Popu_Bal_v1_500 + Structure_Stand_Age_v1_500 + 1",1.49280917831637,0.515324526310145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155815572243671,0.0849141015859903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374450156081542,0.124312437147805,NA,NA,-2.26984913646367,0.574718474461962,NA,NA,0,147.489500277456,325.647706372175,4,98,659.295412744351,1.75855417927323,0.0353652565462176,NA,0.369033180811862
"9","8/9/14","~1 ~ Species_Popu_Tre_v1_500 + Species_Sali_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.64477139512087,0.619318078326148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106842566466519,0.0929801476184506,-0.221697691649034,0.125519670603124,NA,NA,NA,NA,NA,NA,NA,NA,0.2789637136456,0.12919107268565,NA,NA,-2.4474420582552,0.681047973299281,NA,NA,0,227.868764388485,324.7076395633,5,98,659.4152791266,1.87842056152294,0.0333079695299814,NA,0.402341150341843
"10","4/10/14","~1 ~ Species_Pice_Gla_v1_500 + SpeciesGroups_Broadleaf_Spp_v1_500 + Structure_Stand_Age_v1_500 + 1",1.64501173589037,0.623336188554122,NA,NA,NA,NA,-0.189647072079088,0.107579186113279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233281894206937,0.116165707160333,NA,NA,NA,NA,NA,NA,0.499993563190983,0.154726732008764,NA,NA,-2.45185048973647,0.68559494327888,NA,NA,0,223.716059016407,324.848490346416,5,98,659.696980692832,2.1601221277549,0.0289319323418546,NA,0.431273082683698
