"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_50)","SElam(LandCover_NonVeg_v1_50)","lam(Species_Abie_Bal_v1_50)","SElam(Species_Abie_Bal_v1_50)","lam(Species_Pice_Gla_v1_50)","SElam(Species_Pice_Gla_v1_50)","lam(Species_Pice_Mar_v1_50)","SElam(Species_Pice_Mar_v1_50)","lam(Species_Pinu_Ban_v1_50)","SElam(Species_Pinu_Ban_v1_50)","lam(Species_Popu_Bal_v1_50)","SElam(Species_Popu_Bal_v1_50)","lam(Species_Popu_Tre_v1_50)","SElam(Species_Popu_Tre_v1_50)","lam(Species_Sali_Spp_v1_50)","SElam(Species_Sali_Spp_v1_50)","lam(SpeciesGroups_Broadleaf_Spp_v1_50)","SElam(SpeciesGroups_Broadleaf_Spp_v1_50)","lam(SpeciesGroups_Needleleaf_Spp_v1_50)","SElam(SpeciesGroups_Needleleaf_Spp_v1_50)","lam(Structure_Biomass_TotalDead_v1_50)","SElam(Structure_Biomass_TotalDead_v1_50)","lam(Structure_Biomass_TotalLiveAboveGround_v1_50)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_50)","lam(Structure_Stand_Age_v1_50)","SElam(Structure_Stand_Age_v1_50)","lam(Structure_Stand_CrownClosure_v1_50)","SElam(Structure_Stand_CrownClosure_v1_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","9/10/11","~1 ~ Species_Sali_Spp_v1_50 + SpeciesGroups_Broadleaf_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",-1.91119692197524,0.982966912291464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661685134405375,0.319236274429019,8.93600266309448,3.98615993124618,10.1074779795786,4.51130683930366,NA,NA,NA,NA,NA,NA,NA,NA,-2.31769942730993,0.856678153755841,NA,NA,0,1139.97489872428,64.9253404858081,5,98,139.850680971616,0,0.0504158168197398,NA,0.0504158168197398
"2","5/14","~1 ~ Species_Pice_Mar_v1_50 + Structure_Stand_Age_v1_50 + 1",-0.966829136919034,0.756718474290451,NA,NA,NA,NA,NA,NA,-0.566293667904907,0.284562762463138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618313260326898,0.330114948916043,NA,NA,-2.29186889833136,0.839142549011359,NA,NA,0,37.5426516459128,66.1184372413564,4,98,140.236874482713,0.386193511096593,0.0415629105426216,NA,0.0919787273623614
"3","5/10/11","~1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Broadleaf_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",-1.42726349232886,0.940898538777638,NA,NA,NA,NA,NA,NA,-0.564238625485714,0.34770901530018,NA,NA,NA,NA,NA,NA,NA,NA,5.26403680537089,3.5068379433686,6.24654522111942,3.95175832553657,NA,NA,NA,NA,NA,NA,NA,NA,-2.39924391040964,0.913407078043391,NA,NA,0,1032.83726702892,65.1954519879023,5,98,140.390903975805,0.540223004188533,0.0384821096753843,NA,0.130460837037746
"4","10/11","~1 ~ SpeciesGroups_Broadleaf_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",-1.49181782512517,0.886140526274295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14509044029149,3.42469367723032,6.92346810546834,3.89404690987024,NA,NA,NA,NA,NA,NA,NA,NA,-2.29847924177014,0.844219212784017,NA,NA,0,842.848110046368,66.5595403101481,4,98,141.119080620296,1.26839964868006,0.026738517458351,NA,0.157199354496097
"5","5/9/14","~1 ~ Species_Pice_Mar_v1_50 + Species_Sali_Spp_v1_50 + Structure_Stand_Age_v1_50 + 1",-1.01357575485041,0.760850432533488,NA,NA,NA,NA,NA,NA,-0.556915964169858,0.287545578456877,NA,NA,NA,NA,NA,NA,0.233762358583242,0.198218729257347,NA,NA,NA,NA,NA,NA,NA,NA,0.735773456565959,0.357094905631295,NA,NA,-2.28912670048107,0.837365317178166,NA,NA,0,47.7965364193697,65.6256143212253,5,98,141.251228642451,1.40054767083444,0.0250288989738373,NA,0.182228253469934
"6","5/7/14","~1 ~ Species_Pice_Mar_v1_50 + Species_Popu_Bal_v1_50 + Structure_Stand_Age_v1_50 + 1",-0.951692047917078,0.785235333346209,NA,NA,NA,NA,NA,NA,-0.640747914709084,0.313637446636158,NA,NA,-0.239949579121917,0.359063242363499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548129628371738,0.330965746212831,NA,NA,-2.32905145039964,0.869874134660029,NA,NA,0,41.1032835739379,65.8493850652058,5,98,141.698770130412,1.84808915879535,0.0200105647629958,NA,0.20223881823293
"7","2/10/11","~1 ~ LandCover_NonVeg_v1_50 + SpeciesGroups_Broadleaf_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",-1.50969499050942,0.961114220509524,0.978138495490072,0.7740517021421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89888495510516,4.07196681417521,9.01546343076414,4.65947070159408,NA,NA,NA,NA,NA,NA,NA,NA,-2.37861607129975,0.917908011614886,NA,NA,0,1112.51342431553,65.9071634582872,5,98,141.814326916574,1.9636459449583,0.0188871534469204,NA,0.22112597167985
"8","6/10/11","~1 ~ Species_Pinu_Ban_v1_50 + SpeciesGroups_Broadleaf_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",-1.45036411153304,0.958556610828085,NA,NA,NA,NA,NA,NA,NA,NA,0.34893300746781,0.305279691276479,NA,NA,NA,NA,NA,NA,6.08455788392953,3.54119905257754,6.64384862413357,4.03276960782469,NA,NA,NA,NA,NA,NA,NA,NA,-2.39978943340225,0.934228112445585,NA,NA,0,1191.1705460156,65.9077886889412,5,98,141.815577377882,1.96489640626632,0.0188753483104696,NA,0.24000131999032
"9","5/13/14","~1 ~ Species_Pice_Mar_v1_50 + Structure_Biomass_TotalLiveAboveGround_v1_50 + Structure_Stand_Age_v1_50 + 1",-0.939913898968147,0.79732650510139,NA,NA,NA,NA,NA,NA,-0.494792770881765,0.311570443189877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174229309368691,0.34668098276454,0.560739379333346,0.356158074231916,NA,NA,-2.34457881895709,0.886459302774388,NA,NA,0,50.3308911395037,66.0004702122897,5,98,142.000940424579,2.15025945296327,0.0172045730787359,NA,0.257205893069056
"10","13","~1 ~ Structure_Biomass_TotalLiveAboveGround_v1_50 + 1",-0.837719596968062,0.731974385656995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437709175486162,0.24811026589356,NA,NA,NA,NA,-2.28996685151411,0.830576020031187,NA,NA,0,36.1803128444343,68.0205662006214,3,98,142.041132401243,2.19045142962668,0.0168622810466747,NA,0.27406817411573
