"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_150)","SElam(LandCover_NonVeg_v1_150)","lam(Species_Abie_Bal_v1_150)","SElam(Species_Abie_Bal_v1_150)","lam(Species_Pice_Gla_v1_150)","SElam(Species_Pice_Gla_v1_150)","lam(Species_Pice_Mar_v1_150)","SElam(Species_Pice_Mar_v1_150)","lam(Species_Pinu_Ban_v1_150)","SElam(Species_Pinu_Ban_v1_150)","lam(Species_Popu_Bal_v1_150)","SElam(Species_Popu_Bal_v1_150)","lam(Species_Popu_Tre_v1_150)","SElam(Species_Popu_Tre_v1_150)","lam(Species_Sali_Spp_v1_150)","SElam(Species_Sali_Spp_v1_150)","lam(SpeciesGroups_Broadleaf_Spp_v1_150)","SElam(SpeciesGroups_Broadleaf_Spp_v1_150)","lam(SpeciesGroups_Needleleaf_Spp_v1_150)","SElam(SpeciesGroups_Needleleaf_Spp_v1_150)","lam(Structure_Biomass_TotalDead_v1_150)","SElam(Structure_Biomass_TotalDead_v1_150)","lam(Structure_Biomass_TotalLiveAboveGround_v1_150)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_150)","lam(Structure_Stand_Age_v1_150)","SElam(Structure_Stand_Age_v1_150)","lam(Structure_Stand_CrownClosure_v1_150)","SElam(Structure_Stand_CrownClosure_v1_150)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","10/11/13","~1 ~ SpeciesGroups_Broadleaf_Spp_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",-1.02248766842391,0.240522112113965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52097233935551,1.22182665852797,2.40491737155637,1.38984179753073,NA,NA,-0.478402002069847,0.247731994133265,NA,NA,NA,NA,-0.468624507023412,0.237057461824465,NA,NA,0,388.442365516851,158.183133923477,5,98,326.366267846953,0,0.0677890045564905,NA,0.0677890045564905
"2","8/13/15","~1 ~ Species_Popu_Tre_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + Structure_Stand_CrownClosure_v1_150 + 1",-0.876828901086336,0.199320271749783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458038549097489,0.156974714291951,NA,NA,NA,NA,NA,NA,NA,NA,-0.517234712890321,0.254026832308453,NA,NA,0.421486480949682,0.203057475960627,-0.469069618868509,0.236311545390809,NA,NA,0,8.18626362483066,158.68347540545,5,98,327.366950810899,1.0006829639463,0.0411020716416583,NA,0.108891076198149
"3","10/13/15","~1 ~ SpeciesGroups_Broadleaf_Spp_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + Structure_Stand_CrownClosure_v1_150 + 1",-0.874981981475174,0.198470502237356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436583925362739,0.153077018424416,NA,NA,NA,NA,-0.480174046754857,0.249328604926453,NA,NA,0.403907766844788,0.20367180192081,-0.463708891352594,0.235067355128721,NA,NA,0,8.02679688006612,158.872405440188,5,98,327.744810880376,1.37854303342255,0.0340261208653427,NA,0.142917197063491
"4","10","~1 ~ SpeciesGroups_Broadleaf_Spp_v1_150 + 1",-0.828070141413375,0.188751670130579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34872879153978,0.13198276683702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435216654917476,0.229150715130806,NA,NA,0,4.66232289914253,161.167407440579,3,98,328.334814881157,1.96854703420416,0.025333471106287,NA,0.168250668169778
"5","9/10","~1 ~ Species_Sali_Spp_v1_150 + SpeciesGroups_Broadleaf_Spp_v1_150 + 1",-0.854504811841627,0.195958278989241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341020100125974,0.343195035335456,0.355601525785875,0.129155371250848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.443662504937936,0.230884567948876,NA,NA,0,9.18602864508761,160.216197054921,4,98,328.432394109843,2.06612626288978,0.024127128605055,NA,0.192377796774833
"6","8","~1 ~ Species_Popu_Tre_v1_150 + 1",-0.825730186460523,0.188725889652908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348526270062053,0.13339145710359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437690922529352,0.229694570097533,NA,NA,0,4.6018323555512,161.217843150826,3,98,328.435686301652,2.06941845469862,0.024087445707361,NA,0.216465242482195
"7","10/11","~1 ~ SpeciesGroups_Broadleaf_Spp_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + 1",-0.898315912845425,0.21345629395276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29361755135301,0.951729882989932,1.12531047951514,1.1133125748773,NA,NA,NA,NA,NA,NA,NA,NA,-0.442745754219269,0.230925881181107,NA,NA,0,247.633344508527,160.245594077255,4,98,328.49118815451,2.12492030755737,0.0234281866072315,NA,0.239893429089426
"8","3/10","~1 ~ Species_Abie_Bal_v1_150 + SpeciesGroups_Broadleaf_Spp_v1_150 + 1",-0.830572362129475,0.192026898320997,NA,NA,0.162445850743504,0.0967992563912675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36405258067526,0.132428176613087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.464438844648628,0.235754633667522,NA,NA,0,7.73243679636433,160.31844744811,4,98,328.63689489622,2.27062704926692,0.0217820553660944,NA,0.26167548445552
"9","3/8","~1 ~ Species_Abie_Bal_v1_150 + Species_Popu_Tre_v1_150 + 1",-0.827956953678733,0.191998025697254,NA,NA,0.160975509600353,0.0966920077258164,NA,NA,NA,NA,NA,NA,NA,NA,0.363561717471608,0.133925059401911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.467050828593455,0.236354619401649,NA,NA,0,7.76557604062273,160.380021598933,4,98,328.760043197867,2.39377535091359,0.0204813011661138,NA,0.282156785621634
"10","8/9","~1 ~ Species_Popu_Tre_v1_150 + Species_Sali_Spp_v1_150 + 1",-0.850754062796402,0.195711120029908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348646619145486,0.131078044725038,-0.323744422092716,0.343285935908183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444997665030933,0.231223858697025,NA,NA,0,8.98333800877663,160.396809828767,4,98,328.793619657535,2.42735181058163,0.0201403265632888,NA,0.302297112184923
