"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_150)","SElam(LandCover_NonVeg_v1_150)","lam(Species_Abie_Bal_v1_150)","SElam(Species_Abie_Bal_v1_150)","lam(Species_Pice_Gla_v1_150)","SElam(Species_Pice_Gla_v1_150)","lam(Species_Pice_Mar_v1_150)","SElam(Species_Pice_Mar_v1_150)","lam(Species_Pinu_Ban_v1_150)","SElam(Species_Pinu_Ban_v1_150)","lam(Species_Popu_Bal_v1_150)","SElam(Species_Popu_Bal_v1_150)","lam(Species_Popu_Tre_v1_150)","SElam(Species_Popu_Tre_v1_150)","lam(Species_Sali_Spp_v1_150)","SElam(Species_Sali_Spp_v1_150)","lam(SpeciesGroups_Broadleaf_Spp_v1_150)","SElam(SpeciesGroups_Broadleaf_Spp_v1_150)","lam(SpeciesGroups_Needleleaf_Spp_v1_150)","SElam(SpeciesGroups_Needleleaf_Spp_v1_150)","lam(Structure_Biomass_TotalDead_v1_150)","SElam(Structure_Biomass_TotalDead_v1_150)","lam(Structure_Biomass_TotalLiveAboveGround_v1_150)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_150)","lam(Structure_Stand_Age_v1_150)","SElam(Structure_Stand_Age_v1_150)","lam(Structure_Stand_CrownClosure_v1_150)","SElam(Structure_Stand_CrownClosure_v1_150)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/6/9","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Species_Sali_Spp_v1_150 + 1",0.851025683248809,0.225549476733934,NA,NA,NA,NA,NA,NA,NA,NA,0.195247171940252,0.0915339028421342,NA,NA,NA,NA,-0.239371214705538,0.16048657935029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39350824211677,0.285521448489704,0.318616755950554,0.115428879740476,0,26.8338728235164,343.099062493447,5,98,696.198124986894,0,0.0793361228611258,NA,0.0793361228611258
"2","1/6/12","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Biomass_TotalDead_v1_150 + 1",0.844480897168523,0.224037958001281,NA,NA,NA,NA,NA,NA,NA,NA,0.24266821713202,0.101522654027239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170484295017926,0.0940578021026499,NA,NA,NA,NA,NA,NA,-1.38115511323835,0.284144756151525,0.336539874854334,0.114927128990992,0,25.9358953079808,343.224676826587,5,98,696.449353653173,0.251228666278735,0.0699708840487602,NA,0.149307006909886
"3","1/5/11","~Julian + 1 ~ Species_Pice_Mar_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + 1",0.85078442730156,0.22432275771439,NA,NA,NA,NA,NA,NA,-0.20871278719427,0.115399784791447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332527108757197,0.131125916474387,NA,NA,NA,NA,NA,NA,NA,NA,-1.38885666750324,0.284368071000408,0.32268131981224,0.115083815960507,0,25.6986166945599,343.239407018683,5,98,696.478814037367,0.280689050472347,0.0689477534404558,NA,0.218254760350342
"4","1/6/13","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",0.840657156528938,0.219379628046916,NA,NA,NA,NA,NA,NA,NA,NA,0.240282194023406,0.100891115965629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162345169172421,0.105364252174215,NA,NA,NA,NA,-1.37152244958614,0.278354593268825,0.348055961826857,0.115435937742656,0,24.8496286303408,343.529939760133,5,98,697.059879520265,0.86175453337114,0.0515636145725959,NA,0.269818374922938
"5","1/6","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + 1",0.843761423902556,0.216078988341428,NA,NA,NA,NA,NA,NA,NA,NA,0.181171199502427,0.0929535326064654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.359968664384,0.275387674113073,0.340892066414361,0.115618338078914,0,23.9415045486647,344.774012923395,4,98,697.54802584679,1.34990085989534,0.0403964987477783,NA,0.310214873670716
"6","1/9/11","~Julian + 1 ~ Species_Sali_Spp_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + 1",0.811664334166467,0.213009518995216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195504600992455,0.160999142198171,NA,NA,0.176894170658958,0.108127768836889,NA,NA,NA,NA,NA,NA,NA,NA,-1.33821810642764,0.270604779554681,0.332387019965774,0.116264085371525,0,22.6952293370445,343.848090700369,5,98,697.696181400737,1.49805641384273,0.0375121672210502,NA,0.347727040891766
"7","1/11","~Julian + 1 ~ SpeciesGroups_Needleleaf_Spp_v1_150 + 1",0.811529935062131,0.208232580711702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196621720900823,0.109635458110461,NA,NA,NA,NA,NA,NA,NA,NA,-1.32134811181423,0.265684884037223,0.345261161739259,0.116269477706012,0,21.222725862291,344.861732745278,4,98,697.723465490556,1.52534050366194,0.0370038993403827,NA,0.384730940232149
"8","1/6/11","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + 1",0.83745215705684,0.218315365275877,NA,NA,NA,NA,NA,NA,NA,NA,0.126012593213485,0.104874719751326,NA,NA,NA,NA,NA,NA,NA,NA,0.1335236561374,0.121619086925992,NA,NA,NA,NA,NA,NA,NA,NA,-1.36203822519864,0.277739566959929,0.332947197065781,0.115647880871471,0,26.4070590343991,344.143970541628,5,98,698.287941083257,2.0898160963626,0.0279044311366597,NA,0.412635371368809
"9","1/11/14","~Julian + 1 ~ SpeciesGroups_Needleleaf_Spp_v1_150 + Structure_Stand_Age_v1_150 + 1",0.810570186333506,0.209615478799498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296522316887044,0.139958028453925,NA,NA,NA,NA,-0.150765589742195,0.129343686192849,NA,NA,-1.32948096556034,0.266736107144138,0.353441115317204,0.116294526969522,0,22.3452400451764,344.192538741113,5,98,698.385077482225,2.18695249533096,0.0265815482117974,NA,0.439216919580606
"10","1/9","~Julian + 1 ~ Species_Sali_Spp_v1_150 + 1",0.806629493689584,0.204639650606156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.213054544449432,0.158147612965519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31111877999343,0.261135448178131,0.355708886287006,0.116244190777651,0,19.808700036434,345.324239292936,4,98,698.648478585873,2.45035359897861,0.0233014769508437,NA,0.46251839653145
"11","1/6/8","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Species_Popu_Tre_v1_150 + 1",0.836231276490064,0.216851167203822,NA,NA,NA,NA,NA,NA,NA,NA,0.150558899553997,0.0984107505293009,NA,NA,-0.100333128323206,0.111213089260086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35782142254065,0.275939240138648,0.339721627533898,0.115629306171478,0,25.2678468571513,344.353055644069,5,98,698.706111288139,2.50798630124427,0.0226395957107857,NA,0.485157992242235
