"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_150)","SElam(LandCover_NonVeg_v1_150)","lam(Species_Abie_Bal_v1_150)","SElam(Species_Abie_Bal_v1_150)","lam(Species_Pice_Gla_v1_150)","SElam(Species_Pice_Gla_v1_150)","lam(Species_Pice_Mar_v1_150)","SElam(Species_Pice_Mar_v1_150)","lam(Species_Pinu_Ban_v1_150)","SElam(Species_Pinu_Ban_v1_150)","lam(Species_Popu_Bal_v1_150)","SElam(Species_Popu_Bal_v1_150)","lam(Species_Popu_Tre_v1_150)","SElam(Species_Popu_Tre_v1_150)","lam(Species_Sali_Spp_v1_150)","SElam(Species_Sali_Spp_v1_150)","lam(SpeciesGroups_Broadleaf_Spp_v1_150)","SElam(SpeciesGroups_Broadleaf_Spp_v1_150)","lam(SpeciesGroups_Needleleaf_Spp_v1_150)","SElam(SpeciesGroups_Needleleaf_Spp_v1_150)","lam(Structure_Biomass_TotalDead_v1_150)","SElam(Structure_Biomass_TotalDead_v1_150)","lam(Structure_Biomass_TotalLiveAboveGround_v1_150)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_150)","lam(Structure_Stand_Age_v1_150)","SElam(Structure_Stand_Age_v1_150)","lam(Structure_Stand_CrownClosure_v1_150)","SElam(Structure_Stand_CrownClosure_v1_150)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/6","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + 1",-2.01064810496813,0.358027660036011,NA,NA,NA,NA,NA,NA,NA,NA,-0.961450425721794,0.306964145020393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378712095749563,0.366126095494144,0.682453625300427,0.341484645798794,0,6.68949734418071,77.0936345789882,4,98,162.187269157976,0,0.0609746905367228,NA,0.0609746905367228
"2","1/8/13","~Julian + 1 ~ Species_Popu_Tre_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",-2.06774106752378,0.370465778849903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856852684135829,0.276319083061486,NA,NA,NA,NA,NA,NA,NA,NA,-0.972163661050824,0.337409964116754,NA,NA,NA,NA,-0.389192845394781,0.364930520925282,0.710021335669776,0.34232189529027,0,8.50503258018998,76.524078384995,5,98,163.04815676999,0.860887612013585,0.0396469912641155,NA,0.100621681800838
"3","1/6/12","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Biomass_TotalDead_v1_150 + 1",-2.03416339021927,0.36169302008017,NA,NA,NA,NA,NA,NA,NA,NA,-0.920503019390542,0.316353991254089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163324283777136,0.169824759083981,NA,NA,NA,NA,NA,NA,-0.376613722921462,0.367681656244448,0.669547265801005,0.341717034853275,0,10.0696198833835,76.6647884340301,5,98,163.32957686806,1.14230771008383,0.0344429734795514,NA,0.13506465528039
"4","1/6/8","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Species_Popu_Tre_v1_150 + 1",-2.01237279396801,0.358942306696558,NA,NA,NA,NA,NA,NA,NA,NA,-0.883299514740847,0.323941048398213,NA,NA,0.174560562439353,0.20350938890888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.396674931534959,0.372790982500668,0.682604543604814,0.345656530185853,0,9.85874440744474,76.7378456568803,5,98,163.475691313761,1.2884221557841,0.0320163846139495,NA,0.167081039894339
"5","5/8/14","~1 ~ Species_Pice_Mar_v1_150 + Species_Popu_Tre_v1_150 + Structure_Stand_Age_v1_150 + 1",-2.13538002055463,0.446614165360898,NA,NA,NA,NA,NA,NA,1.40931631846178,0.475929855772322,NA,NA,NA,NA,1.18910135662669,0.345692353073326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.879683872398061,0.379315880820068,NA,NA,-0.805411439206569,0.381509782232639,NA,NA,0,25.7124168353239,76.7886090619638,5,98,163.577218123928,1.38994896595111,0.0304316865368615,NA,0.197512726431201
"6","1/3/6","~Julian + 1 ~ Species_Abie_Bal_v1_150 + Species_Pinu_Ban_v1_150 + 1",-2.24138448414283,NA,NA,NA,-2.46083640759217,NA,NA,NA,NA,NA,-0.964968472921989,0.304475838130496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.381930336409621,0.366269891582572,0.687512609116829,0.341571412315179,0,-57248897502.7486,76.7886809466647,5,98,163.577361893329,1.39009273535288,0.0304294990428019,NA,0.227942225474003
"7","1/6/15","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Stand_CrownClosure_v1_150 + 1",-2.0131493486657,0.35720426524204,NA,NA,NA,NA,NA,NA,NA,NA,-0.910666656354289,0.316061433540038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139326325198501,0.187612619681527,-0.377128586783755,0.362849745745777,0.686802739023122,0.337849505737819,0,9.07907750118642,76.8207516231334,5,98,163.641503246267,1.45423408829038,0.0294690872676978,NA,0.2574113127417
"8","1/6/10","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + SpeciesGroups_Broadleaf_Spp_v1_150 + 1",-2.01092507297683,0.358601628105213,NA,NA,NA,NA,NA,NA,NA,NA,-0.88697890914129,0.326381807210883,NA,NA,NA,NA,NA,NA,0.154107877597488,0.209238552811076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392402323521533,0.371727279556073,0.682663241264684,0.345236420165289,0,9.75628414704972,76.8309473645833,5,98,163.661894729167,1.47462557119019,0.0291701545829124,NA,0.286581467324613
"9","1/4/6","~Julian + 1 ~ Species_Pice_Gla_v1_150 + Species_Pinu_Ban_v1_150 + 1",-2.03177289187896,0.3631578609772,NA,NA,NA,NA,-0.172980250071648,0.26105082011662,NA,NA,-0.990553639885473,0.312023546041945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37703883527235,0.364058201720257,0.681448946463085,0.338639008433929,0,6.84149637502472,76.8617855267005,5,98,163.723571053401,1.53630189542449,0.0282843294365946,NA,0.314865796761207
"10","5/8/13","~1 ~ Species_Pice_Mar_v1_150 + Species_Popu_Tre_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",-2.08668659294074,0.434360447817918,NA,NA,NA,NA,NA,NA,0.613572713798985,0.360352550062862,NA,NA,NA,NA,1.18824346887119,0.345124846062043,NA,NA,NA,NA,NA,NA,NA,NA,-0.845441868299319,0.399779043680474,NA,NA,NA,NA,-0.813578220410505,0.384034112318613,NA,NA,0,17.7022342449961,76.9068925429181,5,98,163.813785085836,1.62651592785971,0.0270368541800268,NA,0.341902650941234
"11","1/10/13","~Julian + 1 ~ SpeciesGroups_Broadleaf_Spp_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",-2.04259819971612,0.364193425328559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813718490665109,0.27257710523377,NA,NA,NA,NA,-0.910008139523861,0.328530255889535,NA,NA,NA,NA,-0.381391207780516,0.36244509942268,0.715820373950724,0.342181667345907,0,7.91032700147514,76.9197273208952,5,98,163.83945464179,1.65218548381404,0.0266920595737338,NA,0.368594710514968
"12","1/6/13","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Biomass_TotalLiveAboveGround_v1_150 + 1",-2.01508907050907,0.358019442122175,NA,NA,NA,NA,NA,NA,NA,NA,-0.905949228222213,0.325409745460217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.130370578812759,0.253553049996678,NA,NA,NA,NA,-0.373914959840472,0.363687463357357,0.685092912178664,0.339205592559794,0,8.13308951065861,76.9587019628927,5,98,163.917403925785,1.73013476780901,0.0256717581998708,NA,0.394266468714839
"13","5/10/14","~1 ~ Species_Pice_Mar_v1_150 + SpeciesGroups_Broadleaf_Spp_v1_150 + Structure_Stand_Age_v1_150 + 1",-2.16564125779842,0.460235882173018,NA,NA,NA,NA,NA,NA,1.43322789552407,0.499375137579862,NA,NA,NA,NA,NA,NA,NA,NA,1.24111630605212,0.385495247529915,NA,NA,NA,NA,NA,NA,-0.844830195202204,0.386096978848222,NA,NA,-0.800073860626068,0.378702018550278,NA,NA,0,28.4518324403577,76.9728798343887,5,98,163.945759668777,1.75849051080101,0.0253103553266246,NA,0.419576824041463
"14","1/6/14","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Structure_Stand_Age_v1_150 + 1",-2.00949319602117,0.35747345518109,NA,NA,NA,NA,NA,NA,NA,NA,-0.934416508643313,0.313181701343308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0842277499853836,0.176406065582257,NA,NA,-0.380165195901712,0.365314637411068,0.688926776312675,0.34162162873435,0,8.94597229020038,76.9891382063802,5,98,163.97827641276,1.79100725478389,0.0249021773008401,NA,0.444479001342304
"15","6","~1 ~ Species_Pinu_Ban_v1_150 + 1",-1.91207601480415,0.381585463426489,NA,NA,NA,NA,NA,NA,NA,NA,-0.95721149522987,0.308154974262039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.795421021083791,0.375828149426428,NA,NA,0,7.79517405223391,78.996371924471,3,98,163.992743848942,1.80547469096553,0.024722691926354,NA,0.469201693268658
"16","1/2/6","~Julian + 1 ~ LandCover_NonVeg_v1_150 + Species_Pinu_Ban_v1_150 + 1",-2.01805189066694,0.360598216084868,-0.0542190784812624,0.184764894511105,NA,NA,NA,NA,NA,NA,-0.991403029214973,0.32312291656022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38023848784128,0.367211140451638,0.681481719893934,0.34226754298633,0,8.63191403904131,77.0473173172383,5,98,164.094634634477,1.9073654765001,0.0234947297629047,NA,0.492696423031562
"17","1/6/7","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Species_Popu_Bal_v1_150 + 1",-2.00967071070083,0.357200121434093,NA,NA,NA,NA,NA,NA,NA,NA,-0.932690285252866,0.326473970168111,0.0468807846827055,0.176382230272961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.377417250829764,0.367507355748055,0.676288257814099,0.343509120719074,0,10.6878587874298,77.0597223108754,5,98,164.119444621751,1.93217546377437,0.0232050780677911,NA,0.515901501099353
"18","1/6/9","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + Species_Sali_Spp_v1_150 + 1",-2.01260322706413,0.358590571735976,NA,NA,NA,NA,NA,NA,NA,NA,-0.952115148331472,0.310964478446803,NA,NA,NA,NA,-0.066746986128077,0.438761479079651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37799737752273,0.366233964811905,0.680173990485319,0.341675639015827,0,6.89722319846957,77.0805448060574,5,98,164.161089612115,1.97382045413829,0.0227268862920941,NA,0.538628387391447
"19","1/6/11","~Julian + 1 ~ Species_Pinu_Ban_v1_150 + SpeciesGroups_Needleleaf_Spp_v1_150 + 1",-2.00751767187422,0.358312283768068,NA,NA,NA,NA,NA,NA,NA,NA,-0.942245950296249,0.339038770894432,NA,NA,NA,NA,NA,NA,NA,NA,-0.0294424709699072,0.219174233248852,NA,NA,NA,NA,NA,NA,NA,NA,-0.381006226323059,0.366737808259169,0.68354378190909,0.341934542454346,0,9.77486119676582,77.0846818734044,5,98,164.169363746809,1.98209458883235,0.0226330578540244,NA,0.561261445245472
"20","1/5/6","~Julian + 1 ~ Species_Pice_Mar_v1_150 + Species_Pinu_Ban_v1_150 + 1",-2.01174459553746,0.359101616449645,NA,NA,NA,NA,NA,NA,0.00686333370379605,0.204053365743389,-0.961389636502192,0.307487554587789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378500458454377,0.36623298216853,0.682454319481806,0.341434959265101,0,6.91171507060098,77.0930411268787,5,98,164.186082253757,1.99881309578095,0.02244465095415,NA,0.583706096199622
