"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_50)","SElam(LandCover_NonVeg_v1_50)","lam(Species_Abie_Bal_v1_50)","SElam(Species_Abie_Bal_v1_50)","lam(Species_Pice_Gla_v1_50)","SElam(Species_Pice_Gla_v1_50)","lam(Species_Pice_Mar_v1_50)","SElam(Species_Pice_Mar_v1_50)","lam(Species_Pinu_Ban_v1_50)","SElam(Species_Pinu_Ban_v1_50)","lam(Species_Popu_Bal_v1_50)","SElam(Species_Popu_Bal_v1_50)","lam(Species_Popu_Tre_v1_50)","SElam(Species_Popu_Tre_v1_50)","lam(Species_Sali_Spp_v1_50)","SElam(Species_Sali_Spp_v1_50)","lam(SpeciesGroups_Broadleaf_Spp_v1_50)","SElam(SpeciesGroups_Broadleaf_Spp_v1_50)","lam(SpeciesGroups_Needleleaf_Spp_v1_50)","SElam(SpeciesGroups_Needleleaf_Spp_v1_50)","lam(Structure_Biomass_TotalDead_v1_50)","SElam(Structure_Biomass_TotalDead_v1_50)","lam(Structure_Biomass_TotalLiveAboveGround_v1_50)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_50)","lam(Structure_Stand_Age_v1_50)","SElam(Structure_Stand_Age_v1_50)","lam(Structure_Stand_CrownClosure_v1_50)","SElam(Structure_Stand_CrownClosure_v1_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1","~Julian + 1 ~ 1",3.05559270810895,22.4522478615855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.49907123631103,22.4940130801983,0.528745724615079,0.318129420216102,0,32290.3292084366,60.214900931306,3,98,126.429801862612,0,0.0197827303883264,NA,0.0197827303883264
"2","1/2","~Julian + 1 ~ LandCover_NonVeg_v1_50 + 1",3.74097829974697,4.1071200235078,-1.06339589076663,1.2865919722259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.37404500391337,4.09988144371442,0.46408577294464,0.321796640999765,0,1115.21811967219,59.3610119373743,4,98,126.722023874749,0.292222012136691,0.0170935012674073,NA,0.0368762316557338
"3","2","~1 ~ LandCover_NonVeg_v1_50 + 1",1.61384193560113,9.64297432993321,-1.49847911688568,1.46961940951666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.22668919511046,9.71934247148649,NA,NA,0,5320.72477657624,60.5341612694714,3,98,127.068322538943,0.638520676330828,0.0143758399507844,NA,0.0512520716065182
"4","1/9","~Julian + 1 ~ Species_Sali_Spp_v1_50 + 1",-0.545873905382277,17.7808495565185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8615775985937,65.0373432001964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.1351707417551,13.6857257141745,0.470231552995098,0.32354931630809,0,140675.803653035,59.5911842249907,4,98,127.182368449981,0.752566587369373,0.0135790214426071,NA,0.0648310930491253
"5","9","~1 ~ Species_Sali_Spp_v1_50 + 1",-4.04478514257575,16.9751044787774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.383360156481,90.9922222200326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.69626078200812,5.95967805803322,NA,NA,0,234207.915039332,60.7583219218565,3,98,127.516643843713,1.08684198110103,0.0114889805615356,NA,0.0763200736106609
"6","1/15","~Julian + 1 ~ Structure_Stand_CrownClosure_v1_50 + 1",3.65902099666755,2.6178022014429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264468803409828,0.284044317089249,-7.13237586914203,2.62431796368674,0.48502712783097,0.317817989618727,0,476.883269516145,59.7647223769092,4,98,127.529444753818,1.09964289120641,0.0114156806843671,NA,0.087735754295028
"7","1/2/12","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Structure_Biomass_TotalDead_v1_50 + 1",3.42122943203617,2.11732651071312,-1.03334282038509,1.20550007752089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.316050395471638,0.346710894691388,NA,NA,NA,NA,NA,NA,-7.06733100727308,2.09244020540802,0.449882638879225,0.318336555326246,0,300.263915141495,58.8739371808212,5,98,127.747874361642,1.31807249903048,0.0102345894401367,NA,0.0979703437351648
"8","2/9","~1 ~ LandCover_NonVeg_v1_50 + Species_Sali_Spp_v1_50 + 1",-4.42915975237214,25.1231383016174,-1.18026181309957,1.47890795458943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.0611303579794,121.651406636655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56204940907973,13.4482051421753,NA,NA,0,441990.480484761,59.9173813318787,4,98,127.834762663757,1.40496080114555,0.00979947638285273,NA,0.107769820118018
"9","1/14","~Julian + 1 ~ Structure_Stand_Age_v1_50 + 1",3.82533157708114,2.58187879755757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236070874450861,0.322809845264787,NA,NA,-7.29349177337148,2.59081150489726,0.50205535288843,0.320521327644919,0,446.942626630772,59.9287350394314,4,98,127.857470078863,1.42766821625084,0.00968884521919405,NA,0.117458665337212
"10","1/12","~Julian + 1 ~ Structure_Biomass_TotalDead_v1_50 + 1",3.81591886638263,2.83145382487949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.221558843771014,0.315978202361699,NA,NA,NA,NA,NA,NA,-7.28063944874489,2.83980402486988,0.519446696777066,0.31624968038623,0,530.059092478677,59.9436415494061,4,98,127.887283098812,1.45748123620027,0.00954548947273195,NA,0.127004154809944
"11","1/2/9","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Species_Sali_Spp_v1_50 + 1",-0.587397514631103,16.6206968954641,-0.830751360914326,1.25072552793287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.9781586712501,85.9657372410533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.32121685667195,6.98613764954192,0.422494667056519,0.324081051216517,0,255661.836531512,58.9785051963802,5,98,127.95701039276,1.52720853014847,0.0092184332112706,NA,0.136222588021214
"12","2/12","~1 ~ LandCover_NonVeg_v1_50 + Structure_Biomass_TotalDead_v1_50 + 1",3.26205037244703,2.63961203926937,-1.41044454230733,1.38245509417267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.324310407201713,0.338144334267931,NA,NA,NA,NA,NA,NA,-6.88288156586988,2.60953711479037,NA,NA,0,408.415996569217,60.0043342119167,4,98,128.008668423833,1.57886656122137,0.00898337883585657,NA,0.145205966857071
"13","1/7","~Julian + 1 ~ Species_Popu_Bal_v1_50 + 1",3.98004448896607,8.73995906100075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.206878918433212,0.367407281465134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.4426214851858,8.75123975199253,0.522268711855083,0.318543030579703,0,4999.07457524319,60.0131345243467,4,98,128.026269048693,1.5964671860814,0.00890466913836381,NA,0.154110635995434
"14","1/3","~Julian + 1 ~ Species_Abie_Bal_v1_50 + 1",2.40856286246313,NA,NA,NA,-6.26948557409645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.47442783984657,19.3201819406828,0.533075686870924,0.317637179056093,0,-4093918086.56908,60.0362745725698,4,98,128.07254914514,1.64274728252765,0.00870098043715464,NA,0.162811616432589
"15","1/6","~Julian + 1 ~ Species_Pinu_Ban_v1_50 + 1",2.0989082929811,10.2857673404798,NA,NA,NA,NA,NA,NA,NA,NA,0.153253463174933,0.275702637335334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.55114376051574,10.3302969781684,0.504392262183201,0.321923211432825,0,7001.25392078979,60.060202532291,4,98,128.120405064582,1.69060320196998,0.00849525484016086,NA,0.17130687127275
"16","15","~1 ~ Structure_Stand_CrownClosure_v1_50 + 1",3.42675551320915,8.39849711632605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337881897807065,0.288118241589941,-6.79518435323324,8.40985671454754,NA,NA,0,4248.18843579739,61.1004161008731,3,98,128.200832201746,1.77103033913416,0.00816040814042075,NA,0.179467279413171
"17","1/2/3","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Species_Abie_Bal_v1_50 + 1",2.80869437158808,1509.77620108705,-1.09464221988415,1.30461553398832,-5.66999066773228,14945.1362453275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.0087641264261,18.6107715920906,0.467105080033311,0.321249893616994,0,7505216551.95169,59.1541705832247,5,98,128.308341166449,1.87853930383748,0.007733331110602,NA,0.187200610523773
"18","1/4","~Julian + 1 ~ Species_Pice_Gla_v1_50 + 1",2.0481269272811,9.58914402758531,NA,NA,NA,NA,-0.0994950229928686,0.294206660582194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.49347133927326,9.63364727134973,0.534112722969849,0.320155793733993,0,5822.79058067799,60.1548645006428,4,98,128.309729001286,1.87992713867369,0.00772796667889594,NA,0.194928577202669
"19","1/13","~Julian + 1 ~ Structure_Biomass_TotalLiveAboveGround_v1_50 + 1",3.94592170564637,5.67174788797233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0849558993462415,0.270624395844207,NA,NA,NA,NA,-7.39339598985403,5.68204998634792,0.520283454042033,0.31839511001601,0,2100.29535746975,60.1665110014887,4,98,128.333022002977,1.90322014036549,0.00763848499413806,NA,0.202567062196807
"20","1/8","~Julian + 1 ~ Species_Popu_Tre_v1_50 + 1",2.14001956883967,9.33130316323624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0740750001699955,0.279747894502356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.58157099106932,9.37530322531151,0.535944972344066,0.319842568579668,0,5515.45527855411,60.1827392335101,4,98,128.36547846702,1.9356766044083,0.00751552628705095,NA,0.210082588483858
"21","9/15","~1 ~ Species_Sali_Spp_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-1.40608993857042,15.2987820795183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.7776254303255,56.1014158143231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309867613203956,0.291786844192836,-6.0590878348348,11.8346400402295,NA,NA,1,98393.2492346604,60.1838098558217,4,98,128.367619711643,1.93781784903156,0.00750748430265652,NA,0.217590072786514
"22","1/11","~Julian + 1 ~ SpeciesGroups_Needleleaf_Spp_v1_50 + 1",3.58571791288429,26.4842540370143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670231150630551,0.320839552084884,NA,NA,NA,NA,NA,NA,NA,NA,-7.03292492399409,26.5163893567787,0.518224016404312,0.321456865573119,0,45845.9534614969,60.1918699975793,4,98,128.383739995159,1.95393813254672,0.00744721612623792,NA,0.225037288912752
"23","1/9/15","~Julian + 1 ~ Species_Sali_Spp_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.161642648257468,12.6722313227211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.0665059814288,71.0221243086876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245345473174381,0.285593298676893,-7.11104512128999,2.24240717915502,0.426489332259116,0.323070947664335,0,183334.097735404,59.1972585976221,5,98,128.394517195244,1.96471533263225,0.00740719398559955,NA,0.232444482898352
"24","1/5","~Julian + 1 ~ Species_Pice_Mar_v1_50 + 1",4.0222676188944,8.7500352418862,NA,NA,NA,NA,NA,NA,0.0436254892318918,0.269378144771616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.46830817254578,8.76100614772247,0.529006298291291,0.317934210113556,0,4938.87304778789,60.2018393338275,4,98,128.403678667655,1.97387680504313,0.00737334117851337,NA,0.239817824076865
"25","1/10","~Julian + 1 ~ SpeciesGroups_Broadleaf_Spp_v1_50 + 1",2.87338969115618,21.1058031688773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260569178754854,0.289325230040495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.31624434847938,21.1526686494151,0.53144514478407,0.31956950646475,0,28578.6093331865,60.210880875853,4,98,128.421761751706,1.9919598890941,0.00730697528151716,NA,0.247124799358382
"26","1/2/4","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Species_Pice_Gla_v1_50 + 1",2.37289820700493,15.9366037137705,-1.13616468332919,1.34988228052727,NA,NA,-0.152781576019782,0.296374011243596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02456071652381,15.9805785459197,0.468357096398369,0.323359487258597,0,16742.2287204453,59.2169364799374,5,98,128.433872959875,2.00407109726295,0.00726286083677108,NA,0.254387660195153
"27","1/2/7","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Species_Popu_Bal_v1_50 + 1",3.68606760005679,4.21157313059723,-1.05096187133504,1.31906949746429,NA,NA,NA,NA,NA,NA,NA,NA,-0.153608686695547,0.378403704648437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.3372938454732,4.2026680939432,0.468701502734582,0.321640032499938,0,1188.21644011877,59.2649281923264,5,98,128.529856384653,2.10005452204094,0.00692253542541158,NA,0.261310195620565
"28","1/9/12","~Julian + 1 ~ Species_Sali_Spp_v1_50 + Structure_Biomass_TotalDead_v1_50 + 1",0.035203466037482,12.8189203102193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.5436599641034,71.8293649301791,NA,NA,NA,NA,-0.22896710110276,0.310868530094864,NA,NA,NA,NA,NA,NA,-7.20809226504749,2.32113254800043,0.460823207323359,0.322682857007841,1,178168.361652433,59.2712499209822,5,98,128.542499841964,2.11269797935243,0.00687891107079312,NA,0.268189106691358
"29","1/2/8","~Julian + 1 ~ LandCover_NonVeg_v1_50 + Species_Popu_Tre_v1_50 + 1",2.40055829951949,12.3915060950159,-1.16148747539195,1.34497194522318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116686751493478,0.27261053189043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.05356604217844,12.42531377835,0.470282189051918,0.322417604234075,0,10117.2489756265,59.2795649339882,5,98,128.559129867976,2.12932800536446,0.00682194998006519,NA,0.275011056671423
"30","1/4/15","~Julian + 1 ~ Species_Pice_Gla_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",3.2666300012856,2.92780742194352,NA,NA,NA,NA,-0.328439608297793,0.348396204667404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441258291054299,0.342995879977356,-6.77781212994356,2.92442979518094,0.479133060406702,0.316834576601829,0,591.33267274276,59.2824364689796,5,98,128.564872937959,2.1350710753472,0.00680238861100736,NA,0.281813445282431
"31","1/2/10","~Julian + 1 ~ LandCover_NonVeg_v1_50 + SpeciesGroups_Broadleaf_Spp_v1_50 + 1",3.50964038603005,8.08604766894791,-1.13174042578441,1.33118270845824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799364013290538,0.272917557179134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.15548756862416,8.0825890116508,0.46821179721675,0.321931820101398,0,4346.07418190538,59.3202128841188,5,98,128.640425768238,2.21062390562558,0.00655021190929474,NA,0.288363657191725
"32","1/2/11","~Julian + 1 ~ LandCover_NonVeg_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",3.5227029022955,7.58407582956469,-1.14420545285813,1.34113900467638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0919077624193967,0.315761768046698,NA,NA,NA,NA,NA,NA,NA,NA,-7.16299443513386,7.58118272907922,0.469585084673408,0.322186211369545,0,3872.48377905416,59.3209219157592,5,98,128.641843831518,2.21204196890643,0.00654556924789097,NA,0.294909226439616
