"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_50)","SElam(LandCover_NonVeg_v1_50)","lam(Species_Abie_Bal_v1_50)","SElam(Species_Abie_Bal_v1_50)","lam(Species_Pice_Gla_v1_50)","SElam(Species_Pice_Gla_v1_50)","lam(Species_Pice_Mar_v1_50)","SElam(Species_Pice_Mar_v1_50)","lam(Species_Pinu_Ban_v1_50)","SElam(Species_Pinu_Ban_v1_50)","lam(Species_Popu_Bal_v1_50)","SElam(Species_Popu_Bal_v1_50)","lam(Species_Popu_Tre_v1_50)","SElam(Species_Popu_Tre_v1_50)","lam(Species_Sali_Spp_v1_50)","SElam(Species_Sali_Spp_v1_50)","lam(SpeciesGroups_Broadleaf_Spp_v1_50)","SElam(SpeciesGroups_Broadleaf_Spp_v1_50)","lam(SpeciesGroups_Needleleaf_Spp_v1_50)","SElam(SpeciesGroups_Needleleaf_Spp_v1_50)","lam(Structure_Biomass_TotalDead_v1_50)","SElam(Structure_Biomass_TotalDead_v1_50)","lam(Structure_Biomass_TotalLiveAboveGround_v1_50)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_50)","lam(Structure_Stand_Age_v1_50)","SElam(Structure_Stand_Age_v1_50)","lam(Structure_Stand_CrownClosure_v1_50)","SElam(Structure_Stand_CrownClosure_v1_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","5/11/12","~1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + Structure_Biomass_TotalDead_v1_50 + 1",0.270511610744967,0.374914795607648,NA,NA,NA,NA,NA,NA,-0.657994777307499,0.186053804824442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741052442546538,0.196544823473076,0.275508787797849,0.159132634610502,NA,NA,NA,NA,NA,NA,-1.72775768484012,0.437938223259738,NA,NA,0,37.381240543504,213.183734953277,5,98,436.367469906555,0,0.158149757387241,NA,0.158149757387241
"2","5/7/11","~1 ~ Species_Pice_Mar_v1_50 + Species_Popu_Bal_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.224413862405203,0.354322318206405,NA,NA,NA,NA,NA,NA,-0.476913704811348,0.157339244279923,NA,NA,-0.356911907794778,0.278722627310162,NA,NA,NA,NA,NA,NA,0.520847005124412,0.20522982220497,NA,NA,NA,NA,NA,NA,NA,NA,-1.67159129783448,0.412661775347635,NA,NA,0,34.0513318311809,213.58609423211,5,98,437.17218846422,0.804718557665637,0.105761138062714,NA,0.263910895449954
"3","5/11","~1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.244142132873109,0.348768620790691,NA,NA,NA,NA,NA,NA,-0.494602240348053,0.154998230544005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673492239402014,0.191313894972236,NA,NA,NA,NA,NA,NA,NA,NA,-1.65795738343737,0.41070876097018,NA,NA,0,31.6812225112483,214.62377875077,4,98,437.247557501541,0.880087594985866,0.101849742881765,NA,0.365760638331719
"4","1/5/11","~Julian + 1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.294709560088709,0.363583239838646,NA,NA,NA,NA,NA,NA,-0.472611786324264,0.155325140782929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645483007587151,0.194467240431252,NA,NA,NA,NA,NA,NA,NA,NA,-1.7380317770557,0.424254580026544,0.204407278788652,0.159918836532194,0,35.1868936791595,213.81203224246,5,98,437.62406448492,1.25659457836525,0.0843728043639106,NA,0.45013344269563
"5","3/5/11","~1 ~ Species_Abie_Bal_v1_50 + Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.172823173915534,1.31554073486509,NA,NA,-0.916917289265212,12.5462302066646,NA,NA,-0.479383321720011,0.155172304376984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671571278493303,0.191169235348988,NA,NA,NA,NA,NA,NA,NA,NA,-1.6705569926375,0.416060873294153,NA,NA,0,18281.8409626969,214.064921524348,5,98,438.129843048696,1.76237314214114,0.0655200265400407,NA,0.51565346923567
"6","5/11/14","~1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + Structure_Stand_Age_v1_50 + 1",0.254944362659641,0.355100930193732,NA,NA,NA,NA,NA,NA,-0.520074020482767,0.160448024855323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767965313601121,0.223277110526914,NA,NA,NA,NA,-0.137961914287614,0.164749726323933,NA,NA,-1.68135201771929,0.417520688189862,NA,NA,0,34.2685530398932,214.280300816883,5,98,438.560601633766,2.1931317272111,0.0528245767981914,NA,0.568478046033862
"7","5/6/11","~1 ~ Species_Pice_Mar_v1_50 + Species_Pinu_Ban_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.224805797052984,0.346567370350621,NA,NA,NA,NA,NA,NA,-0.653142898638409,0.260336472035313,-0.178804202401609,0.23926403940499,NA,NA,NA,NA,NA,NA,NA,NA,0.877282467567702,0.33598686811697,NA,NA,NA,NA,NA,NA,NA,NA,-1.64405568751146,0.406984589023422,NA,NA,0,40.4858698558164,214.349565063738,5,98,438.699130127476,2.33166022092104,0.0492895605572239,NA,0.617767606591086
"8","5/11/15","~1 ~ Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",0.257238701583244,0.353870307218184,NA,NA,NA,NA,NA,NA,-0.530067400476525,0.162835136657269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726029236859318,0.207760472268228,NA,NA,NA,NA,NA,NA,-0.114946216331193,0.166045891151819,-1.67847246128944,0.416149197543621,NA,NA,0,33.6153750107951,214.381986287198,5,98,438.763972574396,2.39650266784105,0.0477171600064198,NA,0.665484766597506
"9","5/9/11","~1 ~ Species_Pice_Mar_v1_50 + Species_Sali_Spp_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.247769701243949,0.351757726089144,NA,NA,NA,NA,NA,NA,-0.492632468066622,0.154573219245212,NA,NA,NA,NA,NA,NA,-0.098042837874738,0.222541199226504,NA,NA,0.654755971567046,0.192926294899159,NA,NA,NA,NA,NA,NA,NA,NA,-1.66445490212838,0.413943787363029,NA,NA,0,32.5349882697984,214.503299427333,5,98,439.006598854666,2.63912894811136,0.0422657870343114,NA,0.707750553631817
"10","2/5/11","~1 ~ LandCover_NonVeg_v1_50 + Species_Pice_Mar_v1_50 + SpeciesGroups_Needleleaf_Spp_v1_50 + 1",0.227633577926362,0.350444997736231,-0.138947313284248,0.311260079213519,NA,NA,NA,NA,-0.478656735324072,0.158866330925195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622646882193511,0.216409987733725,NA,NA,NA,NA,NA,NA,NA,NA,-1.64930728804015,0.4092619224519,NA,NA,0,32.6342647204416,214.50991558158,5,98,439.019831163161,2.65236125660584,0.0419870730918182,NA,0.749737626723635
