"","model","formula","lam(Int)","SElam(Int)","lam(LandCover_NonVeg_v1_50)","SElam(LandCover_NonVeg_v1_50)","lam(Species_Abie_Bal_v1_50)","SElam(Species_Abie_Bal_v1_50)","lam(Species_Pice_Gla_v1_50)","SElam(Species_Pice_Gla_v1_50)","lam(Species_Pice_Mar_v1_50)","SElam(Species_Pice_Mar_v1_50)","lam(Species_Pinu_Ban_v1_50)","SElam(Species_Pinu_Ban_v1_50)","lam(Species_Popu_Bal_v1_50)","SElam(Species_Popu_Bal_v1_50)","lam(Species_Popu_Tre_v1_50)","SElam(Species_Popu_Tre_v1_50)","lam(Species_Sali_Spp_v1_50)","SElam(Species_Sali_Spp_v1_50)","lam(SpeciesGroups_Broadleaf_Spp_v1_50)","SElam(SpeciesGroups_Broadleaf_Spp_v1_50)","lam(SpeciesGroups_Needleleaf_Spp_v1_50)","SElam(SpeciesGroups_Needleleaf_Spp_v1_50)","lam(Structure_Biomass_TotalDead_v1_50)","SElam(Structure_Biomass_TotalDead_v1_50)","lam(Structure_Biomass_TotalLiveAboveGround_v1_50)","SElam(Structure_Biomass_TotalLiveAboveGround_v1_50)","lam(Structure_Stand_Age_v1_50)","SElam(Structure_Stand_Age_v1_50)","lam(Structure_Stand_CrownClosure_v1_50)","SElam(Structure_Stand_CrownClosure_v1_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","15","~1 ~ Structure_Stand_CrownClosure_v1_50 + 1",-0.402178187218009,0.370773959794632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331035668221571,0.190030759620672,-1.64315526348941,0.452716642475329,NA,NA,0,18.0301743679071,133.559440918719,3,98,273.118881837437,0,0.0135571890866405,NA,0.0135571890866405
"2","14/15","~1 ~ Structure_Stand_Age_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.428022012317422,0.369294794581625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263546668512255,0.194085317576536,0.402812718751238,0.180967075003197,-1.63273463675115,0.447291316218909,NA,NA,0,18.1618672587137,132.707229686599,4,98,273.414459373198,0.295577535761254,0.011694611716207,NA,0.0252518008028475
"3","13","~1 ~ Structure_Biomass_TotalLiveAboveGround_v1_50 + 1",-0.405015118055687,0.36442338341633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28959706118097,0.168536472890785,NA,NA,NA,NA,-1.62949563132931,0.445257742394707,NA,NA,0,17.7902817549662,133.711721201198,3,98,273.423442402396,0.304560564958877,0.0116422029823593,NA,0.0368940037852068
"4","11/14/15","~1 ~ SpeciesGroups_Needleleaf_Spp_v1_50 + Structure_Stand_Age_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.440683921058392,0.381168207820896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309820226667562,0.234514408429788,NA,NA,NA,NA,-0.460702734012711,0.244177791150485,0.424968370992412,0.186061786904977,-1.65956372442789,0.458500471349522,NA,NA,0,20.1266559636634,131.75694094244,5,98,273.513881884881,0.395000047443602,0.0111274713010858,NA,0.0480214750862926
"5","11/13/14","~1 ~ SpeciesGroups_Needleleaf_Spp_v1_50 + Structure_Biomass_TotalLiveAboveGround_v1_50 + Structure_Stand_Age_v1_50 + 1",-0.440815144872926,0.376846281908673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351696776007537,0.233018443118375,NA,NA,0.390560606337011,0.168632929335844,-0.457104391771022,0.23741645150333,NA,NA,-1.65123543172533,0.453151912393529,NA,NA,0,22.5527883279347,131.757255079937,5,98,273.514510159875,0.395628322437403,0.0111239762940896,NA,0.0591454513803822
"6","12/15","~1 ~ Structure_Biomass_TotalDead_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.404924586204596,0.382114591029693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25226391664991,0.221366278853139,NA,NA,NA,NA,0.27338425946649,0.187518628040632,-1.66845485093836,0.46367584309752,NA,NA,0,20.5926720015699,132.861695730105,4,98,273.72339146021,0.604509622772468,0.0100207922073579,NA,0.0691662435877401
"7","8/14/15","~1 ~ Species_Popu_Tre_v1_50 + Structure_Stand_Age_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.428110744258596,0.383486419204051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23962434800278,0.205135917974999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.342302115962315,0.194064504017862,0.479275988416186,0.192506347522391,-1.66809218407233,0.462255479496932,NA,NA,0,20.4307721824983,131.95532721776,5,98,273.91065443552,0.791772598082787,0.00912511650891071,NA,0.0782913600966508
"8","12","~1 ~ Structure_Biomass_TotalDead_v1_50 + 1",-0.445229735172886,0.346745549185711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289045020615909,0.204705765767083,NA,NA,NA,NA,NA,NA,-1.57407741492522,0.422436797861923,NA,NA,0,14.576599688044,134.013989990538,3,98,274.027979981077,0.909098143639653,0.0086052105242867,NA,0.0868965706209375
"9","13/14","~1 ~ Structure_Biomass_TotalLiveAboveGround_v1_50 + Structure_Stand_Age_v1_50 + 1",-0.430579628245031,0.364151395489488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365189498220835,0.17681219419813,-0.226102334069367,0.183235044527538,NA,NA,-1.62196049114378,0.441659830134547,NA,NA,0,18.4852326935026,133.021620904355,4,98,274.04324180871,0.924359971272679,0.00853979481266577,NA,0.0954363654336033
"10","12/14/15","~1 ~ Structure_Biomass_TotalDead_v1_50 + Structure_Stand_Age_v1_50 + Structure_Stand_CrownClosure_v1_50 + 1",-0.428125265191234,0.384130200412845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.243864462177558,0.220612802722997,NA,NA,-0.242162496158667,0.184358473238421,0.373055524246577,0.184143683716034,-1.66849767361498,0.462734979312748,NA,NA,0,21.5266527191463,132.055681724548,5,98,274.111363449096,0.992481611658434,0.00825382030716472,NA,0.103690185740768
