,S150.mean_MaxHeight,S150.mean_MeanHeight,S150.mean_PercCanopyCoverCut0.1m,S150.mean_PercCanopyCoverCut0.5m,S150.mean_PercCanopyCoverCut1.0m,S150.mean_PercCanopyCoverCut1.5m,S150.mean_PercCanopyDensity,S150.sd_MaxHeight,S150.sd_MeanHeight,S150.sd_PercCanopyCoverCut0.1m,S150.sd_PercCanopyCoverCut0.5m,S150.sd_PercCanopyCoverCut1.0m,S150.sd_PercCanopyCoverCut1.5m,S150.sd_PercCanopyDensity,S150.cv_MaxHeight,S150.cv_MeanHeight,S150.cv_PercCanopyCoverCut0.1m,S150.cv_PercCanopyCoverCut0.5m,S150.cv_PercCanopyCoverCut1.0m,S150.cv_PercCanopyCoverCut1.5m,S150.cv_PercCanopyDensity,S150.kurtosis_MaxHeight,S150.kurtosis_MeanHeight,S150.kurtosis_PercCanopyCoverCut0.1m,S150.kurtosis_PercCanopyCoverCut0.5m,S150.kurtosis_PercCanopyCoverCut1.0m,S150.kurtosis_PercCanopyCoverCut1.5m,S150.kurtosis_PercCanopyDensity,S150.skewness_MaxHeight,S150.skewness_MeanHeight,S150.skewness_PercCanopyCoverCut0.1m,S150.skewness_PercCanopyCoverCut0.5m,S150.skewness_PercCanopyCoverCut1.0m,S150.skewness_PercCanopyCoverCut1.5m,S150.skewness_PercCanopyDensity,S150.strata_00_to_02_returnProportion,S150.strata_02_to_04_returnProportion,S150.strata_04_to_06_returnProportion,S150.strata_06_to_08_returnProportion,S150.strata_08_to_10_returnProportion,S150.strata_10_to_15_returnProportion,S150.strata_15_to_20_returnProportion,S150.strata_20_above_returnProportion,S150.mean.VPD__0.1m_Grid.1x1m,S150.mean.VPD__1.2m_Grid.1x1m,S150.mean.VPD__10.11m_Grid.1x1m,S150.mean.VPD__11.12m_Grid.1x1m,S150.mean.VPD__12.13m_Grid.1x1m,S150.mean.VPD__13.14m_Grid.1x1m,S150.mean.VPD__14.15m_Grid.1x1m,S150.mean.VPD__15.16m_Grid.1x1m,S150.mean.VPD__16.17m_Grid.1x1m,S150.mean.VPD__17.18m_Grid.1x1m,S150.mean.VPD__18.19m_Grid.1x1m,S150.mean.VPD__19.20m_Grid.1x1m,S150.mean.VPD__2.3m_Grid.1x1m,S150.mean.VPD__3.4m_Grid.1x1m,S150.mean.VPD__4.5m_Grid.1x1m,S150.mean.VPD__5.6m_Grid.1x1m,S150.mean.VPD__6.7m_Grid.1x1m,S150.mean.VPD__7.8m_Grid.1x1m,S150.mean.VPD__8.9m_Grid.1x1m,S150.mean.VPD__9.10m_Grid.1x1m,S150.mean.VPD__Abv20m_Grid.1x1m,S150.sd.VPD__0.1m_Grid.1x1m,S150.sd.VPD__1.2m_Grid.1x1m,S150.sd.VPD__10.11m_Grid.1x1m,S150.sd.VPD__11.12m_Grid.1x1m,S150.sd.VPD__12.13m_Grid.1x1m,S150.sd.VPD__13.14m_Grid.1x1m,S150.sd.VPD__14.15m_Grid.1x1m,S150.sd.VPD__15.16m_Grid.1x1m,S150.sd.VPD__16.17m_Grid.1x1m,S150.sd.VPD__17.18m_Grid.1x1m,S150.sd.VPD__18.19m_Grid.1x1m,S150.sd.VPD__19.20m_Grid.1x1m,S150.sd.VPD__2.3m_Grid.1x1m,S150.sd.VPD__3.4m_Grid.1x1m,S150.sd.VPD__4.5m_Grid.1x1m,S150.sd.VPD__5.6m_Grid.1x1m,S150.sd.VPD__6.7m_Grid.1x1m,S150.sd.VPD__7.8m_Grid.1x1m,S150.sd.VPD__8.9m_Grid.1x1m,S150.sd.VPD__9.10m_Grid.1x1m,S150.sd.VPD__Abv20m_Grid.1x1m,S500.mean_MaxHeight,S500.mean_MeanHeight,S500.mean_PercCanopyCoverCut0.1m,S500.mean_PercCanopyCoverCut0.5m,S500.mean_PercCanopyCoverCut1.0m,S500.mean_PercCanopyCoverCut1.5m,S500.mean_PercCanopyDensity,S500.sd_MaxHeight,S500.sd_MeanHeight,S500.sd_PercCanopyCoverCut0.1m,S500.sd_PercCanopyCoverCut0.5m,S500.sd_PercCanopyCoverCut1.0m,S500.sd_PercCanopyCoverCut1.5m,S500.sd_PercCanopyDensity,S500.cv_MaxHeight,S500.cv_MeanHeight,S500.cv_PercCanopyCoverCut0.1m,S500.cv_PercCanopyCoverCut0.5m,S500.cv_PercCanopyCoverCut1.0m,S500.cv_PercCanopyCoverCut1.5m,S500.cv_PercCanopyDensity,S500.kurtosis_MaxHeight,S500.kurtosis_MeanHeight,S500.kurtosis_PercCanopyCoverCut0.1m,S500.kurtosis_PercCanopyCoverCut0.5m,S500.kurtosis_PercCanopyCoverCut1.0m,S500.kurtosis_PercCanopyCoverCut1.5m,S500.kurtosis_PercCanopyDensity,S500.skewness_MaxHeight,S500.skewness_MeanHeight,S500.skewness_PercCanopyCoverCut0.1m,S500.skewness_PercCanopyCoverCut0.5m,S500.skewness_PercCanopyCoverCut1.0m,S500.skewness_PercCanopyCoverCut1.5m,S500.skewness_PercCanopyDensity,S500.strata_00_to_02_returnProportion,S500.strata_02_to_04_returnProportion,S500.strata_04_to_06_returnProportion,S500.strata_06_to_08_returnProportion,S500.strata_08_to_10_returnProportion,S500.strata_10_to_15_returnProportion,S500.strata_15_to_20_returnProportion,S500.strata_20_above_returnProportion,S500.mean.VPD__0.1m_Grid.1x1m,S500.mean.VPD__1.2m_Grid.1x1m,S500.mean.VPD__10.11m_Grid.1x1m,S500.mean.VPD__11.12m_Grid.1x1m,S500.mean.VPD__12.13m_Grid.1x1m,S500.mean.VPD__13.14m_Grid.1x1m,S500.mean.VPD__14.15m_Grid.1x1m,S500.mean.VPD__15.16m_Grid.1x1m,S500.mean.VPD__16.17m_Grid.1x1m,S500.mean.VPD__17.18m_Grid.1x1m,S500.mean.VPD__18.19m_Grid.1x1m,S500.mean.VPD__19.20m_Grid.1x1m,S500.mean.VPD__2.3m_Grid.1x1m,S500.mean.VPD__3.4m_Grid.1x1m,S500.mean.VPD__4.5m_Grid.1x1m,S500.mean.VPD__5.6m_Grid.1x1m,S500.mean.VPD__6.7m_Grid.1x1m,S500.mean.VPD__7.8m_Grid.1x1m,S500.mean.VPD__8.9m_Grid.1x1m,S500.mean.VPD__9.10m_Grid.1x1m,S500.mean.VPD__Abv20m_Grid.1x1m,S500.sd.VPD__0.1m_Grid.1x1m,S500.sd.VPD__1.2m_Grid.1x1m,S500.sd.VPD__10.11m_Grid.1x1m,S500.sd.VPD__11.12m_Grid.1x1m,S500.sd.VPD__12.13m_Grid.1x1m,S500.sd.VPD__13.14m_Grid.1x1m,S500.sd.VPD__14.15m_Grid.1x1m,S500.sd.VPD__15.16m_Grid.1x1m,S500.sd.VPD__16.17m_Grid.1x1m,S500.sd.VPD__17.18m_Grid.1x1m,S500.sd.VPD__18.19m_Grid.1x1m,S500.sd.VPD__19.20m_Grid.1x1m,S500.sd.VPD__2.3m_Grid.1x1m,S500.sd.VPD__3.4m_Grid.1x1m,S500.sd.VPD__4.5m_Grid.1x1m,S500.sd.VPD__5.6m_Grid.1x1m,S500.sd.VPD__6.7m_Grid.1x1m,S500.sd.VPD__7.8m_Grid.1x1m,S500.sd.VPD__8.9m_Grid.1x1m,S500.sd.VPD__9.10m_Grid.1x1m,S500.sd.VPD__Abv20m_Grid.1x1m,X.y,ID,LandCover_NonVeg_v1_50,LandCover_Veg_v1_50,LandCover_VegNonTreed_v1_50,LandCover_VegTreed_v1_50,Species_Abie_Bal_v1_50,Species_Abie_Las_v1_50,Species_Acer_Neg_v1_50,Species_Alnu_Spp_v1_50,Species_Betu_Pap_v1_50,Species_Frax_Pen_v1_50,Species_Lari_Lar_v1_50,Species_Lari_Lya_v1_50,Species_Pice_Eng_v1_50,Species_Pice_Gla_v1_50,Species_Pice_Mar_v1_50,Species_Pinu_Alb_v1_50,Species_Pinu_Ban_v1_50,Species_Pinu_Con_v1_50,Species_Pinu_Pon_v1_50,Species_Pinu_Syl_v1_50,Species_Popu_Bal_v1_50,Species_Popu_Tre_v1_50,Species_Popu_Tri_v1_50,Species_Prun_Pen_v1_50,Species_Pseu_Men_v1_50,Species_Sali_Spp_v1_50,SpeciesGroups_Broadleaf_Spp_v1_50,SpeciesGroups_Needleleaf_Spp_v1_50,SpeciesGroups_Unknown_Spp_v1_50,Structure_Biomass_Branch_v1_50,Structure_Biomass_Foliage_v1_50,Structure_Biomass_StemBark_v1_50,Structure_Biomass_StemWood_v1_50,Structure_Biomass_TotalDead_v1_50,Structure_Biomass_TotalLiveAboveGround_v1_50,Structure_Stand_Age_v1_50,Structure_Stand_CrownClosure_v1_50,Structure_Stand_Height_v1_50,Structure_Volume_Merch_v1_50,Structure_Volume_Total_v1_50,LandCover_NonVeg_v1_150,LandCover_Veg_v1_150,LandCover_VegNonTreed_v1_150,LandCover_VegTreed_v1_150,Species_Abie_Bal_v1_150,Species_Abie_Las_v1_150,Species_Acer_Neg_v1_150,Species_Alnu_Spp_v1_150,Species_Betu_Pap_v1_150,Species_Frax_Pen_v1_150,Species_Lari_Lar_v1_150,Species_Lari_Lya_v1_150,Species_Pice_Eng_v1_150,Species_Pice_Gla_v1_150,Species_Pice_Mar_v1_150,Species_Pinu_Alb_v1_150,Species_Pinu_Ban_v1_150,Species_Pinu_Con_v1_150,Species_Pinu_Pon_v1_150,Species_Pinu_Syl_v1_150,Species_Popu_Bal_v1_150,Species_Popu_Tre_v1_150,Species_Popu_Tri_v1_150,Species_Prun_Pen_v1_150,Species_Pseu_Men_v1_150,Species_Sali_Spp_v1_150,SpeciesGroups_Broadleaf_Spp_v1_150,SpeciesGroups_Needleleaf_Spp_v1_150,SpeciesGroups_Unknown_Spp_v1_150,Structure_Biomass_Branch_v1_150,Structure_Biomass_Foliage_v1_150,Structure_Biomass_StemBark_v1_150,Structure_Biomass_StemWood_v1_150,Structure_Biomass_TotalDead_v1_150,Structure_Biomass_TotalLiveAboveGround_v1_150,Structure_Stand_Age_v1_150,Structure_Stand_CrownClosure_v1_150,Structure_Stand_Height_v1_150,Structure_Volume_Merch_v1_150,Structure_Volume_Total_v1_150,LandCover_NonVeg_v1_500,LandCover_Veg_v1_500,LandCover_VegNonTreed_v1_500,LandCover_VegTreed_v1_500,Species_Abie_Bal_v1_500,Species_Abie_Las_v1_500,Species_Acer_Neg_v1_500,Species_Alnu_Spp_v1_500,Species_Betu_Pap_v1_500,Species_Frax_Pen_v1_500,Species_Lari_Lar_v1_500,Species_Lari_Lya_v1_500,Species_Pice_Eng_v1_500,Species_Pice_Gla_v1_500,Species_Pice_Mar_v1_500,Species_Pinu_Alb_v1_500,Species_Pinu_Ban_v1_500,Species_Pinu_Con_v1_500,Species_Pinu_Pon_v1_500,Species_Pinu_Syl_v1_500,Species_Popu_Bal_v1_500,Species_Popu_Tre_v1_500,Species_Popu_Tri_v1_500,Species_Prun_Pen_v1_500,Species_Pseu_Men_v1_500,Species_Sali_Spp_v1_500,SpeciesGroups_Broadleaf_Spp_v1_500,SpeciesGroups_Needleleaf_Spp_v1_500,SpeciesGroups_Unknown_Spp_v1_500,Structure_Biomass_Branch_v1_500,Structure_Biomass_Foliage_v1_500,Structure_Biomass_StemBark_v1_500,Structure_Biomass_StemWood_v1_500,Structure_Biomass_TotalDead_v1_500,Structure_Biomass_TotalLiveAboveGround_v1_500,Structure_Stand_Age_v1_500,Structure_Stand_CrownClosure_v1_500,Structure_Stand_Height_v1_500,Structure_Volume_Merch_v1_500,Structure_Volume_Total_v1_500,EASTING,NORTHING,optional,Blackspruce_50,BlackspruceMixCD_50,Bog_50,Fen_50,GrassHerb_50,Jackpine_50,JackpineMixCD_50,JackpineMixWet_50,Shrub_50,Swamp_50,Tamarack_50,TamarackMixCD_50,TamarackMixDC_50,Tremblingaspen_50,TremblingaspenMixCD_50,TremblingaspenMixD_50,TremblingaspenMixDC_50,Water_50,Whitebirch_50,WhitebirchMixD_50,Whitespruce_50,WhitespruceMixWet_50,wtage_50,Blackspruce_150,BlackspruceMixCD_150,BlackspruceMixDC_150,Bog_150,Fen_150,GrassHerb_150,Jackpine_150,JackpineMixC_150,JackpineMixCD_150,JackpineMixWet_150,Shrub_150,Swamp_150,Tamarack_150,TamarackMixCD_150,TamarackMixDC_150,Tremblingaspen_150,TremblingaspenMixCD_150,TremblingaspenMixD_150,TremblingaspenMixDC_150,Water_150,Whitebirch_150,WhitebirchMixD_150,WhitebirchMixDC_150,Whitespruce_150,WhitespruceMixC_150,WhitespruceMixCD_150,WhitespruceMixWet_150,wtage_150,Blackspruce_500,BlackspruceMixCD_500,BlackspruceMixDC_500,Bog_500,Fen_500,GrassHerb_500,Jackpine_500,JackpineMixC_500,JackpineMixCD_500,JackpineMixWet_500,Marsh_500,Shrub_500,Swamp_500,Tamarack_500,TamarackMixCD_500,TamarackMixDC_500,Tremblingaspen_500,TremblingaspenMixCD_500,TremblingaspenMixD_500,TremblingaspenMixDC_500,Water_500,Whitebirch_500,WhitebirchMixD_500,WhitebirchMixDC_500,WhitebirchMixWet_500,Whitespruce_500,WhitespruceMixC_500,WhitespruceMixCD_500,WhitespruceMixWet_500,wtage_500
S150.mean_MaxHeight,1,0.99,0.79,0.88,0.89,0.9,0.76,0.77,0.87,-0.55,-0.14,-0.03,0.04,-0.61,-0.74,-0.75,-0.73,-0.28,-0.22,-0.22,-0.73,-0.55,-0.59,0.6,-0.2,-0.21,-0.21,0.58,-0.82,-0.78,-0.82,-0.31,-0.24,-0.23,-0.79,-0.89,-0.33,0.03,0.39,0.66,0.85,0.93,0.81,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,0.77,0.77,0.64,0.68,0.69,0.69,0.63,0.24,0.35,-0.49,-0.05,0.07,0.14,-0.52,-0.28,-0.36,-0.58,-0.56,-0.57,-0.57,-0.58,-0.07,-0.07,0.56,-0.09,-0.18,-0.22,0.56,-0.16,-0.15,-0.65,-0.65,-0.65,-0.65,-0.64,-0.69,-0.02,0.21,0.41,0.56,0.7,0.67,0.64,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.14,-0.14,-0.35,0.35,-0.28,0.42,0.05,NA,NA,NA,-0.04,NA,-0.19,NA,NA,0.13,-0.15,NA,-0.01,0.07,NA,NA,0.06,0.37,NA,NA,NA,-0.01,0.35,-0.16,-0.3,0.34,0.2,0.47,0.39,-0.09,0.38,0.28,0.4,0.41,0.3,0.39,-0.35,0.35,-0.31,0.43,0.05,NA,NA,NA,-0.04,NA,-0.18,NA,NA,0.1,-0.12,NA,0.03,0.04,NA,NA,0.05,0.33,NA,NA,NA,-0.07,0.32,-0.11,-0.31,0.32,0.19,0.45,0.38,-0.06,0.37,0.23,0.4,0.4,0.29,0.38,-0.37,0.37,-0.4,0.48,0,NA,NA,NA,-0.16,NA,-0.23,NA,NA,0.17,0.05,NA,0.02,-0.19,NA,NA,-0.05,0.23,NA,NA,NA,-0.24,0.21,0.05,-0.47,0.38,0.3,0.46,0.41,0.1,0.41,0.34,0.45,0.37,0.34,0.41,-0.17,-0.03,NA,-0.35,0.02,-0.01,-0.04,-0.15,0.26,0.16,0.1,-0.1,-0.03,-0.27,-0.09,0.11,0.57,0.11,0.2,0.09,-0.29,-0.16,-0.02,0,-0.06,0,-0.29,-0.03,0.02,-0.01,-0.13,-0.21,0.26,-0.08,0.16,0.07,-0.2,-0.15,-0.34,-0.05,0.11,0.75,0.11,0.2,0.11,-0.36,-0.16,-0.01,-0.07,0.01,0.05,0.06,0.01,0.06,-0.05,0.03,0.12,-0.01,-0.08,-0.3,0.13,-0.06,0.08,0.02,0.04,-0.17,-0.08,-0.22,0.02,0.09,0.55,0.07,0.21,0.09,-0.38,0.25,0.2,-0.03,0.12,0.08,-0.02,0.07,0.21,-0.02
S150.mean_MeanHeight,0.99,1,0.78,0.88,0.89,0.91,0.75,0.75,0.86,-0.53,-0.15,-0.04,0.03,-0.6,-0.72,-0.75,-0.7,-0.25,-0.2,-0.19,-0.7,-0.52,-0.58,0.63,-0.18,-0.18,-0.18,0.61,-0.81,-0.79,-0.82,-0.29,-0.22,-0.21,-0.79,-0.9,-0.36,0.02,0.4,0.68,0.87,0.93,0.81,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,0.76,0.77,0.63,0.68,0.69,0.7,0.61,0.24,0.35,-0.47,-0.05,0.06,0.14,-0.5,-0.27,-0.35,-0.56,-0.54,-0.55,-0.55,-0.56,-0.08,-0.08,0.57,-0.06,-0.14,-0.19,0.58,-0.16,-0.16,-0.65,-0.64,-0.64,-0.65,-0.64,-0.7,-0.04,0.22,0.43,0.58,0.71,0.67,0.63,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.11,-0.11,-0.32,0.32,-0.29,0.4,0.04,NA,NA,NA,-0.02,NA,-0.17,NA,NA,0.12,-0.14,NA,-0.05,0.06,NA,NA,0.08,0.38,NA,NA,NA,0,0.37,-0.19,-0.29,0.3,0.15,0.45,0.35,-0.08,0.35,0.26,0.38,0.39,0.27,0.36,-0.32,0.32,-0.33,0.41,0.04,NA,NA,NA,-0.03,NA,-0.16,NA,NA,0.09,-0.13,NA,-0.01,0.04,NA,NA,0.07,0.35,NA,NA,NA,-0.06,0.34,-0.14,-0.3,0.28,0.15,0.42,0.34,-0.06,0.33,0.22,0.38,0.38,0.25,0.34,-0.35,0.35,-0.41,0.46,0,NA,NA,NA,-0.13,NA,-0.22,NA,NA,0.17,0.03,NA,-0.01,-0.18,NA,NA,-0.02,0.25,NA,NA,NA,-0.24,0.24,0.01,-0.47,0.34,0.25,0.44,0.38,0.12,0.38,0.32,0.43,0.35,0.31,0.37,-0.15,-0.01,NA,-0.35,0.03,-0.02,-0.06,-0.15,0.25,0.14,0.09,-0.09,-0.05,-0.28,-0.1,0.08,0.59,0.08,0.19,0.09,-0.26,-0.15,-0.01,0,-0.06,-0.02,-0.3,-0.03,0.01,-0.02,-0.14,-0.21,0.24,-0.07,0.14,0.07,-0.19,-0.16,-0.35,-0.06,0.08,0.78,0.08,0.19,0.11,-0.33,-0.15,0,-0.07,0.03,0.06,0.06,0.02,0.05,-0.06,0.04,0.11,-0.01,-0.07,-0.29,0.09,-0.05,0.06,0.03,0.05,-0.16,-0.08,-0.24,0.02,0.06,0.58,0.04,0.2,0.1,-0.35,0.24,0.23,-0.01,0.14,0.1,0,0.08,0.22,-0.01
S150.mean_PercCanopyCoverCut0.1m,0.79,0.78,1,0.94,0.92,0.91,1,0.61,0.69,-0.48,0.09,0.21,0.28,-0.53,-0.72,-0.7,-0.96,-0.56,-0.5,-0.5,-0.97,-0.62,-0.53,0.42,-0.48,-0.48,-0.48,0.4,-0.66,-0.59,-0.98,-0.59,-0.52,-0.51,-0.98,-0.88,0.14,0.45,0.59,0.64,0.63,0.62,0.51,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,0.73,0.74,0.83,0.8,0.8,0.8,0.82,0.18,0.29,-0.53,0.05,0.2,0.29,-0.55,-0.4,-0.49,-0.78,-0.71,-0.72,-0.72,-0.78,-0.05,-0.05,0.59,-0.23,-0.33,-0.38,0.61,-0.16,-0.16,-0.83,-0.78,-0.78,-0.78,-0.83,-0.79,0.25,0.5,0.6,0.63,0.63,0.56,0.52,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,0.02,0.02,-0.53,0.53,-0.37,0.62,0.05,NA,NA,NA,-0.24,NA,-0.18,NA,NA,0.28,-0.2,NA,0.06,0.06,NA,NA,0.08,0.35,NA,NA,NA,0.05,0.33,-0.07,-0.56,0.39,0.25,0.48,0.43,-0.05,0.43,0.37,0.59,0.49,0.35,0.46,-0.51,0.51,-0.44,0.62,0.05,NA,NA,NA,-0.18,NA,-0.14,NA,NA,0.27,-0.14,NA,0.07,-0.02,NA,NA,0.1,0.3,NA,NA,NA,-0.01,0.29,0,-0.57,0.38,0.25,0.46,0.42,-0.03,0.41,0.32,0.6,0.46,0.34,0.44,-0.46,0.46,-0.52,0.6,0.04,NA,NA,NA,-0.16,NA,-0.18,NA,NA,0.31,0.03,NA,-0.01,-0.38,NA,NA,0.14,0.22,NA,NA,NA,-0.24,0.21,0.09,-0.63,0.41,0.32,0.49,0.44,0.14,0.44,0.4,0.58,0.39,0.37,0.45,-0.11,0.14,NA,-0.14,0.1,0.01,-0.02,-0.06,0.07,0.17,0.12,-0.11,-0.01,-0.21,-0.08,0.02,0.41,0.02,0.12,0.04,-0.55,-0.2,0.05,0.03,0.07,0.28,-0.08,0.08,0.04,0.01,-0.07,-0.14,0.05,-0.02,0.18,0.13,-0.15,-0.05,-0.27,-0.05,0.02,0.55,0.02,0.12,0.1,-0.61,-0.2,0.06,0.03,0.02,0.05,0.02,0.11,0.33,0.07,0.19,0.09,-0.06,-0.07,-0.4,-0.08,0.03,0.19,0.05,-0.01,-0.2,-0.03,-0.26,0.05,0.01,0.54,0,0.11,0.18,-0.48,0.18,0.2,0.12,0.23,0.05,0.06,0.07,0.14,0.05
S150.mean_PercCanopyCoverCut0.5m,0.88,0.88,0.94,1,1,0.99,0.92,0.63,0.76,-0.51,0.02,0.15,0.24,-0.57,-0.84,-0.83,-0.86,-0.4,-0.33,-0.33,-0.86,-0.67,-0.67,0.54,-0.31,-0.32,-0.32,0.53,-0.81,-0.78,-0.94,-0.43,-0.35,-0.34,-0.93,-0.98,0.04,0.45,0.68,0.78,0.77,0.7,0.56,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,0.77,0.79,0.81,0.84,0.84,0.84,0.8,0.2,0.32,-0.54,0.01,0.16,0.26,-0.57,-0.39,-0.49,-0.73,-0.71,-0.72,-0.72,-0.73,-0.06,-0.06,0.65,-0.17,-0.28,-0.33,0.66,-0.16,-0.17,-0.82,-0.81,-0.81,-0.8,-0.81,-0.85,0.24,0.54,0.66,0.7,0.7,0.6,0.55,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.01,0.01,-0.48,0.48,-0.41,0.59,0.04,NA,NA,NA,-0.15,NA,-0.18,NA,NA,0.21,-0.16,NA,0.06,0.06,NA,NA,0.08,0.31,NA,NA,NA,0.05,0.3,-0.06,-0.44,0.34,0.21,0.43,0.39,-0.05,0.38,0.36,0.56,0.44,0.31,0.42,-0.47,0.47,-0.46,0.6,0.04,NA,NA,NA,-0.12,NA,-0.16,NA,NA,0.21,-0.12,NA,0.08,0.01,NA,NA,0.09,0.27,NA,NA,NA,-0.01,0.27,0,-0.45,0.33,0.21,0.41,0.38,-0.04,0.37,0.32,0.58,0.43,0.3,0.41,-0.47,0.47,-0.56,0.62,0.03,NA,NA,NA,-0.17,NA,-0.22,NA,NA,0.31,0.03,NA,0.01,-0.31,NA,NA,0.1,0.24,NA,NA,NA,-0.23,0.23,0.09,-0.64,0.42,0.32,0.5,0.45,0.15,0.45,0.42,0.61,0.42,0.38,0.46,-0.07,0.11,NA,-0.18,0.09,-0.01,-0.04,-0.2,0.16,0.16,0.16,-0.14,-0.03,-0.33,-0.09,0.03,0.46,0.03,0.13,0.07,-0.41,-0.22,0.07,-0.01,0.03,0.09,-0.11,0.05,0.05,0,-0.12,-0.27,0.13,-0.02,0.17,0.17,-0.26,-0.12,-0.4,-0.06,0.03,0.62,0.03,0.13,0.13,-0.49,-0.22,0.09,0.02,-0.01,0.07,0.06,0.08,0.15,0.07,0.17,0.13,-0.05,-0.09,-0.41,-0.04,0.02,0.15,0.08,0,-0.24,-0.09,-0.33,0.06,0.02,0.59,0,0.13,0.16,-0.48,0.18,0.25,0.12,0.23,0.07,0.05,0.12,0.14,0.01
