"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.25062855855099,0.271649555657092,-0.28180457053691,0.78306168763889
"2","lam(S150.VPD__5.6m_Grid.1x1m.mean)",0.504483308011311,0.147133555316896,0.216101539590194,0.792865076432428
"3","lam(Species_Abie_Bal_v1_500)",0.27018830624256,0.109265917886771,0.056027107184489,0.484349505300631
"4","p(Int)",-2.07325209242247,0.346980278290521,-2.75333343787189,-1.39317074697305
"5","p(Julian)",-1.10496198278062,0.194865000842487,-1.48689738443189,-0.723026581129341
