"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",1.21615207586447,0.713714829588338,-0.182728990128668,2.61503314185761
"2","lam(S150.VPD__11.12m_Grid.1x1m.mean)",-1.04245496545376,0.134651406769873,-1.30637172272271,-0.778538208184805
"3","lam(S150.VPD__2.3m_Grid.1x1m.mean)",-0.309899962209566,0.0913669953808457,-0.488979273156023,-0.130820651263108
"4","p(Int)",-2.97589567803985,0.759135948998805,-4.4638021380775,-1.48798921800219
"5","p(Julian)",-0.521869688424977,0.116265925847332,-0.749750903085747,-0.293988473764207
