"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.97974901680184,1.24897491810067,-4.42773985627916,0.468241822675476
"2","lam(Species_Popu_Bal_v1_500)",0.44973227503602,0.114363683287178,0.225579455793151,0.673885094278889
"3","lam(Species_Sali_Spp_v1_500)",-3.80731913012615,2.89599774416314,-9.4834747086859,1.86883644843361
"4","lam(wtage_500)",0.497005819626075,0.133477448048988,0.235390021450058,0.758621617802093
"5","p(Int)",-1.20683300640302,0.354549683712354,-1.90175038647924,-0.511915626326811
