"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",1.40986790469509,0.474991714839569,0.478884143609531,2.34085166578064
"2","lam(Shrub_500)",0.142896137508075,0.0791013509877307,-0.0121425104278767,0.297934785444028
"3","lam(Species_Sali_Spp_v1_500)",-0.314441444006459,0.12676191112628,-0.562894789813968,-0.0659880981989495
"4","p(Int)",-2.17030965489774,0.534854237389873,-3.21862396018189,-1.12199534961359
