"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.47006109430878,1.1232528428576,-3.67163666630969,0.731514477692122
"2","lam(Species_Pice_Mar_v1_50)",-0.858755567179562,0.383220739582612,-1.60986821676148,-0.107642917597643
"3","lam(Species_Popu_Bal_v1_50)",-2.65512549755038,1.77860952933041,-6.14120017503798,0.830949179937212
"4","lam(Structure_Biomass_TotalDead_v1_50)",0.730952143565943,0.307490823823176,0.128270128872517,1.33363415825937
"5","p(Int)",-2.48388013961641,0.957787365544394,-4.36114337608342,-0.606616903149392
