"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.860279923932558,0.263977195685154,-1.37767522747546,-0.342884620389657
"2","lam(Species_Pice_Gla_v1_500)",-0.725305163680811,0.205720249484145,-1.12851685266973,-0.322093474691887
"3","lam(SpeciesGroups_Broadleaf_Spp_v1_500)",1.11715620471158,0.217856001655724,0.690158441466357,1.5441539679568
"4","lam(Structure_Stand_Age_v1_500)",1.17202112668605,0.338678975706679,0.508210334300954,1.83583191907114
"5","p(Int)",-0.879228145629451,0.314808455632224,-1.49625271866861,-0.262203572590293
