"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-2.01064810496813,0.358027660036011,-2.71238231863871,-1.30891389129755
"2","lam(Species_Pinu_Ban_v1_150)",-0.961450425721794,0.306964145020393,-1.56310014996176,-0.359800701481825
"3","p(Int)",-0.378712095749563,0.366126095494144,-1.09631924291809,0.33889505141896
"4","p(Julian)",0.682453625300427,0.341484645798794,0.013143719534791,1.35176353106606
