"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.775354141626611,0.213918515843097,0.356073850574141,1.19463443267908
"2","lam(Species_Pice_Gla_v1_50)",0.187114618814942,0.0821967993559708,0.0260088920772394,0.348220345552645
"3","lam(Structure_Biomass_TotalDead_v1_50)",-0.185127352990223,0.108915745717993,-0.398602214597489,0.0283475086170426
"4","p(Int)",-1.25748104843232,0.277849171223907,-1.80206542403118,-0.712896672833466
"5","p(Julian)",-0.293519241835645,0.114972722399244,-0.518865777738164,-0.0681727059331258
