"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-2.0695347314287,0.368055841271555,-2.79092418032095,-1.34814528253645
"2","lam(Species_Popu_Tre_v1_150)",1.72174052976155,0.611108740527271,0.523967398328099,2.919513661195
"3","lam(SpeciesGroups_Needleleaf_Spp_v1_150)",2.16026715514023,0.744459043314163,0.701127430244468,3.61940688003599
"4","lam(Structure_Stand_CrownClosure_v1_150)",-1.94720742070437,0.416249682971821,-2.76305679932914,-1.1313580420796
"5","p(Int)",0.261589679186165,0.242547420040186,-0.2138032640926,0.736982622464931
