"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.914149889123781,0.366612329153852,0.195589723982232,1.63271005426533
"2","lam(LandCover_NonVeg_v1_150)",0.443411338006576,0.113669427961916,0.220619259201221,0.666203416811932
"3","lam(SpeciesGroups_Needleleaf_Spp_v1_150)",0.396261652031674,0.152472697402204,0.0974151651233542,0.695108138939993
"4","lam(Structure_Biomass_TotalDead_v1_150)",0.190122535494986,0.0863246939394108,0.0209261353737409,0.359318935616231
"5","p(Int)",-1.89712417376455,0.426726615511359,-2.73350834016681,-1.06074000736228
