"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-3.16971735544819,0.665233820668622,-4.47357564395869,-1.8658590669377
"2","lam(LandCover_NonVeg_v1_500)",-2.02875789867207,0.67966332561194,-3.36089801687147,-0.696617780472667
"3","lam(SpeciesGroups_Needleleaf_Spp_v1_500)",-1.43770377797132,0.545611909205175,-2.50710312001347,-0.368304435929182
"4","lam(Structure_Stand_CrownClosure_v1_500)",-2.36320344551949,0.696596060195806,-3.72853172350327,-0.997875167535708
"5","p(Int)",-0.557994705775414,0.438290897884516,-1.41704486562907,0.301055454078237
