"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.98505259499402,1.46060812966496,-4.84784452913734,0.877739339149309
"2","lam(LandCover_NonVeg_v1_500)",0.234378360155234,0.0789459941119461,0.0796442116958196,0.389112508614648
"3","lam(Species_Popu_Bal_v1_500)",0.309330496250615,0.130175313698747,0.054186881401071,0.564474111100159
"4","lam(Species_Sali_Spp_v1_500)",-3.88935336322597,3.43310402287124,-10.6182372480536,2.83953052160166
"5","p(Int)",-1.08287001074726,0.313820409108917,-1.69795801260073,-0.46778200889378
