"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.873396244563555,0.235720707457032,0.411383657947773,1.33540883117934
"2","lam(Species_Pice_Mar_v1_50)",-0.255545708809657,0.112042743135468,-0.475149485355174,-0.0359419322641386
"3","lam(SpeciesGroups_Needleleaf_Spp_v1_50)",0.373834936668205,0.130488156589576,0.118078149752635,0.629591723583775
"4","p(Int)",-1.43089604892731,0.297290486869382,-2.01358540319129,-0.848206694663317
"5","p(Julian)",0.303172511920541,0.114570361470111,0.0786146034391236,0.527730420401959
