"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"86","7/11/16","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__9.10m_Grid.1x1m.mean + 1",0.618279195889614,0.615134301664613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413120440867334,0.171588808345071,NA,NA,NA,NA,NA,NA,0.364517507401448,0.159207877771742,NA,NA,NA,NA,NA,NA,NA,NA,-0.325874560570295,0.219029944511247,-2.21000825988817,0.686944204678829,NA,NA,0,171.870436108038,207.492092199101,5,98,424.984184398202,2.96234298785652,0.00476756911697932,NA,0.850476537687916
"87","11/12/14","~1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__7.8m_Grid.1x1m.mean + 1",0.556411754204419,0.561752417913683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8492260508544,0.210976924793692,0.34583706029287,0.160651738080286,NA,NA,-0.609626478046699,0.273972974836263,NA,NA,NA,NA,-2.13046035962541,0.630117426249405,NA,NA,0,114.925683714841,207.498909860039,5,98,424.997819720077,2.97597830973223,0.00473517599537249,NA,0.855211713683289
"88","7/11/12","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",0.481050242968107,0.513788295459402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383291364748833,0.182061050721241,NA,NA,NA,NA,NA,NA,0.309900358010158,0.144789066369084,0.306759530601693,0.194878820687962,NA,NA,NA,NA,NA,NA,NA,NA,-2.06931937514119,0.578401162214924,NA,NA,0,129.488096257687,207.501197249585,5,98,425.00239449917,2.98055308882465,0.00472435718143929,NA,0.859936070864728
"89","7/13/15","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",0.60530437804163,0.598976490316968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422976321266751,0.16497513895834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.650567655130743,0.29143059412176,NA,NA,-0.643662140652019,0.343963114442966,NA,NA,-2.19409962098618,0.669740488451296,NA,NA,0,150.458211273299,207.530819189701,5,98,425.061638379402,3.03979696905714,0.00458646495629506,NA,0.864522535821023
"90","10/15","~1 ~ S150.VPD__4.5m_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",0.598088802051334,0.592905973431592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633008618782881,0.11551806595557,NA,NA,NA,NA,NA,NA,NA,NA,-0.476643473058823,0.139372324515636,NA,NA,-2.15258189920613,0.667514252642472,NA,NA,0,129.621409545191,208.545610462928,4,98,425.091220925856,3.06937951551112,0.00451912455286685,NA,0.86904166037389
"91","4/9","~1 ~ S150.VPD__10.11m_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + 1",0.635206069596988,0.627603829907408,NA,NA,NA,NA,-0.264132082462303,0.14686094608422,NA,NA,NA,NA,NA,NA,NA,NA,0.524466904470765,0.117068599639226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20134122606326,0.704337647014434,NA,NA,0,177.380866421865,208.562672188763,4,98,425.125344377526,3.1035029671807,0.00444267452797201,NA,0.873484334901862
"92","7/11","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + 1",0.463071467076299,0.493899482036755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601725690530441,0.120546347933857,NA,NA,NA,NA,NA,NA,0.216534093796161,0.129425312525308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02496412095585,0.559802290138799,NA,NA,0,97.7093621465841,208.588867397132,4,98,425.177734794263,3.15589338391788,0.00432780877735934,NA,0.877812143679221
"93","6/9","~1 ~ S150.VPD__11.12m_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + 1",0.627893382804997,0.623789621814494,NA,NA,NA,NA,NA,NA,NA,NA,-0.281072317379464,0.157849840041114,NA,NA,NA,NA,0.50226341225408,0.121978987277381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1973996146039,0.700632530936824,NA,NA,0,178.792376193894,208.591452620124,4,98,425.182905240247,3.16106382990193,0.00431663487633922,NA,0.88212877855556
"94","5/11","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + 1",0.438510682220491,0.477226138112965,NA,NA,NA,NA,NA,NA,0.5825187998692,0.116366419489394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277639378148478,0.13145445368345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99108958742803,0.542008330205386,NA,NA,0,89.6448922976036,208.597332253658,4,98,425.194664507317,3.17282309697168,0.00429132911237354,NA,0.886420107667934
"95","4/7/11","~1 ~ S150.VPD__10.11m_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + 1",0.593938844232675,0.594933643243478,NA,NA,NA,NA,-0.285701001446696,0.20491761749457,NA,NA,NA,NA,0.428279519826332,0.168984962536448,NA,NA,NA,NA,NA,NA,0.302724806403333,0.138468762816577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18272754846571,0.666016534351925,NA,NA,0,166.096288381049,207.625165072184,5,98,425.250330144367,3.22848873402188,0.00417353618660161,NA,0.890593643854536
