"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","10","~1 ~ S150.VPD__4.5m_Grid.1x1m.mean + 1",1.37749043880062,0.440711931341847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145793804188139,0.0882477051085191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10047579554463,0.50110345942716,NA,NA,0,103.740038157728,329.732696375494,3,98,665.465392750987,0,0.00758250042421568,NA,0.00758250042421568
"2","5/7/8","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__2.3m_Grid.1x1m.mean + 1",1.44915937751952,0.481302656871501,NA,NA,NA,NA,NA,NA,0.686524883490342,0.298137158556336,NA,NA,-1.27715513595542,0.573244542871923,0.750417888301942,0.357019601067539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19795127866329,0.541117115632422,NA,NA,0,194.574220306232,327.751587518208,5,98,665.503175036415,0.0377822854284204,0.00744060285018502,NA,0.0150231032744007
"3","12/13","~1 ~ S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",1.46032420010905,0.480913891708949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17344364460274,0.0966200363744438,0.167367325507234,0.0966870978497148,NA,NA,NA,NA,NA,NA,-2.20401559248916,0.541563108607838,NA,NA,0,125.537875943329,328.801256308493,4,98,665.602512616985,0.137119865998216,0.00708006496512162,NA,0.0221031682395223
"4","11/12","~1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.44870347091331,0.475612465764361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156145014927488,0.0911565248031724,0.139672151020494,0.0913351382881595,NA,NA,NA,NA,NA,NA,NA,NA,-2.19071815910132,0.536199960833475,NA,NA,0,123.581561111967,328.83338168777,4,98,665.666763375541,0.201370624553988,0.00685622983723051,NA,0.0289593980767528
"5","9","~1 ~ S150.VPD__3.4m_Grid.1x1m.mean + 1",1.35767084933481,0.432036776008085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13424345647365,0.0872728840230655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07715877102934,0.492416336515003,NA,NA,0,99.1460297450568,329.916132244937,3,98,665.832264489874,0.366871738886744,0.00631171321158193,NA,0.0352711112883348
"6","5/7/9","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + 1",1.46366129358556,0.486465820342307,NA,NA,NA,NA,NA,NA,0.545237931903409,0.268517813743292,NA,NA,-0.691058529684657,0.350075243384012,NA,NA,0.327215098216406,0.16074045952727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21242331060163,0.5464084783616,NA,NA,0,186.324323764733,327.924468646878,5,98,665.848937293756,0.383544542769073,0.00625931494327935,NA,0.0415304262316141
"7","12/14","~1 ~ S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__7.8m_Grid.1x1m.mean + 1",1.44816551124702,0.472854888239832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196706863151682,0.103917378384309,NA,NA,0.170061646609747,0.104238102496242,NA,NA,NA,NA,-2.1886015927312,0.533274272919763,NA,NA,0,120.83546983704,328.954762986894,4,98,665.909525973788,0.444133222800701,0.00607253657619093,NA,0.047602962807805
"8","11","~1 ~ S150.VPD__5.6m_Grid.1x1m.mean + 1",1.37829099635733,0.439245427392775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133231866826239,0.0894071789330445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09827314489506,0.499606577090037,NA,NA,0,102.271008104694,329.976799008519,3,98,665.953598017039,0.488205266051523,0.00594018562865458,NA,0.0535431484364596
"9","12/15","~1 ~ S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",1.4429649777244,0.46988689956484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220034166728113,0.112616572698669,NA,NA,NA,NA,0.181716487220871,0.113812285764026,NA,NA,-2.18188816169364,0.530213148370135,NA,NA,0,120.162732156557,328.989580310011,4,98,665.979160620023,0.513767869035519,0.00586474546396089,NA,0.0594078939004205
"10","3/12/13","~1 ~ S150.sd_PercCanopyDensity + S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",1.51784244621946,0.509875443637164,NA,NA,-0.122517192516984,0.0971428060916173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197630979610957,0.0956085664135968,0.153737128127385,0.0947421802137897,NA,NA,NA,NA,NA,NA,-2.27285143229251,0.570035491207924,NA,NA,0,143.389817905833,328.00786734012,5,98,666.015734680241,0.550341929253705,0.00575847136750544,NA,0.065166365267926
