"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/2/5","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__100.150cm_Grid.1x1m.mean + 1",-0.670200999670127,0.253050020308017,0.914965813529751,0.193049320277864,NA,NA,NA,NA,0.358413021843156,0.21467958935152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05420748405447,0.315173189488717,-0.608276075853814,0.20542054369628,0,17.5525980285001,157.838011427629,5,98,325.676022855258,0,0.135144258619667,NA,0.135144258619667
"2","1/2/7","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__150.200cm_Grid.1x1m.mean + 1",-0.675778721089707,0.252243876304467,0.908093328420367,0.20287468269662,NA,NA,NA,NA,NA,NA,NA,NA,0.347042688692902,0.234242549506347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03676072419991,0.312407608024945,-0.590779841326796,0.204237995143201,0,17.4292807767421,158.100685413904,5,98,326.201370827808,0.525347972550037,0.103924929213056,NA,0.239069187832724
"3","1/2","~Julian + 1 ~ S150.mean_MaxHeight + 1",-0.662184266607639,0.243631388972892,0.703765531447022,0.136858602791256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.992924842753265,0.307347551741057,-0.524219771712506,0.200086623917013,0,14.0672830188861,159.212114146431,4,98,326.424228292861,0.748205437603417,0.0929665797904315,NA,0.332035767623155
"4","1/2/8","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__2.3m_Grid.1x1m.mean + 1",-0.678633528108114,0.250156330556188,0.875612911764443,0.199918064213082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303948929653712,0.236248537659581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02330386910805,0.308838673157943,-0.581651029510174,0.204508082067983,0,16.8414272754422,158.363915884326,5,98,326.727831768651,1.05180891339364,0.079873036767243,NA,0.411908804390398
"5","1/2/6","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__11.12m_Grid.1x1m.mean + 1",-0.641708808729157,0.243048006615917,0.926431088811878,0.217153201000152,NA,NA,NA,NA,NA,NA,-0.343306736671121,0.269221062814456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01344881006901,0.306096234207109,-0.564960650049591,0.201396877845437,0,18.8228515147701,158.369648268933,5,98,326.739296537865,1.06327368260759,0.0794164836200857,NA,0.491325288010484
"6","1/2/4","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__10.11m_Grid.1x1m.mean + 1",-0.638596061438892,0.243554856755297,0.859576497727363,0.185521768545228,NA,NA,-0.290658811610884,0.246113542759648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01264746254589,0.307104545229305,-0.551459385556596,0.200205190320865,0,17.9040139279495,158.486183935665,5,98,326.97236787133,1.29634501607188,0.0706805396290992,NA,0.562005827639583
"7","1/2/12","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__50.100cm_Grid.1x1m.mean + 1",-0.663065881584329,0.247639486675712,0.867931180209415,0.199237991592098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276208923904922,0.234477674941172,NA,NA,NA,NA,NA,NA,NA,NA,-1.02482297071744,0.311639445354468,-0.566927618466353,0.202232086201022,0,17.8479961264656,158.521668014984,5,98,327.043336029968,1.36731317471026,0.0682164817078741,NA,0.630222309347457
"8","1/2/3","~Julian + 1 ~ S150.mean_MaxHeight + S150.sd_PercCanopyDensity + 1",-0.644198720598786,0.246242982386701,0.507436480797714,0.21252341261331,-0.263723237431538,0.231763589006822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01880869084412,0.310301315528964,-0.546134389903128,0.200154790825278,0,21.3794303026349,158.596703605015,5,98,327.193407210029,1.51738435477165,0.0632851442044258,NA,0.693507453551883
"9","1/2/9","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__3.4m_Grid.1x1m.mean + 1",-0.686357603547341,0.249944257733891,0.845154404830738,0.19989734984422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249106552446632,0.22968695076178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01167076820157,0.307257205320465,-0.562491581912444,0.203158890686676,0,16.5172711585336,158.617414541675,5,98,327.23482908335,1.55880622809184,0.0619879292288112,NA,0.755495382780694
"10","1/2/16","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__9.10m_Grid.1x1m.mean + 1",-0.645225478938108,0.243307843317659,0.774275225569193,0.156884651701634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.181237158034368,0.217727655073814,-1.00042095377473,0.307098213347387,-0.529309726678373,0.199480392940494,0,16.4639923974422,158.855139741342,5,98,327.710279482685,2.03425662742723,0.0488724809623492,NA,0.804367863743043
