"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","2/5/7","~1 ~ S150.mean_MaxHeight + S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + 1",1.33232039419248,0.851764479863582,-0.698634319969757,0.312835374198962,NA,NA,NA,NA,1.8751089880802,0.554206059116743,NA,NA,-1.80730837460053,0.558182594055868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.92049595422973,0.7586148901303,NA,NA,0,76.9573159285763,64.0752387654518,5,98,138.150477530904,0,0.0398301053590886,NA,0.0398301053590886
"2","8/9/12","~1 ~ S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.14119016257295,0.744183622642502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52498880725276,0.846534100068067,1.26693167183364,0.798520847967124,NA,NA,NA,NA,0.917509708842573,0.188287893582611,NA,NA,NA,NA,NA,NA,NA,NA,-4.56501065321109,0.688322323639479,NA,NA,0,195.984068674015,64.2475602948043,5,98,138.495120589609,0.344643058705145,0.0335253380640878,NA,0.0733554434231765
"3","8/10/12","~1 ~ S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__4.5m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.16608117551934,0.754529346927904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878827738532703,0.477555863675516,NA,NA,0.695124865488126,0.457854138949083,NA,NA,0.965727194562198,0.210344673040922,NA,NA,NA,NA,NA,NA,NA,NA,-4.59796659148339,0.698824996950572,NA,NA,0,151.822187088274,64.3593049859242,5,98,138.718609971848,0.568132440944794,0.0299807893616845,NA,0.103336232784861
"4","12","~1 ~ S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.46775414321183,0.88820794124979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817165865900728,0.185101337270123,NA,NA,NA,NA,NA,NA,NA,NA,-4.91406120715013,0.8120887330699,NA,NA,0,127.817172773936,66.4067070620573,3,98,138.813414124115,0.662936593210958,0.0285927945080049,NA,0.131929027292866
"5","7/12","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.20225131625672,0.80535648669982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.310644436695369,0.237107078650896,NA,NA,NA,NA,NA,NA,NA,NA,0.802925260440796,0.163059611147542,NA,NA,NA,NA,NA,NA,NA,NA,-4.57057001811173,0.759862512092011,NA,NA,0,123.46688920698,65.4973368842443,4,98,138.994673768489,0.844196237585038,0.0261153933400064,NA,0.158044420632872
"6","8/12","~1 ~ S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.2187112863629,0.830116121338803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289637509009084,0.231933891314515,NA,NA,NA,NA,NA,NA,0.776549360357175,0.168244387833926,NA,NA,NA,NA,NA,NA,NA,NA,-4.59735783618079,0.782737527168527,NA,NA,0,130.252628555388,65.5802830590431,4,98,139.160566118086,1.01008858718257,0.0240366259619909,NA,0.182081046594863
"7","2/12","~1 ~ S150.mean_MaxHeight + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.3797733966098,0.934859186320632,-0.450831292325979,0.407696039473439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627789613649455,0.239327669417594,NA,NA,NA,NA,NA,NA,NA,NA,-4.90404713427291,0.849897113139567,NA,NA,0,162.757016235469,65.7764055893789,4,98,139.552811178758,1.40233364785419,0.0197559797659937,NA,0.201837026360857
"8","7/10/12","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__4.5m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.17996635842258,0.75513167361744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6506636456226,0.389974531548834,NA,NA,NA,NA,0.431453830552741,0.361658121223709,NA,NA,0.959219171015998,0.212180569780154,NA,NA,NA,NA,NA,NA,NA,NA,-4.58387111908335,0.704246739244408,NA,NA,0,145.125665075292,64.7773149760849,5,98,139.55462995217,1.40415242126619,0.0197380221070963,NA,0.221575048467953
"9","2/7/12","~1 ~ S150.mean_MaxHeight + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.11997853139578,0.852014022447879,-0.421407656123153,0.367259139935294,NA,NA,NA,NA,NA,NA,NA,NA,-0.315403012428524,0.235005898298743,NA,NA,NA,NA,NA,NA,NA,NA,0.623817102612832,0.210328202049546,NA,NA,NA,NA,NA,NA,NA,NA,-4.55493008929143,0.801317181584744,NA,NA,0,156.752632326098,64.827822550145,5,98,139.65564510029,1.50516756938643,0.0187658599282534,NA,0.240340908396207
"10","8/11/12","~1 ~ S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.19818430844934,0.764642678839416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.558490790116409,0.333430580014727,NA,NA,NA,NA,0.432778678541104,0.357194829589303,0.954808793391201,0.226667046171519,NA,NA,NA,NA,NA,NA,NA,NA,-4.60807278661277,0.711139208673082,NA,NA,0,158.769129662331,64.8353332603128,5,98,139.670666520626,1.52018898972207,0.0186254429689096,NA,0.258966351365116
"11","5/12","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.23778215189355,0.846573319353486,NA,NA,NA,NA,NA,NA,-0.283476901906497,0.28076896019342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882036693954716,0.175954899642311,NA,NA,NA,NA,NA,NA,NA,NA,-4.6142652659571,0.806208573297572,NA,NA,0,132.906645219834,65.8709870718541,4,98,139.741974143708,1.59149661280475,0.0179730737656062,NA,0.276939425130722
"12","2/4/12","~1 ~ S150.mean_MaxHeight + S150.VPD__10.11m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.16345104827645,0.904639643644229,-1.09477896682762,0.684854746616362,NA,NA,0.718688108037598,0.517595109966993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739609381681491,0.255211382549271,NA,NA,NA,NA,NA,NA,NA,NA,-4.76077630770643,0.799851517547206,NA,NA,0,199.550113331031,64.8747982000981,5,98,139.749596400196,1.59911886929265,0.017904706437626,NA,0.294844131568348
"13","2/8/12","~1 ~ S150.mean_MaxHeight + S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.14296952393468,0.872508086511464,-0.41800603278,0.366368495027526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.291789062374468,0.228644919621425,NA,NA,NA,NA,NA,NA,0.598165147917754,0.212928929703553,NA,NA,NA,NA,NA,NA,NA,NA,-4.58758227255849,0.819802761721885,NA,NA,0,164.076051585022,64.916323162892,5,98,139.832646325784,1.68216879488054,0.0171764394431505,NA,0.312020571011499
"14","9/10/12","~1 ~ S150.VPD__3.4m_Grid.1x1m.mean + S150.VPD__4.5m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.24214122208291,0.790366811515971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33149069261551,0.83110565886917,1.24490058487301,0.832545793126826,NA,NA,0.975101980097183,0.224108009989618,NA,NA,NA,NA,NA,NA,NA,NA,-4.68068990215628,0.732917302338814,NA,NA,0,205.589905899267,64.9227571116605,5,98,139.845514223321,1.69503669241743,0.0170662818658572,NA,0.329086852877356
"15","5/6/7","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__11.12m_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + 1",1.45089069279434,0.851802203359659,NA,NA,NA,NA,NA,NA,1.8926877400227,0.557989838262981,-0.583201853345376,0.293825502971649,-1.93270269865544,0.550192212373519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.96218194003983,0.774257519566101,NA,NA,0,77.8529313932789,64.9236137111979,5,98,139.847227422396,1.6967498914922,0.0170516691562197,NA,0.346138522033576
"16","7/11/12","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.1921220077676,0.758071602882659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.508597377268213,0.311587598810337,NA,NA,NA,NA,NA,NA,0.34527068956382,0.325123933002253,0.967926477060279,0.229078785575563,NA,NA,NA,NA,NA,NA,NA,NA,-4.58708765465721,0.708414354745212,NA,NA,0,153.003913309809,64.9315488905751,5,98,139.86309778115,1.71262025024666,0.0169168965324421,NA,0.363055418566018
"17","3/12","~1 ~ S150.sd_PercCanopyDensity + S150.VPD__50.100cm_Grid.1x1m.mean + 1",1.35496412105372,0.933172597687861,NA,NA,0.297300003923498,0.333090341776414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784327201432194,0.185291568399748,NA,NA,NA,NA,NA,NA,NA,NA,-4.84877181243471,0.851647458924054,NA,NA,0,140.902623592965,66.0067525672098,4,98,140.01350513442,1.86302760351609,0.0156913442811766,NA,0.378746762847194
