"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"25","1/13/14","~Julian + 1 ~ S150.VPD__6.7m_Grid.1x1m.mean + S150.VPD__7.8m_Grid.1x1m.mean + 1",0.736931170055307,0.200999595381895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180117240168437,0.343972405084081,0.0744961271625827,0.341450060957475,NA,NA,NA,NA,-1.19310695419673,0.261984586940235,-0.31383800172931,0.117510739584326,0,63.7045686745791,335.277197625647,5,98,680.554395251294,2.38434593058457,0.0168184357946974,NA,0.592195422813004
"26","1/2/13","~Julian + 1 ~ S150.mean_MaxHeight + S150.VPD__6.7m_Grid.1x1m.mean + 1",0.739876730525527,0.200570776563254,0.0169514151550598,0.0998195505849627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248375901793443,0.0947533264795872,NA,NA,NA,NA,NA,NA,-1.19689473726723,0.261373400265132,-0.316171584243928,0.116845690986951,0,20.6412387193386,335.286735772406,5,98,680.573471544812,2.40342222410254,0.0166587816983243,NA,0.608854204511328
"27","1/11/13","~Julian + 1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",0.737903465803538,0.201761427692192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0339517393628644,0.297855938263451,NA,NA,0.283884874646766,0.290931086213546,NA,NA,NA,NA,NA,NA,-1.19423738722773,0.263041228955812,-0.314857811791408,0.117747535130669,0,46.2320984984044,335.294550634867,5,98,680.589101269735,2.41905194902563,0.0165291029812225,NA,0.62538330749255
"28","1/13/15","~Julian + 1 ~ S150.VPD__6.7m_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",0.739220272745088,0.201328160119138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239901325452069,0.182210946119907,NA,NA,0.0144584170018952,0.182221686490189,NA,NA,-1.19598751543101,0.262410212164456,-0.315373649982374,0.117681662507454,0,27.1865688380015,335.297918044849,5,98,680.595836089698,2.42578676898836,0.0164735363252245,NA,0.641856843817775
"29","1/4/13","~Julian + 1 ~ S150.VPD__10.11m_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",0.740495209796415,0.201317301812573,NA,NA,NA,NA,0.0024153367041183,0.109840198233865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251202090591347,0.107750455814365,NA,NA,NA,NA,NA,NA,-1.19755811174335,0.262368040514428,-0.316119611940218,0.117922580041112,0,22.8236514520607,335.300831486035,5,98,680.60166297207,2.43161365136109,0.0164256114929989,NA,0.658282455310774
"30","1/6/13","~Julian + 1 ~ S150.VPD__11.12m_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",0.739862672485638,0.201062744769161,NA,NA,NA,NA,NA,NA,NA,NA,0.00163047903247023,0.101063783878542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251790020893767,0.0988792696015687,NA,NA,NA,NA,NA,NA,-1.19682550179612,0.262050650770982,-0.31623507448697,0.117843287863758,0,21.5029375948527,335.300940796257,5,98,680.601881592513,2.43183227180407,0.0164238161038975,NA,0.674706271414671
"31","1/13/16","~Julian + 1 ~ S150.VPD__6.7m_Grid.1x1m.mean + S150.VPD__9.10m_Grid.1x1m.mean + 1",0.74082208567302,0.201329169904575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253438625473947,0.126035001407485,NA,NA,NA,NA,-0.00157353718848701,0.128128554617821,-1.19810749695733,0.262390010684332,-0.316657608763053,0.117693718728001,0,24.4957230617734,335.300989037893,5,98,680.601978075787,2.43192875507725,0.0164230238112405,NA,0.691129295225912
"32","1/11/12","~Julian + 1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + 1",0.746148902638347,0.202766622939378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224222920409916,0.0939333093436888,-0.0933375790449613,0.0970877751357607,NA,NA,NA,NA,NA,NA,NA,NA,-1.20444705537177,0.264183476905055,-0.313659093515579,0.11765106720003,0,20.9258659032941,335.310540602795,5,98,680.62108120559,2.45103188488099,0.0162669050097773,NA,0.707396200235689
"33","1/10/14","~Julian + 1 ~ S150.VPD__4.5m_Grid.1x1m.mean + S150.VPD__7.8m_Grid.1x1m.mean + 1",0.737111013678158,0.201825715844955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444092481574289,0.11522315960052,NA,NA,NA,NA,NA,NA,0.223745063649234,0.108879974792253,NA,NA,NA,NA,-1.19270973337623,0.263190631833835,-0.312837176821255,0.117787962134683,0,23.3117103831193,335.339276792852,5,98,680.678553585704,2.50850426499426,0.0158061086110593,NA,0.723202308846748
"34","1/15/16","~Julian + 1 ~ S150.VPD__8.9m_Grid.1x1m.mean + S150.VPD__9.10m_Grid.1x1m.mean + 1",0.728213298012404,0.19839907129815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571785020396324,0.28908097281551,-0.376496926760597,0.298582146874828,-1.18023089154161,0.258721110803406,-0.31352124226637,0.117866275688546,0,43.6280095422384,335.340009657735,5,98,680.68001931547,2.50996999476092,0.0157945291127383,NA,0.738996837959487
