"","SS","lam.hat150"
"1","BG_15_1",0.840915973006284
"2","BG_15_10",4.68831421012397
"3","BG_15_100",1.52247248993748
"4","BG_15_11",4.68831421012397
"5","BG_15_12",4.68831421012397
"6","BG_15_13",1.89119196513439
"7","BG_15_14",4.4377001675197
"8","BG_15_15",2.73186701025887
"9","BG_15_16",3.52523860751351
"10","BG_15_17",4.68831421012397
"11","BG_15_18",4.68831421012397
"12","BG_15_19",1.13925079394693
"13","BG_15_2",1.54686580081496
"14","BG_15_20",2.15381194944559
"15","BG_15_21",0.0456830232212465
"16","BG_15_22",3.65225405726899
"17","BG_15_23",1.50378888632873
"18","BG_15_24",4.68831421012397
"19","BG_15_26",0.883997326334664
"20","BG_15_27",4.68831421012397
"21","BG_15_28",1.46509517571636
"22","BG_15_29",0.761091629303138
"23","BG_15_3",0.441804288921178
"24","BG_15_30",0.118327742175672
"25","BG_15_31",0.545128972683131
"26","BG_15_32",0.57994183044732
"27","BG_15_33",0.292931344588376
"28","BG_15_34",4.68831421012397
"29","BG_15_35",1.23798398191433
"30","BG_15_36",2.41039147719457
"31","BG_15_37",4.68831421012397
"32","BG_15_38",4.68831421012397
"33","BG_15_39",0.0537194194935846
"34","BG_15_4",4.68831421012397
"35","BG_15_40",4.68831421012397
"36","BG_15_41",4.6880037170204
"37","BG_15_42",1.4466185226981
"38","BG_15_43",0.52534046928323
"39","BG_15_44",4.68831421012397
"40","BG_15_45",4.6674891689135
"41","BG_15_46",4.68831421012397
"42","BG_15_47",4.68831421012397
"43","BG_15_48",4.68831421012397
"44","BG_15_49",2.27525669178124
"45","BG_15_5",4.68831421012397
"46","BG_15_50",4.68831421012397
"47","BG_15_51",4.07617287285244
"48","BG_15_52",0.232510911598233
"49","BG_15_53",4.68831421012397
"50","BG_15_54",4.68831421012397
"51","BG_15_55",0.38687917020723
"52","BG_15_56",1.86703365781355
"53","BG_15_57",4.68831421012397
"54","BG_15_58",4.68831421012397
"55","BG_15_59",1.06946071345766
"56","BG_15_6",4.68831421012397
"57","BG_15_60",2.87950906247952
"58","BG_15_61",0.54020492705933
"59","BG_15_62",4.47783211794465
"60","BG_15_63",1.0467633515922
"61","BG_15_64",0.208035598415574
"62","BG_15_65",0.104878598859623
"63","BG_15_66",4.68831421012397
"64","BG_15_67",2.30986255123527
"65","BG_15_68",0.250388325606653
"66","BG_15_69",0.21343314558715
"67","BG_15_7",4.68831421012397
"68","BG_15_70",4.14798493499106
"69","BG_15_71",4.68831421012397
"70","BG_15_72",0.592458588272421
"71","BG_15_73",2.35612529259562
"72","BG_15_74",0.741871288833893
"73","BG_15_75",4.68831421012397
"74","BG_15_77",0.0987318755906541
"75","BG_15_78",1.95810234326502
"76","BG_15_79",2.26342258234538
"77","BG_15_8",4.68831421012397
"78","BG_15_80",4.68831421012397
"79","BG_15_81",0.30478393920727
"80","BG_15_82",2.82505360088105
"81","BG_15_83",1.61395831098723
"82","BG_15_84",0.412201891016883
"83","BG_15_85",4.68831421012397
"84","BG_15_86",4.6778601185332
"85","BG_15_87",0.511369850210052
"86","BG_15_88",2.05688649637602
"87","BG_15_89",4.68831421012397
"88","BG_15_9",4.68831421012397
"89","BG_15_90",4.11866762848414
"90","BG_15_91",4.68831421012397
"91","BG_15_92",0.771633414929093
"92","BG_15_93",77.0181464213247
"93","BG_15_94",4.68831421012397
"94","BG_15_95",4.68831421012397
"95","BG_15_96",1.23564334682559
"96","BG_15_97",0.500224493033343
"97","BG_15_98",1.22684201042905
"98","BG_15_99",4.13712696374713
