"","SS","lam.hat500"
"1","BG_15_1",4.78443613348383
"2","BG_15_10",5.62686959683215
"3","BG_15_100",2.27102988579203
"4","BG_15_11",5.07754890953617
"5","BG_15_12",6.36350408292984
"6","BG_15_13",4.94723090390711
"7","BG_15_14",6.30867195235957
"8","BG_15_15",5.87922172005532
"9","BG_15_16",4.82639362928644
"10","BG_15_17",6.09868965585592
"11","BG_15_18",6.38437270200478
"12","BG_15_19",4.09219154999719
"13","BG_15_2",4.20093794033576
"14","BG_15_20",3.02016569219543
"15","BG_15_21",2.1890606524662
"16","BG_15_22",4.65402358245487
"17","BG_15_23",1.7696452710123
"18","BG_15_24",3.30193663532711
"19","BG_15_26",4.23114949044206
"20","BG_15_27",6.63736674713483
"21","BG_15_28",5.60518976909723
"22","BG_15_29",2.96584753492572
"23","BG_15_3",2.86458935650319
"24","BG_15_30",1.88702658805438
"25","BG_15_31",1.75519594040125
"26","BG_15_32",2.70145626848475
"27","BG_15_33",2.38443073516203
"28","BG_15_34",4.97742223628928
"29","BG_15_35",4.00788594752584
"30","BG_15_36",5.08086388619507
"31","BG_15_37",6.62700219409438
"32","BG_15_38",6.75435228717867
"33","BG_15_39",3.65465118990046
"34","BG_15_4",4.90447991506752
"35","BG_15_40",3.45893239853581
"36","BG_15_41",4.06865754920079
"37","BG_15_42",1.79485223844204
"38","BG_15_43",1.52274853057901
"39","BG_15_44",6.00896209113482
"40","BG_15_45",4.62075708703363
"41","BG_15_46",4.69899959678116
"42","BG_15_47",5.90038754547274
"43","BG_15_48",4.40577820570367
"44","BG_15_49",4.33520822105523
"45","BG_15_5",6.75435228717867
"46","BG_15_50",6.49318384527319
"47","BG_15_51",5.58691127139169
"48","BG_15_52",3.4172036073655
"49","BG_15_53",3.98315698842218
"50","BG_15_54",4.83517280783133
"51","BG_15_55",3.00964058380311
"52","BG_15_56",5.37965103676822
"53","BG_15_57",6.51739557271153
"54","BG_15_58",3.52357127154158
"55","BG_15_59",2.1426370095832
"56","BG_15_6",6.75435228717867
"57","BG_15_60",4.72008067081181
"58","BG_15_61",5.223988481527
"59","BG_15_62",4.08339709900519
"60","BG_15_63",4.11187152591741
"61","BG_15_64",3.48531182247262
"62","BG_15_65",4.50676807458136
"63","BG_15_66",6.67079726558589
"64","BG_15_67",5.80333584502363
"65","BG_15_68",0.95625164653516
"66","BG_15_69",0.7296926540588
"67","BG_15_7",6.75435228717867
"68","BG_15_70",3.40664865272175
"69","BG_15_71",4.47911107239292
"70","BG_15_72",2.92438931267611
"71","BG_15_73",0.737604116891708
"72","BG_15_74",0.455812130070858
"73","BG_15_75",6.59807216540385
"74","BG_15_77",2.77709957421307
"75","BG_15_78",0.931117374677751
"76","BG_15_79",3.26324215706724
"77","BG_15_8",6.75435228717867
"78","BG_15_80",4.16584936686779
"79","BG_15_81",2.53825315550866
"80","BG_15_82",3.46790793427
"81","BG_15_83",2.65658704358601
"82","BG_15_84",2.5078924993514
"83","BG_15_85",5.96844061436077
"84","BG_15_86",4.99553538944073
"85","BG_15_87",3.24132895106174
"86","BG_15_88",2.90602446707629
"87","BG_15_89",4.35462510559534
"88","BG_15_9",6.75435228717867
"89","BG_15_90",3.76723871593859
"90","BG_15_91",4.53440037426695
"91","BG_15_92",4.22520801360894
"92","BG_15_93",4.89817210284835
"93","BG_15_94",5.50297483216768
"94","BG_15_95",6.75435228717867
"95","BG_15_96",4.39940610881677
"96","BG_15_97",3.00036382280473
"97","BG_15_98",3.22389235280598
"98","BG_15_99",2.97010891534573
