"","SS","lam.hat500"
"1","BG_15_1",2.70763599929419
"2","BG_15_10",3.63289052347134
"3","BG_15_100",1.6178719691958
"4","BG_15_11",3.21201775413328
"5","BG_15_12",4.47130232948365
"6","BG_15_13",3.49757586771488
"7","BG_15_14",4.18630127496135
"8","BG_15_15",2.83972700109898
"9","BG_15_16",2.16046025411691
"10","BG_15_17",2.91288808589967
"11","BG_15_18",2.34960252182416
"12","BG_15_19",2.22318064219247
"13","BG_15_2",3.2888750433781
"14","BG_15_20",2.00135499642863
"15","BG_15_21",2.47251730738271
"16","BG_15_22",3.06316720680005
"17","BG_15_23",2.0959638660836
"18","BG_15_24",3.87248054346673
"19","BG_15_26",1.94106858134524
"20","BG_15_27",2.9155850351707
"21","BG_15_28",2.19751550469552
"22","BG_15_29",1.88500476936881
"23","BG_15_3",2.38349853698369
"24","BG_15_30",1.41549042943329
"25","BG_15_31",0.986986905341773
"26","BG_15_32",1.64690903490335
"27","BG_15_33",1.84003922694022
"28","BG_15_34",3.52876681322644
"29","BG_15_35",1.99524415410042
"30","BG_15_36",1.86889126683006
"31","BG_15_37",2.31400324232707
"32","BG_15_38",3.20032286550276
"33","BG_15_39",2.75593846511106
"34","BG_15_4",3.83250890604576
"35","BG_15_40",1.73660715736003
"36","BG_15_41",1.93794797609377
"37","BG_15_42",2.00044586770068
"38","BG_15_43",2.16174555229819
"39","BG_15_44",3.79369343720531
"40","BG_15_45",3.02725676045765
"41","BG_15_46",2.23377471196968
"42","BG_15_47",2.51190468843213
"43","BG_15_48",2.80532840383227
"44","BG_15_49",2.35886638396776
"45","BG_15_5",3.83627601840627
"46","BG_15_50",2.75534600904651
"47","BG_15_51",2.98178712162036
"48","BG_15_52",2.09918227646146
"49","BG_15_53",2.32096309292136
"50","BG_15_54",2.68357325452231
"51","BG_15_55",2.02129511424204
"52","BG_15_56",3.10412934240966
"53","BG_15_57",2.74633107980978
"54","BG_15_58",2.116407086683
"55","BG_15_59",1.37927076412082
"56","BG_15_6",3.26772992095505
"57","BG_15_60",2.63120215184658
"58","BG_15_61",2.95053712362734
"59","BG_15_62",2.2677213625012
"60","BG_15_63",1.81356151111226
"61","BG_15_64",1.84400256854497
"62","BG_15_65",2.53536012956958
"63","BG_15_66",3.31697554913399
"64","BG_15_67",2.81490772743698
"65","BG_15_68",1.33230714485042
"66","BG_15_69",1.14466290404574
"67","BG_15_7",3.20842677387589
"68","BG_15_70",2.6885190523122
"69","BG_15_71",3.03102431643538
"70","BG_15_72",1.54942934462448
"71","BG_15_73",2.37532663140927
"72","BG_15_74",2.1463496792952
"73","BG_15_75",2.84396579135274
"74","BG_15_77",1.58165236936313
"75","BG_15_78",0.890192879120299
"76","BG_15_79",2.26140265724535
"77","BG_15_8",3.04828072206761
"78","BG_15_80",3.36571776402155
"79","BG_15_81",1.80103350056842
"80","BG_15_82",1.76957258423058
"81","BG_15_83",1.94441180010572
"82","BG_15_84",1.66960042493648
"83","BG_15_85",2.74706520011865
"84","BG_15_86",2.31923530600961
"85","BG_15_87",2.26942242081596
"86","BG_15_88",2.29433968765177
"87","BG_15_89",3.40119480793611
"88","BG_15_9",3.49622038205482
"89","BG_15_90",2.90434471936186
"90","BG_15_91",3.38397315965496
"91","BG_15_92",2.43552327871522
"92","BG_15_93",2.27184826063991
"93","BG_15_94",2.18700688984759
"94","BG_15_95",2.24614212957475
"95","BG_15_96",2.1830283821927
"96","BG_15_97",2.12627855682002
"97","BG_15_98",2.59448758719665
"98","BG_15_99",3.1784640191773
