"","SS","lam.hat500"
"1","BG_15_1",0.538214610628355
"2","BG_15_10",0.343716411062605
"3","BG_15_100",3.10114110477318
"4","BG_15_11",0.457079362384373
"5","BG_15_12",0.244311687636366
"6","BG_15_13",0.491274762840037
"7","BG_15_14",0.250249372106666
"8","BG_15_15",0.304321101612555
"9","BG_15_16",0.526167767582963
"10","BG_15_17",0.274894751221652
"11","BG_15_18",0.242102204676124
"12","BG_15_19",0.519952907780189
"13","BG_15_2",0.773355716109638
"14","BG_15_20",1.78580551962371
"15","BG_15_21",0.941069655788305
"16","BG_15_22",0.355705494732565
"17","BG_15_23",1.04799903739922
"18","BG_15_24",0.265337530074072
"19","BG_15_26",0.758130273845877
"20","BG_15_27",0.217353608080747
"21","BG_15_28",0.347417987853976
"22","BG_15_29",0.947586149830666
"23","BG_15_3",4.36242708657426
"24","BG_15_30",5.66873437769437
"25","BG_15_31",3.89769379612541
"26","BG_15_32",0.30977120426552
"27","BG_15_33",0.265193406265772
"28","BG_15_34",0.483050567984607
"29","BG_15_35",0.881192840400679
"30","BG_15_36",0.456252345300942
"31","BG_15_37",0.218298178462082
"32","BG_15_38",0.207067519097682
"33","BG_15_39",0.454743944569303
"34","BG_15_4",0.648814120171828
"35","BG_15_40",2.60882406075446
"36","BG_15_41",0.845153275207693
"37","BG_15_42",1.00584505436452
"38","BG_15_43",0.775896110527237
"39","BG_15_44",0.286436275736157
"40","BG_15_45",0.593737623201416
"41","BG_15_46",0.56670884647759
"42","BG_15_47",0.235134624380598
"43","BG_15_48",0.214436030919509
"44","BG_15_49",0.280337370885192
"45","BG_15_5",0.207067519097682
"46","BG_15_50",0.231011288196475
"47","BG_15_51",0.350581085262095
"48","BG_15_52",1.37154632426136
"49","BG_15_53",0.896456923258896
"50","BG_15_54",0.435020963301494
"51","BG_15_55",2.09344489031643
"52","BG_15_56",0.389353607106402
"53","BG_15_57",0.229537150156148
"54","BG_15_58",0.469775851725843
"55","BG_15_59",5.51898619437756
"56","BG_15_6",0.207067519097682
"57","BG_15_60",0.802210535457331
"58","BG_15_61",0.42240411299457
"59","BG_15_62",0.840785984440039
"60","BG_15_63",0.820736213714732
"61","BG_15_64",1.0789632866707
"62","BG_15_65",0.778522681212973
"63","BG_15_66",0.214344550666075
"64","BG_15_67",0.274198662321977
"65","BG_15_68",1.31467500761124
"66","BG_15_69",9.26003760177317
"67","BG_15_7",0.207067519097682
"68","BG_15_70",1.63610640414769
"69","BG_15_71",0.647311716345209
"70","BG_15_72",2.76048438214562
"71","BG_15_73",0.516092249954139
"72","BG_15_74",0.879485515198351
"73","BG_15_75",0.22106905773409
"74","BG_15_77",0.288023141476604
"75","BG_15_78",0.825344229720668
"76","BG_15_79",0.204555682166021
"77","BG_15_8",0.207067519097682
"78","BG_15_80",0.791565883666466
"79","BG_15_81",3.15372297381471
"80","BG_15_82",1.53254747500942
"81","BG_15_83",1.09160630357816
"82","BG_15_84",2.70721273479648
"83","BG_15_85",0.352871295571388
"84","BG_15_86",0.407306978786708
"85","BG_15_87",0.412185086310802
"86","BG_15_88",1.40720711739266
"87","BG_15_89",0.174258084055736
"88","BG_15_9",0.207067519097682
"89","BG_15_90",1.04638481932717
"90","BG_15_91",0.669940535522371
"91","BG_15_92",1.15613745732775
"92","BG_15_93",0.529766004308938
"93","BG_15_94",0.456098506701289
"94","BG_15_95",0.176152080191556
"95","BG_15_96",0.590871188523378
"96","BG_15_97",1.97934576197258
"97","BG_15_98",0.974716553822026
"98","BG_15_99",0.205794922299209
