"","SS","lam.hat500"
"1","BG_15_1",1.11946380698498
"2","BG_15_10",1.11946380698498
"3","BG_15_100",1.11946380698498
"4","BG_15_11",1.11946380698498
"5","BG_15_12",1.11946380698498
"6","BG_15_13",1.11946380698498
"7","BG_15_14",1.11946380698498
"8","BG_15_15",1.11946380698498
"9","BG_15_16",1.11946380698498
"10","BG_15_17",1.11946380698498
"11","BG_15_18",1.11946380698498
"12","BG_15_19",1.11946380698498
"13","BG_15_2",1.11946380698498
"14","BG_15_20",1.11946380698498
"15","BG_15_21",1.11946380698498
"16","BG_15_22",1.11946380698498
"17","BG_15_23",1.11946380698498
"18","BG_15_24",1.11946380698498
"19","BG_15_26",1.11946380698498
"20","BG_15_27",1.11946380698498
"21","BG_15_28",1.11946380698498
"22","BG_15_29",1.11946380698498
"23","BG_15_3",1.11946380698498
"24","BG_15_30",1.11946380698498
"25","BG_15_31",1.11946380698498
"26","BG_15_32",1.11946380698498
"27","BG_15_33",1.11946380698498
"28","BG_15_34",1.11946380698498
"29","BG_15_35",1.11946380698498
"30","BG_15_36",1.11946380698498
"31","BG_15_37",1.11946380698498
"32","BG_15_38",1.11946380698498
"33","BG_15_39",1.11946380698498
"34","BG_15_4",1.11946380698498
"35","BG_15_40",1.11946380698498
"36","BG_15_41",1.11946380698498
"37","BG_15_42",1.11946380698498
"38","BG_15_43",1.11946380698498
"39","BG_15_44",1.11946380698498
"40","BG_15_45",1.11946380698498
"41","BG_15_46",1.11946380698498
"42","BG_15_47",1.11946380698498
"43","BG_15_48",1.11946380698498
"44","BG_15_49",1.11946380698498
"45","BG_15_5",1.11946380698498
"46","BG_15_50",1.11946380698498
"47","BG_15_51",1.11946380698498
"48","BG_15_52",1.11946380698498
"49","BG_15_53",1.11946380698498
"50","BG_15_54",1.11946380698498
"51","BG_15_55",1.11946380698498
"52","BG_15_56",1.11946380698498
"53","BG_15_57",1.11946380698498
"54","BG_15_58",1.11946380698498
"55","BG_15_59",1.11946380698498
"56","BG_15_6",1.11946380698498
"57","BG_15_60",1.11946380698498
"58","BG_15_61",1.11946380698498
"59","BG_15_62",1.11946380698498
"60","BG_15_63",1.11946380698498
"61","BG_15_64",1.11946380698498
"62","BG_15_65",1.11946380698498
"63","BG_15_66",1.11946380698498
"64","BG_15_67",1.11946380698498
"65","BG_15_68",1.11946380698498
"66","BG_15_69",1.11946380698498
"67","BG_15_7",1.11946380698498
"68","BG_15_70",1.11946380698498
"69","BG_15_71",1.11946380698498
"70","BG_15_72",1.11946380698498
"71","BG_15_73",1.11946380698498
"72","BG_15_74",1.11946380698498
"73","BG_15_75",1.11946380698498
"74","BG_15_77",1.11946380698498
"75","BG_15_78",1.11946380698498
"76","BG_15_79",1.11946380698498
"77","BG_15_8",1.11946380698498
"78","BG_15_80",1.11946380698498
"79","BG_15_81",1.11946380698498
"80","BG_15_82",1.11946380698498
"81","BG_15_83",1.11946380698498
"82","BG_15_84",1.11946380698498
"83","BG_15_85",1.11946380698498
"84","BG_15_86",1.11946380698498
"85","BG_15_87",1.11946380698498
"86","BG_15_88",1.11946380698498
"87","BG_15_89",1.11946380698498
"88","BG_15_9",1.11946380698498
"89","BG_15_90",1.11946380698498
"90","BG_15_91",1.11946380698498
"91","BG_15_92",1.11946380698498
"92","BG_15_93",1.11946380698498
"93","BG_15_94",1.11946380698498
"94","BG_15_95",1.11946380698498
"95","BG_15_96",1.11946380698498
"96","BG_15_97",1.11946380698498
"97","BG_15_98",1.11946380698498
"98","BG_15_99",1.11946380698498
