"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","6/10/12","~1 ~ Shrub_500 + Water_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,1.34252328466,0.427692363932297,NA,NA,0.128513425255908,0.0794215901206771,NA,NA,NA,NA,NA,NA,-0.192934522670951,0.119573424060064,NA,NA,0.114285340073709,0.0732157569248858,NA,NA,-2.08024534563382,0.48541308570684,NA,NA,0,105.860717712541,327.305999023651,5,98,664.611998047301,0,0.0206913950875452,NA,0.0206913950875452
"2","6/9/10","~1 ~ Shrub_500 + Tremblingaspen_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.34450834221957,0.429811438543771,NA,NA,0.160242966737777,0.0792136408904118,NA,NA,NA,NA,0.127407503358133,0.0862974310775951,-0.16937317230858,0.122004101339731,NA,NA,NA,NA,NA,NA,-2.08106997870345,0.487848688652063,NA,NA,0,99.7833698187668,327.339713978378,5,98,664.679427956757,0.0674299094550861,0.020005414518999,NA,0.0406968096065442
"3","6/10","~1 ~ Shrub_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.30731181377526,0.412330699290388,NA,NA,0.142273491060649,0.0789118028410558,NA,NA,NA,NA,NA,NA,-0.206377670688046,0.121458297100377,NA,NA,NA,NA,NA,NA,-2.03237165145055,0.470719039783313,NA,NA,0,90.0847448075058,328.385171430932,4,98,664.770342861863,0.158344814561588,0.0191163790662987,NA,0.0598131886728429
"4","4/6/9","~1 ~ Fen_500 + Shrub_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,0.117039820970705,0.0767275424293179,1.29157758178669,0.415985580749183,NA,NA,0.145624144229045,0.0798581383753629,NA,NA,NA,NA,0.170803167526988,0.0852740984264279,NA,NA,NA,NA,NA,NA,NA,NA,-2.01897214938117,0.474427649279011,NA,NA,0,92.7878714652904,327.456203046441,5,98,664.912406092882,0.300408045580411,0.0178056156732142,NA,0.0776188043460571
"5","5/6/10","~1 ~ Jackpine_500 + Shrub_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.34006004824583,0.428490248197985,-0.127341414842412,0.09358292732654,0.166458400825034,0.0793317210063334,NA,NA,NA,NA,NA,NA,-0.258835213941595,0.12856953846966,NA,NA,NA,NA,NA,NA,-2.07733626693234,0.48671971663246,NA,NA,0,98.3890055698175,327.461622610074,5,98,664.923245220148,0.311247172846379,0.0177093780246338,NA,0.0953281823706909
"6","10/12","~1 ~ Water_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,1.37361795264134,0.436120286912717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153618751307133,0.114105826292873,NA,NA,0.127775993991001,0.0726833321759636,NA,NA,-2.10523177510328,0.494671467424444,NA,NA,0,106.893531483249,328.503313620283,4,98,665.006627240567,0.394629193265359,0.0169862351830123,NA,0.112314417553703
"7","6/9","~1 ~ Shrub_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,1.31889690109524,0.415691410252783,NA,NA,0.136666261524007,0.0788751554939415,NA,NA,NA,NA,0.160067161444152,0.0836566174204278,NA,NA,NA,NA,NA,NA,NA,NA,-2.04077617421891,0.474082505682209,NA,NA,0,91.8065330618613,328.505130973858,4,98,665.010261947716,0.398263900414349,0.0169553932216483,NA,0.129269810775352
"8","12","~1 ~ Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,1.33463513302861,0.416404472906688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135668939190852,0.0736183470015291,NA,NA,-2.05136667675773,0.4751722416672,NA,NA,0,95.0520960605087,329.60348503139,3,98,665.206970062779,0.594972015477651,0.015367146859737,NA,0.144636957635089
"9","4/6/10","~1 ~ Fen_500 + Shrub_500 + Water_500 + 1",NA,NA,NA,NA,0.095518681702345,0.0761627532440903,1.28131595673328,0.410769396052264,NA,NA,0.145708552880082,0.0795136576201311,NA,NA,NA,NA,NA,NA,-0.19836411731358,0.121492178918779,NA,NA,NA,NA,NA,NA,-2.00867548439331,0.469336680359821,NA,NA,0,90.7992214808492,327.663731700695,5,98,665.32746340139,0.715465354088678,0.0144686644792476,NA,0.159105622114336
"10","6/7/10","~1 ~ Shrub_500 + Swamp_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.27024497992066,0.403253223592316,NA,NA,0.157995114571523,0.0802320056539801,0.0905083652521017,0.0730682195513703,NA,NA,NA,NA,-0.218163741819478,0.122754890463667,NA,NA,NA,NA,NA,NA,-1.99580144127712,0.461424146664156,NA,NA,0,85.6027949150077,327.710446594589,5,98,665.420893189179,0.808895141877429,0.013808306711011,NA,0.172913928825347
