"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/2","~Julian + 1 ~ Blackspruce_500 + 1",-0.646945069255423,0.280748356562259,NA,NA,NA,NA,-1.78629413846085,0.303616661294695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.357582425403683,0.355539354767561,0.712560290229019,0.337318222604983,0,4.90480229687743,80.0719196147388,4,98,168.143839229478,0,0.082100877938562,NA,0.082100877938562
"2","1/2/9","~Julian + 1 ~ Blackspruce_500 + Tremblingaspen_500 + 1",-0.629835301765705,0.284542111979887,NA,NA,NA,NA,-1.82977092550167,0.310904784590904,NA,NA,NA,NA,NA,NA,NA,NA,0.273699033917147,0.202632063329317,NA,NA,NA,NA,NA,NA,NA,NA,-0.361935518858535,0.35877858323202,0.704199238999076,0.338839062468456,0,6.36890073061545,79.2248795991689,5,98,168.449759198338,0.305919968860138,0.07045602282739,NA,0.152556900765952
"3","1/2/3","~Julian + 1 ~ Blackspruce_500 + Bog_500 + 1",-0.633313458281322,0.287685915351967,0.201229611399925,0.171610186885225,NA,NA,-1.80207013599031,0.309589224945511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.373880140680264,0.358121755273843,0.735140261345293,0.33953204420333,0,7.15917747659147,79.5324739200049,5,98,169.06494784001,0.921108610532144,0.051800220430015,NA,0.204357121195967
"4","1/2/13","~Julian + 1 ~ Blackspruce_500 + wtage_500 + 1",-0.600902099110013,0.287348386600153,NA,NA,NA,NA,-1.82040476111881,0.314983973599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29714416847407,0.328392127395124,-0.365754473589056,0.356409014192308,0.716819223591359,0.337016777277795,0,5.29754695239112,79.6238059381249,5,98,169.24761187625,1.10377264677203,0.0472788186504052,NA,0.251635939846372
"5","1/2/7","~Julian + 1 ~ Blackspruce_500 + Swamp_500 + 1",-0.674432862372176,0.276490607489928,NA,NA,NA,NA,-1.80315275757614,0.306303723697793,NA,NA,NA,NA,-0.267718534525151,0.367199582429391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36142959896181,0.356864724060277,0.712249542680621,0.337998977584456,0,5.03301147065288,79.7128673886344,5,98,169.425734777269,1.28189554779107,0.0432501601401135,NA,0.294886099986486
"6","1/2/8","~Julian + 1 ~ Blackspruce_500 + Tamarack_500 + 1",-0.758162087401442,0.304136669402887,NA,NA,NA,NA,-1.79944363330633,0.305569356651881,NA,NA,NA,NA,NA,NA,-0.215298606788965,0.264471083699864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3583104609742,0.35367049028084,0.717129650315899,0.335461168305008,0,5.33588014564612,79.7179591811167,5,98,169.435918362233,1.29207913275579,0.0430304990088836,NA,0.337916598995369
"7","1/2/11","~Julian + 1 ~ Blackspruce_500 + Whitebirch_500 + 1",-0.655611393302212,0.283164289762946,NA,NA,NA,NA,-1.7978891177258,0.306779995934252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173213491690923,0.198549176765789,NA,NA,NA,NA,-0.36475768834486,0.355108800409504,0.722238873999412,0.337081067718885,0,5.3213098956183,79.7529362879615,5,98,169.505872575923,1.36203334644537,0.0415514341397863,NA,0.379468033135155
"8","1/2/4","~Julian + 1 ~ Blackspruce_500 + Fen_500 + 1",-0.630764614663908,0.288556206301941,NA,NA,0.166143797821216,0.197871780664908,-1.80403679520389,0.308897376118255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.363449695138157,0.35699587326236,0.716229498704751,0.338083479592335,0,5.95436192735277,79.7675708385939,5,98,169.535141677188,1.39130244771016,0.0409477754833681,NA,0.420415808618524
"9","1/2/6","~Julian + 1 ~ Blackspruce_500 + Shrub_500 + 1",-0.588420224204277,0.293186510529176,NA,NA,NA,NA,-1.79597656611854,0.306095912896693,NA,NA,0.166785729197394,0.209750730069047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.358177170262544,0.352970397583506,0.726070420964849,0.335985186186546,0,6.45209261740445,79.7844555319384,5,98,169.568911063877,1.4250718343992,0.0402621890970433,NA,0.460677997715567
"10","1/2/12","~Julian + 1 ~ Blackspruce_500 + Whitespruce_500 + 1",-0.606061290721723,0.287372120336744,NA,NA,NA,NA,-1.79426858090666,0.304322285774557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145371783555761,0.186461466036301,NA,NA,-0.363034395109284,0.358365042262541,0.71680341453185,0.338213668668499,0,7.10148927367815,79.8010591583455,5,98,169.602118316691,1.45827908721333,0.0395992099110996,NA,0.500277207626666
"11","2/3/7","~1 ~ Blackspruce_500 + Bog_500 + Swamp_500 + 1",-0.637740558744792,0.282222768868848,0.566399684719331,0.272469638020701,NA,NA,-1.78131215065148,0.355012516815531,NA,NA,NA,NA,-0.6398931394272,0.389148167920041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.847367335018184,0.399272714177718,NA,NA,0,7.79404534054192,79.9605338266402,5,98,169.92106765328,1.77722842380263,0.0337619523398267,NA,0.534039159966493
