"","model","formula","lam(Blackspruce_50)","SElam(Blackspruce_50)","lam(Bog_50)","SElam(Bog_50)","lam(Fen_50)","SElam(Fen_50)","lam(Int)","SElam(Int)","lam(Jackpine_50)","SElam(Jackpine_50)","lam(Shrub_50)","SElam(Shrub_50)","lam(Swamp_50)","SElam(Swamp_50)","lam(Tamarack_50)","SElam(Tamarack_50)","lam(Tremblingaspen_50)","SElam(Tremblingaspen_50)","lam(Water_50)","SElam(Water_50)","lam(Whitebirch_50)","SElam(Whitebirch_50)","lam(Whitespruce_50)","SElam(Whitespruce_50)","lam(wtage_50)","SElam(wtage_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","3/6","~1 ~ Bog_50 + Shrub_50 + 1",NA,NA,0.228059432211002,0.0781959152964564,NA,NA,-3.39504588732561,12.4856916779025,NA,NA,-14.4870275344822,68.0884520266765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.472418597494691,0.238997782424144,NA,NA,0,857742.581322278,159.497134334422,4,98,326.994268668843,0,0.0990387492397424,NA,0.0990387492397424
"2","3/6/12","~1 ~ Bog_50 + Shrub_50 + Whitespruce_50 + 1",NA,NA,0.233354941814201,0.0782513402962946,NA,NA,-2.55304830942087,4.23728809406524,NA,NA,-9.84822360620324,23.1002270090265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149393088575587,0.0991305448662844,NA,NA,-0.481027324607941,0.241162386772329,NA,NA,0,99192.4911368453,158.697134835153,5,98,327.394269670306,0.40000100146267,0.0810860291466299,NA,0.180124778386372
"3","2/3/6","~1 ~ Blackspruce_50 + Bog_50 + Shrub_50 + 1",0.123092656611314,0.166845013702804,0.240935880413654,0.0804344789241376,NA,NA,-2.36003790390727,4.40128542923557,NA,NA,-8.76513795760629,24.0007842767669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47324488846283,0.239397647137875,NA,NA,0,107358.400638095,159.239307447185,5,98,328.478614894369,1.48434622552594,0.047150191343324,NA,0.227274969729696
"4","3/6/11","~1 ~ Bog_50 + Shrub_50 + Whitebirch_50 + 1",NA,NA,0.228818289198068,0.0782256285956244,NA,NA,-9.70104989770087,26.7592080208955,NA,NA,-49.7906117291656,149.086010999646,NA,NA,NA,NA,NA,NA,NA,NA,1.65996816580102,5.80367482719395,NA,NA,NA,NA,-0.474315028758451,0.239738368597738,NA,NA,1,4117128.18843909,159.279331182367,5,98,328.558662364733,1.56439369588998,0.0453003306723227,NA,0.272575300402019
"5","3/5/6","~1 ~ Bog_50 + Jackpine_50 + Shrub_50 + 1",NA,NA,0.236461524837825,0.0802296000868982,NA,NA,-2.4487039551638,4.38010596881126,-0.103088215103025,0.174050539519186,-9.28344555984749,23.8807501385396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.472853933042902,0.239305194168028,NA,NA,0,104228.164689041,159.325896714263,5,98,328.651793428526,1.65752475968276,0.0432392565985706,NA,0.31581455700059
"6","4/6/7","~1 ~ Fen_50 + Shrub_50 + Swamp_50 + 1",NA,NA,NA,NA,1.16574057908548,0.43047505202434,-2.78846724473234,6.58911161483429,NA,NA,-11.1427301173578,35.9306606153415,-1.03641013821733,0.430087954615422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.470286130837672,0.239271429853475,NA,NA,0,263543.05977155,159.371297499544,5,98,328.742594999088,1.74832633024494,0.0413200566350159,NA,0.357134613635606
"7","3/6/13","~1 ~ Bog_50 + Shrub_50 + wtage_50 + 1",NA,NA,0.226653301935874,0.0783817090405591,NA,NA,-2.95967035713127,8.52170118309764,NA,NA,-12.0882647738134,46.4719600504456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0751511416448145,0.149504515268788,-0.472330008718596,0.239028920929911,NA,NA,0,398498.950655094,159.382658316415,5,98,328.76531663283,1.77104796398692,0.040853283520873,NA,0.397987897156479
"8","3","~1 ~ Bog_50 + 1",NA,NA,0.235474180639121,0.0781644440994296,NA,NA,-0.797071938021831,0.186929631315333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.463087684337547,0.236706782630263,NA,NA,0,12.0787026168512,161.416401242218,3,98,328.832802484435,1.83853381559186,0.0394977722752291,NA,0.437485669431708
"9","3/6/8","~1 ~ Bog_50 + Shrub_50 + Tamarack_50 + 1",NA,NA,0.2271751278829,0.0779220691456219,NA,NA,-3.61857588128798,15.5722648178512,NA,NA,-15.6946183368722,84.921007920908,NA,NA,-0.0666148584066408,0.182173818977938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.472801919394307,0.238849072598919,NA,NA,0,1344178.37149338,159.426004505645,5,98,328.85200901129,1.85774034244605,0.0391202802421102,NA,0.476605949673818
"10","3/6/7","~1 ~ Bog_50 + Shrub_50 + Swamp_50 + 1",NA,NA,0.23700911826463,0.0839125451429293,NA,NA,-2.83475061414866,6.90267713399641,NA,NA,-11.4373108467659,37.6407126054462,-0.0262931984007853,0.109933569959903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473263526104895,0.238956071425056,NA,NA,0,307516.405863379,159.47011699375,5,98,328.9402339875,1.94596531865619,0.0374320960927499,NA,0.514038045766568
