"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","9/11/12","~1 ~ Tremblingaspen_500 + Whitebirch_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,-0.505300173111111,0.480181392771886,NA,NA,NA,NA,NA,NA,NA,NA,1.00297829764662,0.21731735494542,NA,NA,-0.651874493830123,0.247670209810974,0.199948603615817,0.101728183263557,NA,NA,-1.87047238802028,0.549112427239275,NA,NA,0,111.577069092859,127.703977071122,5,98,265.407954142245,0,0.130007076615706,NA,0.130007076615706
"2","7/9/11","~1 ~ Swamp_500 + Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.707198702470093,0.435160729279912,NA,NA,NA,NA,-0.678827060086877,0.508812152341442,NA,NA,1.08462863590057,0.191854009559272,NA,NA,-0.651109054794311,0.23986078919919,NA,NA,NA,NA,-1.70352978639174,0.483690015141634,NA,NA,0,44.0175559863086,127.734965738165,5,98,265.46993147633,0.061977334085384,0.126040113505082,NA,0.256047190120788
"3","6/9/11","~1 ~ Shrub_500 + Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.678951124594807,0.456753515223629,NA,NA,-0.549792183752671,0.385426655880715,NA,NA,NA,NA,1.08243594564063,0.200566495292253,NA,NA,-0.700532666712864,0.246035624315904,NA,NA,NA,NA,-1.77264333879852,0.518152111655568,NA,NA,0,49.7440331726992,127.986446593268,5,98,265.972893186536,0.564939044291918,0.0980148857293874,NA,0.354062075850175
"4","2/9/11","~1 ~ Blackspruce_500 + Tremblingaspen_500 + Whitebirch_500 + 1",0.291240295038805,0.176984793197028,NA,NA,NA,NA,-0.662089375491977,0.433153435740786,NA,NA,NA,NA,NA,NA,NA,NA,1.22658512415444,0.207304018815368,NA,NA,-0.682586996804818,0.230784120720583,NA,NA,NA,NA,-1.73555749210468,0.496248815867905,NA,NA,0,42.4842668973754,128.076157735269,5,98,266.152315470537,0.744361328292541,0.0896047399969386,NA,0.443666815847114
"5","1/9/11","~Julian + 1 ~ Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.417853705680894,0.462454605231415,NA,NA,NA,NA,NA,NA,NA,NA,1.08080954613548,0.196788373506582,NA,NA,-0.631977244611296,0.249791786323773,NA,NA,NA,NA,-1.99670939794361,0.52168534954082,0.351919739150379,0.226169558083102,0,52.5732993730208,128.307459982655,5,98,266.61491996531,1.2069658230655,0.0711013250417236,NA,0.514768140888837
"6","1/9/12","~Julian + 1 ~ Tremblingaspen_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,0.135895804929579,0.632992311914554,NA,NA,NA,NA,NA,NA,NA,NA,0.502482693351921,0.156258514996926,NA,NA,NA,NA,0.348323509924063,0.106530404805196,NA,NA,-2.56771302384986,0.701713269288346,0.592100557101878,0.19700472042788,0,221.853299050288,128.408393516259,5,98,266.816787032518,1.4088328902734,0.064275108380005,NA,0.579043249268842
"7","9/11","~1 ~ Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.639026869264308,0.413722402940246,NA,NA,NA,NA,NA,NA,NA,NA,1.14850268226399,0.197823039700042,NA,NA,-0.701943806813917,0.240295683431779,NA,NA,NA,NA,-1.68880326219887,0.479475547291521,NA,NA,0,39.3602040811426,129.445657152018,4,98,266.891314304036,1.48336016179115,0.0619240604939355,NA,0.640967309762778
"8","5/9/11","~1 ~ Jackpine_500 + Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.603076352595822,0.438284988766787,-0.228728745435288,0.172404511242831,NA,NA,NA,NA,NA,NA,1.12265374719846,0.197614129911882,NA,NA,-0.75153155830107,0.241874212788681,NA,NA,NA,NA,-1.76457786653504,0.505821632615183,NA,NA,0,49.2044310870247,128.564761104734,5,98,267.129522209467,1.72156806722273,0.0549709492848802,NA,0.695938259047658
"9","8/9/11","~1 ~ Tamarack_500 + Tremblingaspen_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,-0.650999077763935,0.43384642601346,NA,NA,NA,NA,NA,NA,-0.322624595320233,0.266932815546939,1.09769803653847,0.200446980176394,NA,NA,-0.703361253160697,0.235469870917928,NA,NA,NA,NA,-1.72594155639528,0.499422856992676,NA,NA,0,44.9874276580702,128.598428065049,5,98,267.196856130099,1.78890198785444,0.0531510516237748,NA,0.749089310671433
"10","6/7/12","~1 ~ Shrub_500 + Swamp_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,-0.425038160177607,0.608372777741321,NA,NA,-1.03706282667267,0.381920843343101,-0.72263267999533,0.476373420608912,NA,NA,NA,NA,NA,NA,NA,NA,0.542347349072882,0.090238930591469,NA,NA,-2.07333345273638,0.682360305077901,NA,NA,0,155.075193024801,128.606468325399,5,98,267.212936650797,1.80498250855288,0.0527254167315146,NA,0.801814727402947
