"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","6/8","~1 ~ Shrub_500 + Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,1.44678713602495,1.1650906157038,NA,NA,0.537707637226238,0.146893001462388,NA,NA,0.757888566359699,0.182964119795596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.15614341952863,1.10309242723156,NA,NA,0,258.933592077314,61.3582036754121,4,98,130.716407350824,0,0.162043920033874,NA,0.162043920033874
"2","6/8/11","~1 ~ Shrub_500 + Tamarack_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,1.21573235249094,1.31071935607806,NA,NA,0.562779752761814,0.155162880878947,NA,NA,0.693348524835178,0.189373345252826,NA,NA,NA,NA,-0.801866539398789,0.968434392553748,NA,NA,NA,NA,-5.12021966140785,1.1903536260385,NA,NA,0,311.069114661185,60.6277574175287,5,98,131.255514835057,0.539107484233142,0.123756220603937,NA,0.28580014063781
"3","6/8/9","~1 ~ Shrub_500 + Tamarack_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,1.36071729308234,1.31885205949903,NA,NA,0.507076337246566,0.154844995246144,NA,NA,0.678509422116066,0.2012359774874,-0.304811107938328,0.38100459818517,NA,NA,NA,NA,NA,NA,NA,NA,-5.11358492083525,1.25676991455496,NA,NA,0,350.938198586763,61.0174912404732,5,98,132.034982480946,1.31857513012204,0.0838123058658039,NA,0.369612446503614
"4","5/6/8","~1 ~ Jackpine_500 + Shrub_500 + Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,1.2896138839304,1.10294282758565,-0.22304521835027,0.277150012609384,0.526497409402687,0.142746665838834,NA,NA,0.780484443169926,0.186839522098178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.99962758467356,1.04297510649244,NA,NA,0,254.483476196831,61.0250792941286,5,98,132.050158588257,1.33375123743286,0.0831787403962782,NA,0.452791186899892
"5","4/6/8","~1 ~ Fen_500 + Shrub_500 + Tamarack_500 + 1",NA,NA,NA,NA,0.148590717305565,0.180916549618083,1.41456993066566,1.13931976656003,NA,NA,0.566002672889568,0.153062276428982,NA,NA,0.706520727898182,0.197507946758658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.14447090053524,1.07121089543738,NA,NA,0,255.021137476529,61.0507123147394,5,98,132.101424629479,1.38501727865446,0.0810737124004201,NA,0.533864899300313
"6","3/6/8","~1 ~ Bog_500 + Shrub_500 + Tamarack_500 + 1",NA,NA,0.132489423781979,0.176267524259927,NA,NA,1.43197413074337,1.1820610345721,NA,NA,0.565179652410358,0.152696443014837,NA,NA,0.718388351796749,0.19376431831416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.15179174990925,1.12394070978977,NA,NA,0,277.124942344035,61.1095256092092,5,98,132.219051218418,1.50264386759414,0.0764430084807183,NA,0.610307907781031
"7","6/8/13","~1 ~ Shrub_500 + Tamarack_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,1.31537384908041,1.1065819502609,NA,NA,0.525298634301039,0.144403692998439,NA,NA,0.817411829122899,0.206255660238658,NA,NA,NA,NA,NA,NA,NA,NA,0.215272326788792,0.3055826016432,-5.03092518348783,1.04241694334339,NA,NA,0,253.727643122981,61.1197229985648,5,98,132.23944599713,1.52303864630534,0.0756674504141489,NA,0.68597535819518
"8","2/6/8","~1 ~ Blackspruce_500 + Shrub_500 + Tamarack_500 + 1",0.238574411575515,0.42743278197712,NA,NA,NA,NA,1.39564304921978,1.22584351451517,NA,NA,0.572482018964372,0.159165004667698,NA,NA,0.860361704009306,0.264008408942143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.09627102274852,1.1718728928526,NA,NA,0,324.780493981133,61.2001306324375,5,98,132.400261264875,1.68385391405064,0.0698213930001411,NA,0.755796751195321
"9","1/6/8","~Julian + 1 ~ Shrub_500 + Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,1.42078524281731,1.16474914620119,NA,NA,0.546706503442634,0.149434739076707,NA,NA,0.756937109253137,0.183258479451539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.1236889118168,1.10703221060221,0.0896991149004703,0.251411088213993,0,264.233255172485,61.2942540571152,5,98,132.58850811423,1.87210076340611,0.0635493664395293,NA,0.81934611763485
"10","6/8/10","~1 ~ Shrub_500 + Tamarack_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.43176350305074,1.15162719428374,NA,NA,0.524950324204127,0.155245194232215,NA,NA,0.768619642735597,0.188892763896842,NA,NA,0.0696839709349494,0.276593087556112,NA,NA,NA,NA,NA,NA,-5.14512071687109,1.08885883046976,NA,NA,0,258.626602083354,61.3288015538395,5,98,132.657603107679,1.9411957568548,0.061391385952709,NA,0.880737503587559
"11","6/7/8","~1 ~ Shrub_500 + Swamp_500 + Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,1.4463330249371,1.16545400159574,NA,NA,0.538981185232203,0.151420491665647,0.00501557307833812,0.174105091919349,0.756920411171628,0.186306387701544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.15644253023773,1.10371642190328,NA,NA,0,259.575587903701,61.3577904926674,5,98,132.715580985335,1.99917363451061,0.0596372627452634,NA,0.940374766332822
"12","6/8/12","~1 ~ Shrub_500 + Tamarack_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,1.4455120197709,1.16773397036928,NA,NA,0.537882163381014,0.146894637835148,NA,NA,0.757214343470628,0.186039357830248,NA,NA,NA,NA,NA,NA,-0.00570101246790897,0.278679373945844,NA,NA,-5.1545615931793,1.10719425821182,NA,NA,0,260.977485308117,61.3579922170735,5,98,132.715984434147,1.99957708332272,0.0596252336671775,NA,1
