"","model","formula","lam(Blackspruce_150)","SElam(Blackspruce_150)","lam(Bog_150)","SElam(Bog_150)","lam(Fen_150)","SElam(Fen_150)","lam(Int)","SElam(Int)","lam(Jackpine_150)","SElam(Jackpine_150)","lam(Shrub_150)","SElam(Shrub_150)","lam(Swamp_150)","SElam(Swamp_150)","lam(Tamarack_150)","SElam(Tamarack_150)","lam(Tremblingaspen_150)","SElam(Tremblingaspen_150)","lam(Water_150)","SElam(Water_150)","lam(Whitebirch_150)","SElam(Whitebirch_150)","lam(Whitespruce_150)","SElam(Whitespruce_150)","lam(wtage_150)","SElam(wtage_150)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/5","~Julian + 1 ~ Jackpine_150 + 1",NA,NA,NA,NA,NA,NA,0.741861256838175,0.208555877923049,0.271721452800884,0.0868962456601962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21339697530384,0.271394086865631,-0.279550267677145,0.116006158254708,0,23.0739682814262,334.37164828258,4,98,676.743296565161,0,0.16148377747444,NA,0.16148377747444
"2","1/5/11","~Julian + 1 ~ Jackpine_150 + Whitebirch_150 + 1",NA,NA,NA,NA,NA,NA,0.756799729802228,0.217408438341924,0.282608747718912,0.0874559458332105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0904089084489242,0.0641193277445309,NA,NA,NA,NA,-1.24282157755365,0.281957526025925,-0.255216894922175,0.116965252649836,0,32.0134623687667,333.624721999237,5,98,677.249443998475,0.506147433313686,0.125377723877159,NA,0.286861501351599
"3","1/2/5","~Julian + 1 ~ Blackspruce_150 + Jackpine_150 + 1",-0.09332783979482,0.114049134501098,NA,NA,NA,NA,0.736647693957935,0.210396437896095,0.232522242739684,0.0984797208197296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2135212161616,0.273377143492173,-0.266220374630051,0.117081431356554,0,26.607872633627,334.036869942935,5,98,678.073739885869,1.33044332070835,0.083028425759031,NA,0.36988992711063
"4","1/5/12","~Julian + 1 ~ Jackpine_150 + Whitespruce_150 + 1",NA,NA,NA,NA,NA,NA,0.750364020318811,0.211298245490734,0.281163878418486,0.0878305113481698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0673343159104306,0.0870252826728165,NA,NA,-1.22762899848379,0.274626246284299,-0.280440168044016,0.115659146782786,0,23.9258856452894,334.112830209436,5,98,678.225660418872,1.48236385371115,0.0769551482351116,NA,0.446845075345741
"5","1/5/10","~Julian + 1 ~ Jackpine_150 + Water_150 + 1",NA,NA,NA,NA,NA,NA,0.745033675173121,0.210491791447097,0.285871663611153,0.08928020817322,NA,NA,NA,NA,NA,NA,NA,NA,0.068095865438858,0.0924763501642167,NA,NA,NA,NA,NA,NA,-1.22075781087262,0.273644799720037,-0.279473796401951,0.115807070328064,0,24.0196789696727,334.129320039334,5,98,678.258640078669,1.51534351350801,0.0756965762682637,NA,0.522541651614005
"6","1/5/7","~Julian + 1 ~ Jackpine_150 + Swamp_150 + 1",NA,NA,NA,NA,NA,NA,0.738714561803879,0.208703679579015,0.265570422072461,0.0880966803011678,NA,NA,-0.0492214390544794,0.123903498860826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21084862178209,0.271277068762772,-0.278468222119613,0.116060171256496,0,23.282791948057,334.28325439195,5,98,678.566508783901,1.82321221874008,0.0648968170875759,NA,0.587438468701581
"7","1/4/5","~Julian + 1 ~ Fen_150 + Jackpine_150 + 1",NA,NA,NA,NA,-0.0219498897820651,0.106052152544006,0.739914787641052,0.208744656718157,0.269702689453092,0.0871694625086221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21106937320135,0.271561680547649,-0.277363051231537,0.116424771421137,0,23.1948850369945,334.348529060014,5,98,678.697058120028,1.95376155486701,0.0607959947578632,NA,0.648234463459444
"8","1/5/8","~Julian + 1 ~ Jackpine_150 + Tamarack_150 + 1",NA,NA,NA,NA,NA,NA,0.741284460433996,0.208842631958426,0.27671049568589,0.0904529664433299,NA,NA,NA,NA,0.0204540981135001,0.100352045256839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21358005318201,0.271689341549452,-0.277735049126624,0.116309213585528,0,23.6812494576029,334.351149641626,5,98,678.702299283251,1.95900271809057,0.0606368824663615,NA,0.708871345925805
"9","1/3/5","~Julian + 1 ~ Bog_150 + Jackpine_150 + 1",NA,NA,-0.0130061443355301,0.0915184474585402,NA,NA,0.741738289324978,0.208850787372739,0.272684801632115,0.0870819805647311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21357265023961,0.27173979442617,-0.277757254855131,0.116567449333805,0,23.1777959290466,334.361212038702,5,98,678.722424077404,1.97912751224351,0.0600297896046545,NA,0.76890113553046
"10","1/5/9","~Julian + 1 ~ Jackpine_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.743373107053094,0.209205184713927,0.270759089910189,0.0871171082109591,NA,NA,NA,NA,NA,NA,-0.0113289649183757,0.0945375360355503,NA,NA,NA,NA,NA,NA,NA,NA,-1.2155568050618,0.272207830003647,-0.279881119691572,0.115993363850393,0,23.3811598952473,334.364438148055,5,98,678.728876296111,1.98557973095001,0.0598364389917436,NA,0.828737574522204
