"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/3/9","~Julian + 1 ~ Bog_500 + Tremblingaspen_500 + 1",NA,NA,-0.351887388711079,0.21845709434689,NA,NA,1.33293106044726,0.707901468961654,NA,NA,NA,NA,NA,NA,NA,NA,-0.361459884136781,0.135371078035493,NA,NA,NA,NA,NA,NA,NA,NA,-2.79617325514456,0.766486423605897,0.269582946218814,0.126027541725671,0,187.122349697306,227.549052744998,5,98,465.098105489995,0,0.233013236475345,NA,0.233013236475345
"2","1/9","~Julian + 1 ~ Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,1.2914646908047,0.642662366527547,NA,NA,NA,NA,NA,NA,NA,NA,-0.383298305222233,0.135060604554714,NA,NA,NA,NA,NA,NA,NA,NA,-2.70562425506158,0.700330399501646,0.2957626661736,0.126530485350524,0,147.704093255904,229.43070202041,4,98,466.86140404082,1.76329855082503,0.0964906377445021,NA,0.329503874219847
"3","1/6/9","~Julian + 1 ~ Shrub_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,1.3670282090912,0.679777336669162,NA,NA,0.138766119358372,0.102479065572844,NA,NA,NA,NA,-0.352342216630544,0.136503887805427,NA,NA,NA,NA,NA,NA,NA,NA,-2.79740669369446,0.736337699232133,0.334851653418765,0.130104922670996,0,175.163335191818,228.590770112872,5,98,467.181540225745,2.08343473574956,0.0822182990103328,NA,0.41172217323018
"4","3/9","~1 ~ Bog_500 + Tremblingaspen_500 + 1",NA,NA,-0.371035377403947,0.214695282010298,NA,NA,1.03496486774737,0.558673445306514,NA,NA,NA,NA,NA,NA,NA,NA,-0.308687153785382,0.132209400523786,NA,NA,NA,NA,NA,NA,NA,NA,-2.4317120795544,0.619847465005172,NA,NA,0,110.030668972386,229.786444282072,4,98,467.572888564144,2.47478307414883,0.0676064723835748,NA,0.479328645613755
"5","1/9/10","~Julian + 1 ~ Tremblingaspen_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,1.35072649461613,0.691736623689393,NA,NA,NA,NA,NA,NA,NA,NA,-0.349354646504938,0.139685985711774,0.0910363824511232,0.0913391227326057,NA,NA,NA,NA,NA,NA,-2.77309283284908,0.750224172292397,0.302309159319211,0.125995098627316,0,193.871632093742,228.98785663548,5,98,467.975713270961,2.87760778096583,0.0552733773506191,NA,0.534602022964374
"6","3/5/9","~1 ~ Bog_500 + Jackpine_500 + Tremblingaspen_500 + 1",NA,NA,-0.359990214531469,0.211456927644519,NA,NA,1.10280060212024,0.613260104191205,-0.141137900156756,0.113200323404618,NA,NA,NA,NA,NA,NA,-0.352996407178007,0.135832257617557,NA,NA,NA,NA,NA,NA,NA,NA,-2.51631025246582,0.676280886565084,NA,NA,0,134.73083658221,229.008193221044,5,98,468.016386442089,2.91828095209354,0.0541606583842491,NA,0.588762681348623
"7","1/5/9","~Julian + 1 ~ Jackpine_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,1.31712471684478,0.679222575578371,-0.107458644730199,0.1176419868282,NA,NA,NA,NA,NA,NA,-0.410373931728545,0.137633432741868,NA,NA,NA,NA,NA,NA,NA,NA,-2.73909887314871,0.73823637947149,0.273716942073836,0.128278458886715,0,166.580130031886,229.012922654045,5,98,468.025845308091,2.92773981809563,0.0539051139456037,NA,0.642667795294227
"8","1/4/9","~Julian + 1 ~ Fen_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,-0.107209272606418,0.134695596843027,1.26154125906193,0.627569046613417,NA,NA,NA,NA,NA,NA,NA,NA,-0.379160474055172,0.13373561908977,NA,NA,NA,NA,NA,NA,NA,NA,-2.67763177089732,0.684281309749212,0.292225048507454,0.126987856335728,0,141.151174545756,229.080327224596,5,98,468.160654449192,3.06254895919687,0.0503914128832618,NA,0.693059208177489
"9","3/7/9","~1 ~ Bog_500 + Swamp_500 + Tremblingaspen_500 + 1",NA,NA,-0.454349912426176,0.214538622943388,NA,NA,1.11360454560044,0.615227767032041,NA,NA,NA,NA,0.178139431295178,0.151196720940976,NA,NA,-0.319409878600576,0.134082701040736,NA,NA,NA,NA,NA,NA,NA,NA,-2.52739609986207,0.678424155312211,NA,NA,0,136.237610051602,229.17142276362,5,98,468.34284552724,3.24474003724526,0.0460038570660806,NA,0.739063065243569
"10","1/9/13","~Julian + 1 ~ Tremblingaspen_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,1.31192458474811,0.646449323871672,NA,NA,NA,NA,NA,NA,NA,NA,-0.38396356355294,0.134655161069164,NA,NA,NA,NA,NA,NA,-0.0665835734323335,0.11594942867978,-2.7296515648649,0.70345511914609,0.310346062571267,0.128626835544674,0,149.8491302226,229.262361224093,5,98,468.524722448185,3.42661695819015,0.0420049211544758,NA,0.781067986398045
