"","model","formula","lam(Blackspruce_50)","SElam(Blackspruce_50)","lam(Bog_50)","SElam(Bog_50)","lam(Fen_50)","SElam(Fen_50)","lam(Int)","SElam(Int)","lam(Jackpine_50)","SElam(Jackpine_50)","lam(Shrub_50)","SElam(Shrub_50)","lam(Swamp_50)","SElam(Swamp_50)","lam(Tamarack_50)","SElam(Tamarack_50)","lam(Tremblingaspen_50)","SElam(Tremblingaspen_50)","lam(Water_50)","SElam(Water_50)","lam(Whitebirch_50)","SElam(Whitebirch_50)","lam(Whitespruce_50)","SElam(Whitespruce_50)","lam(wtage_50)","SElam(wtage_50)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/2","~Julian + 1 ~ Blackspruce_50 + 1",-0.43668669326829,0.314453404099262,NA,NA,NA,NA,3.67687499525045,7.44377146910265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.20474378864721,7.45283045059851,0.547536561611162,0.314990097789533,0,3819.05801202885,59.1023746467878,4,98,126.204749293576,0,0.016735889154676,NA,0.016735889154676
"2","1/2/9","~Julian + 1 ~ Blackspruce_50 + Tremblingaspen_50 + 1",-0.507028233230974,0.311583392893676,NA,NA,NA,NA,3.43166321674223,2.07187361885003,NA,NA,NA,NA,NA,NA,NA,NA,-0.474779780879016,0.406927289529856,NA,NA,NA,NA,NA,NA,NA,NA,-7.03990273892564,2.07289367206423,0.536025331869962,0.321072214285059,0,304.039284500658,58.1686597276804,5,98,126.337319455361,0.132570161785338,0.0156625166583096,NA,0.0323984058129857
"3","1","~Julian + 1 ~ 1",NA,NA,NA,NA,NA,NA,3.05559270810895,22.4522478615855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.49907123631103,22.4940130801983,0.528745724615079,0.318129420216102,0,32290.3292084366,60.214900931306,3,98,126.429801862612,0.225052569036379,0.0149547530664757,NA,0.0473531588794614
"4","1/5","~Julian + 1 ~ Jackpine_50 + 1",NA,NA,NA,NA,NA,NA,3.56153812578599,1.98614353281331,0.328793699461891,0.250864940101062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.05793722046143,1.99328491783161,0.504507876549226,0.31706546874605,0,284.590076851046,59.3854261809283,4,98,126.770852361857,0.566103068281095,0.0126101737742625,NA,0.0599633326537238
"5","1/5/12","~Julian + 1 ~ Jackpine_50 + Whitespruce_50 + 1",NA,NA,NA,NA,NA,NA,2.65115905898888,1.747278892034,0.398888209836304,0.261478610086925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22678938201113,0.132421439333226,NA,NA,-6.19643093064402,1.7461199436966,0.472291303336614,0.321087845276251,0,619.514397799796,58.4044028883282,5,98,126.808805776656,0.604056483080782,0.0123731304606259,NA,0.0723364631143497
"6","1/6","~Julian + 1 ~ Shrub_50 + 1",NA,NA,NA,NA,NA,NA,2.29114114256593,12.0947220512349,NA,NA,0.221996681556238,0.145280088054803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.78031026576554,12.1390723444422,0.567577458427762,0.329183537677213,0,15579.9749091699,59.4372188417888,4,98,126.874437683578,0.669688390001951,0.0119736843358666,NA,0.0843101474502163
"7","1/2/4","~Julian + 1 ~ Blackspruce_50 + Fen_50 + 1",-0.433164093282654,0.311566857542288,NA,NA,-8.57911954171661,44.4373407380513,2.08857556817242,15.1008046217783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.68991439189512,13.9742912389282,0.554344936807823,0.314077756126924,0,69515.3873503778,58.4846131781813,5,98,126.969226356363,0.764477062787122,0.0114194373398648,NA,0.095729584790081
"8","1/12","~Julian + 1 ~ Whitespruce_50 + 1",NA,NA,NA,NA,NA,NA,1.8482438307708,7.73379798965022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181358068255534,0.129163234777971,NA,NA,-5.3146753271738,7.77947534778173,0.502609688157779,0.32301615945647,0,8164.31990392575,59.5319806774044,4,98,127.063961354809,0.859212061233279,0.0108911380332271,NA,0.106620722823308
"9","1/2/3","~Julian + 1 ~ Blackspruce_50 + Bog_50 + 1",-0.445756475736399,0.310765166686599,-7.4175215948943,85.9236314223838,NA,NA,2.6068455297323,13.1943883323761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.20762261856554,3.21360564865731,0.555862794274504,0.3146121836835,0,262660.760111542,58.5532860696605,5,98,127.106572139321,0.9018228457455,0.0106615524550994,NA,0.117282275278408
"10","1/2/10","~Julian + 1 ~ Blackspruce_50 + Water_50 + 1",-0.47444446762344,0.317265863679905,NA,NA,NA,NA,3.57138558810879,3.07667574200209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.712524540481334,1.57529675789626,NA,NA,NA,NA,NA,NA,-7.18032158118265,3.07306706695928,0.540542531991207,0.313728538247289,0,656.38855941078,58.5709814278949,5,98,127.14196285579,0.937213562214268,0.0104745518658126,NA,0.12775682714422
