"","model","formula","lam(Blackspruce_150)","SElam(Blackspruce_150)","lam(Bog_150)","SElam(Bog_150)","lam(Fen_150)","SElam(Fen_150)","lam(Int)","SElam(Int)","lam(Jackpine_150)","SElam(Jackpine_150)","lam(Shrub_150)","SElam(Shrub_150)","lam(Swamp_150)","SElam(Swamp_150)","lam(Tamarack_150)","SElam(Tamarack_150)","lam(Tremblingaspen_150)","SElam(Tremblingaspen_150)","lam(Water_150)","SElam(Water_150)","lam(Whitebirch_150)","SElam(Whitebirch_150)","lam(Whitespruce_150)","SElam(Whitespruce_150)","lam(wtage_150)","SElam(wtage_150)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"1","1/9","~Julian + 1 ~ Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.83916913507179,0.348318527895457,NA,NA,NA,NA,NA,NA,NA,NA,-0.591853642546501,0.14712261412457,NA,NA,NA,NA,NA,NA,NA,NA,-1.87765254804206,0.406518192806406,-0.171880481193851,0.119192750666849,0,54.3103987514258,279.74696886478,4,98,567.493937729561,0,0.0409724056488306,NA,0.0409724056488306
"2","9","~1 ~ Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.847986987763554,0.359291121324403,NA,NA,NA,NA,NA,NA,NA,NA,-0.588575749544855,0.147423745146179,NA,NA,NA,NA,NA,NA,NA,NA,-1.88419009666188,0.417462709626085,NA,NA,0,57.8927415261764,280.813792346878,3,98,567.627584693756,0.133646964194782,0.0383239614182747,NA,0.0792963670671053
"3","1/9/12","~Julian + 1 ~ Tremblingaspen_150 + Whitespruce_150 + 1",NA,NA,NA,NA,NA,NA,0.851691862158271,0.355751068142478,NA,NA,NA,NA,NA,NA,NA,NA,-0.612818203255751,0.1478719373491,NA,NA,NA,NA,0.118472629956216,0.0867897526782942,NA,NA,-1.9010776321971,0.413421947107015,-0.177341445293716,0.118835302985501,0,56.9158424032087,278.983748052029,5,98,567.967496104059,0.473558374497657,0.0323340100795557,NA,0.111630377146661
"4","9/12","~1 ~ Tremblingaspen_150 + Whitespruce_150 + 1",NA,NA,NA,NA,NA,NA,0.857881459684884,0.366396543894699,NA,NA,NA,NA,NA,NA,NA,NA,-0.607966780423142,0.148178715499669,NA,NA,NA,NA,0.110289642209895,0.0855071086734077,NA,NA,-1.90363750384374,0.424089103877943,NA,NA,0,60.4413712525593,280.125869856184,4,98,568.251739712369,0.757801982808019,0.0280502576064332,NA,0.139680634753094
"5","1/4/9","~Julian + 1 ~ Fen_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,0.083421728769105,0.0747373872210528,0.859685418013878,0.355726456806293,NA,NA,NA,NA,NA,NA,NA,NA,-0.576991492656271,0.14785445470744,NA,NA,NA,NA,NA,NA,NA,NA,-1.90613457907184,0.413579712657645,-0.17360851762972,0.118388262906759,0,64.2218095963046,279.203978750607,5,98,568.407957501214,0.914019771652647,0.0259426652759649,NA,0.165623300029059
"6","1/5/9","~Julian + 1 ~ Jackpine_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.859010463792117,0.354203964736437,-0.100939735148287,0.100794594249119,NA,NA,NA,NA,NA,NA,-0.580912674280293,0.145136318091716,NA,NA,NA,NA,NA,NA,NA,NA,-1.90219430058558,0.411997898469124,-0.180003682606306,0.119159003033646,0,57.3529389848239,279.232500675111,5,98,568.465001350222,0.97106362066063,0.0252131831053822,NA,0.190836483134441
"7","4/9","~1 ~ Fen_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,0.0804546730669412,0.0747370954394917,0.865565248085163,0.366291356143083,NA,NA,NA,NA,NA,NA,NA,NA,-0.574598591358446,0.148229817130905,NA,NA,NA,NA,NA,NA,NA,NA,-1.90914938823597,0.424154757274684,NA,NA,0,67.8975081822311,280.306113010071,4,98,568.612226020142,1.11828829058072,0.0234238483088068,NA,0.214260331443248
"8","1/9/10","~Julian + 1 ~ Tremblingaspen_150 + Water_150 + 1",NA,NA,NA,NA,NA,NA,0.853942694602614,0.354821617736199,NA,NA,NA,NA,NA,NA,NA,NA,-0.572468711257,0.148144403838368,0.0700943951932494,0.0739856516449402,NA,NA,NA,NA,NA,NA,-1.89684722408237,0.413125361123593,-0.174084501511893,0.118892368907456,0,65.641092707534,279.350325525122,5,98,568.700651050245,1.20671332068366,0.022410781203939,NA,0.236671112647187
"9","5/9","~1 ~ Jackpine_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.869117008957681,0.366719437356885,-0.0893484291871235,0.100036705971856,NA,NA,NA,NA,NA,NA,-0.577933290390037,0.145780747988709,NA,NA,NA,NA,NA,NA,NA,NA,-1.90941031784244,0.424519517995287,NA,NA,0,61.5497575600537,280.406066095257,4,98,568.812132190514,1.31819446095324,0.0211957687964263,NA,0.257866881443613
"10","9/10","~1 ~ Tremblingaspen_150 + Water_150 + 1",NA,NA,NA,NA,NA,NA,0.860821208018333,0.365534664340562,NA,NA,NA,NA,NA,NA,NA,NA,-0.569682697217077,0.148535967352833,0.0662374744713632,0.0731514163681219,NA,NA,NA,NA,NA,NA,-1.90058077929013,0.423807333764517,NA,NA,0,70.1130342856361,280.449663396312,4,98,568.899326792623,1.4053890630621,0.0202915445699432,NA,0.278158426013557
"11","4/9/12","~1 ~ Fen_150 + Tremblingaspen_150 + Whitespruce_150 + 1",NA,NA,NA,NA,0.0854014658320961,0.0745788009582061,0.877730795523563,0.374646843597169,NA,NA,NA,NA,NA,NA,NA,NA,-0.594496107072725,0.148937976402474,NA,NA,NA,NA,0.115393376854222,0.0853119278660991,NA,NA,-1.93202313662485,0.43198616772546,NA,NA,0,71.4268282417233,279.55575897733,5,98,569.111517954661,1.61758022509991,0.0182489709951349,NA,0.296407397008692
"12","9/11","~1 ~ Tremblingaspen_150 + Whitebirch_150 + 1",NA,NA,NA,NA,NA,NA,0.840954710904302,0.35816064176136,NA,NA,NA,NA,NA,NA,NA,NA,-0.595542747795484,0.148979690609905,NA,NA,0.0605079737174172,0.079693991837606,NA,NA,NA,NA,-1.88071986206045,0.415934568757018,NA,NA,0,57.6088316790991,280.568500761589,4,98,569.137001523178,1.64306379361756,0.0180179216601149,NA,0.314425318668806
"13","1/3/9","~Julian + 1 ~ Bog_150 + Tremblingaspen_150 + 1",NA,NA,0.049637447616672,0.0827279152291121,NA,NA,0.833985717768462,0.346244450945289,NA,NA,NA,NA,NA,NA,NA,NA,-0.590670947806481,0.147596061801226,NA,NA,NA,NA,NA,NA,NA,NA,-1.87363983489092,0.404163905810717,-0.179562177542554,0.12030935642584,0,54.1914909913747,279.586056270148,5,98,569.172112540297,1.67817481073598,0.017704368230102,NA,0.332129686898908
"14","1/9/11","~Julian + 1 ~ Tremblingaspen_150 + Whitebirch_150 + 1",NA,NA,NA,NA,NA,NA,0.832143447041195,0.347803678725374,NA,NA,NA,NA,NA,NA,NA,NA,-0.596938409224716,0.148396224303959,NA,NA,0.0445763049914602,0.0807687252308235,NA,NA,NA,NA,-1.87292325651057,0.405670114212348,-0.164538684430153,0.120276651702729,0,54.2174888685641,279.611357329142,5,98,569.222714658284,1.72877692872328,0.017262048143811,NA,0.349391735042719
"15","6/9","~1 ~ Shrub_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.841892787656706,0.358686146990233,NA,NA,0.0482773255671279,0.0750705508677353,NA,NA,NA,NA,-0.579746614651945,0.14792249059604,NA,NA,NA,NA,NA,NA,NA,NA,-1.87762242075754,0.416971716225443,NA,NA,0,61.9995463658404,280.625746411952,4,98,569.251492823904,1.75755509434271,0.017015441579629,NA,0.366407176622348
"16","8/9","~1 ~ Tamarack_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.855819321261547,0.364196197755117,NA,NA,NA,NA,NA,NA,0.0522905541730351,0.0884825076842219,-0.57367452454913,0.149728671515458,NA,NA,NA,NA,NA,NA,NA,NA,-1.89480545691334,0.422765422574538,NA,NA,0,63.3367778575726,280.645135931869,4,98,569.290271863739,1.79633413417764,0.0166886982707898,NA,0.383095874893138
"17","1/7/9","~Julian + 1 ~ Swamp_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.850011374270756,0.351907049577307,NA,NA,NA,NA,0.0360862295364625,0.0766280023607715,NA,NA,-0.584745611345446,0.14774231475999,NA,NA,NA,NA,NA,NA,NA,NA,-1.89082365588393,0.409940112028277,-0.168557290494576,0.11896490800655,0,59.5077641019855,279.645456463715,5,98,569.29091292743,1.79697519786873,0.0166833498687457,NA,0.399779224761884
"18","1/8/9","~Julian + 1 ~ Tamarack_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.842231031483619,0.351330152358257,NA,NA,NA,NA,NA,NA,0.0369398639794633,0.0903448724130481,-0.580893985516408,0.149664833747167,NA,NA,NA,NA,NA,NA,NA,NA,-1.88210123896503,0.409819901337985,-0.165805479928253,0.120015276905953,0,58.653959535242,279.665376143338,5,98,569.330752286677,1.83681455711587,0.0163543109393155,NA,0.416133535701199
"19","7/9","~1 ~ Swamp_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.860080508497669,0.362810554244091,NA,NA,NA,NA,0.0425530799324379,0.076868509740391,NA,NA,-0.58025329014556,0.148019068428047,NA,NA,NA,NA,NA,NA,NA,NA,-1.89893876744368,0.420720654723942,NA,NA,0,63.2425765882529,280.675558959828,4,98,569.351117919656,1.8571801900946,0.0161886230087819,NA,0.432322158709981
"20","1/6/9","~Julian + 1 ~ Shrub_150 + Tremblingaspen_150 + 1",NA,NA,NA,NA,NA,NA,0.834307044140127,0.348519519690716,NA,NA,0.0282498352131997,0.0774075708611159,NA,NA,NA,NA,-0.586456820723846,0.147810757484626,NA,NA,NA,NA,NA,NA,NA,NA,-1.8721926833337,0.406835149595549,-0.164618847058489,0.121172081672455,0,58.2166593256654,279.683813959626,5,98,569.367627919252,1.87369018969059,0.016055536001491,NA,0.448377694711472
"21","2/9","~1 ~ Blackspruce_150 + Tremblingaspen_150 + 1",-0.0422118765587883,0.0988053032815664,NA,NA,NA,NA,0.844683832556047,0.36021759298941,NA,NA,NA,NA,NA,NA,NA,NA,-0.60578689929569,0.153047839409876,NA,NA,NA,NA,NA,NA,NA,NA,-1.88240744948278,0.41857652538533,NA,NA,0,59.6826810443463,280.722292510032,4,98,569.444585020065,1.95064729050375,0.0154494771586757,NA,0.463827171870148
