"","SS","ID","X.1","EASTING","NORTHING","X.x","ALFL_mean","AMCR_mean","AMRE_mean","AMRO_mean","BADO_mean","BARS_mean","BAWW_mean","BBMA_mean","BBWA_mean","BCCH_mean","BCFR_mean","BEAV_mean","BHCO_mean","BHVI_mean","BLJA_mean","BOCH_mean","BOWA_mean","BRCR_mean","BTNW_mean","CANG_mean","CATO_mean","CAWA_mean","CCSP_mean","CEDW_mean","CHSP_mean","CMWA_mean","COGR_mean","COLO_mean","CONI_mean","CONW_mean","CORA_mean","COYE_mean","CRCH_mean","DEJU_mean","DOWO_mean","EAKI_mean","EVGR_mean","GCKI_mean","GRAJ_mean","GRYE_mean","HAWO_mean","HEBA_mean","HENO_mean","HERA_mean","HETH_mean","HEWI_mean","HOAR_mean","KILL_mean","LCSP_mean","LEFL_mean","LEYE_mean","LIBA_mean","LINO_mean","LIRA_mean","LISP_mean","LIWI_mean","MAWA_mean","MOBA_mean","MONO_mean","MORA_mean","MOWA_mean","MOWI_mean","NOFL_mean","NONE_mean","NOWA_mean","NSWO_mean","OCWA_mean","OSFL_mean","OVEN_mean","PAWA_mean","PBGR_mean","PHVI_mean","PIWO_mean","PUFI_mean","RBGR_mean","RBGU_mean","RBNU_mean","RCKI_mean","RESQ_mean","REVI_mean","RNGR_mean","RUGR_mean","RWBL_mean","SAVS_mean","SORA_mean","SOSA_mean","SOSP_mean","SPSA_mean","SWSP_mean","SWTH_mean","TEWA_mean","TRES_mean","UNBL_mean","UNDU_mean","UNKN_mean","UNPA_mean","UNSH_mean","UNSW_mean","UNTH_mean","UNTR_mean","UNVI_mean","UNWA_mean","UNWO_mean","UNYE_mean","WAVI_mean","WETA_mean","WEWP_mean","WISN_mean","WIWA_mean","WIWR_mean","WOFR_mean","WTDE_mean","WTSP_mean","YBFL_mean","YBSA_mean","YRWA_mean","ALFL_max","AMCR_max","AMRE_max","AMRO_max","BADO_max","BARS_max","BAWW_max","BBMA_max","BBWA_max","BCCH_max","BCFR_max","BEAV_max","BHCO_max","BHVI_max","BLJA_max","BOCH_max","BOWA_max","BRCR_max","BTNW_max","CANG_max","CATO_max","CAWA_max","CCSP_max","CEDW_max","CHSP_max","CMWA_max","COGR_max","COLO_max","CONI_max","CONW_max","CORA_max","COYE_max","CRCH_max","DEJU_max","DOWO_max","EAKI_max","EVGR_max","GCKI_max","GRAJ_max","GRYE_max","HAWO_max","HEBA_max","HENO_max","HERA_max","HETH_max","HEWI_max","HOAR_max","KILL_max","LCSP_max","LEFL_max","LEYE_max","LIBA_max","LINO_max","LIRA_max","LISP_max","LIWI_max","MAWA_max","MOBA_max","MONO_max","MORA_max","MOWA_max","MOWI_max","NOFL_max","NONE_max","NOWA_max","NSWO_max","OCWA_max","OSFL_max","OVEN_max","PAWA_max","PBGR_max","PHVI_max","PIWO_max","PUFI_max","RBGR_max","RBGU_max","RBNU_max","RCKI_max","RESQ_max","REVI_max","RNGR_max","RUGR_max","RWBL_max","SAVS_max","SORA_max","SOSA_max","SOSP_max","SPSA_max","SWSP_max","SWTH_max","TEWA_max","TRES_max","UNBL_max","UNDU_max","UNKN_max","UNPA_max","UNSH_max","UNSW_max","UNTH_max","UNTR_max","UNVI_max","UNWA_max","UNWO_max","UNYE_max","WAVI_max","WETA_max","WEWP_max","WISN_max","WIWA_max","WIWR_max","WOFR_max","WTDE_max","WTSP_max","YBFL_max","YBSA_max","YRWA_max","X.y","mean_MaxHeight_50","mean_MeanHeight_50","mean_PercCanopyCoverCut0.1m_50","mean_PercCanopyCoverCut0.5m_50","mean_PercCanopyCoverCut1.0m_50","mean_PercCanopyCoverCut1.5m_50","mean_PercCanopyDensity_50","sd_MaxHeight_50","sd_MeanHeight_50","sd_PercCanopyCoverCut0.1m_50","sd_PercCanopyCoverCut0.5m_50","sd_PercCanopyCoverCut1.0m_50","sd_PercCanopyCoverCut1.5m_50","sd_PercCanopyDensity_50","cv_MaxHeight_50","cv_MeanHeight_50","cv_PercCanopyCoverCut0.1m_50","cv_PercCanopyCoverCut0.5m_50","cv_PercCanopyCoverCut1.0m_50","cv_PercCanopyCoverCut1.5m_50","cv_PercCanopyDensity_50","kurtosis_MaxHeight_50","kurtosis_MeanHeight_50","kurtosis_PercCanopyCoverCut0.1m_50","kurtosis_PercCanopyCoverCut0.5m_50","kurtosis_PercCanopyCoverCut1.0m_50","kurtosis_PercCanopyCoverCut1.5m_50","kurtosis_PercCanopyDensity_50","skewness_MaxHeight_50","skewness_MeanHeight_50","skewness_PercCanopyCoverCut0.1m_50","skewness_PercCanopyCoverCut0.5m_50","skewness_PercCanopyCoverCut1.0m_50","skewness_PercCanopyCoverCut1.5m_50","skewness_PercCanopyDensity_50","strata_00_to_02_returnProportion_50","strata_02_to_04_returnProportion_50","strata_04_to_06_returnProportion_50","strata_06_to_08_returnProportion_50","strata_08_to_10_returnProportion_50","strata_10_to_15_returnProportion_50","strata_15_to_20_returnProportion_50","strata_20_above_returnProportion_50","X.x.1","mean_MaxHeight_150","mean_MeanHeight_150","mean_PercCanopyCoverCut0.1m_150","mean_PercCanopyCoverCut0.5m_150","mean_PercCanopyCoverCut1.0m_150","mean_PercCanopyCoverCut1.5m_150","mean_PercCanopyDensity_150","sd_MaxHeight_150","sd_MeanHeight_150","sd_PercCanopyCoverCut0.1m_150","sd_PercCanopyCoverCut0.5m_150","sd_PercCanopyCoverCut1.0m_150","sd_PercCanopyCoverCut1.5m_150","sd_PercCanopyDensity_150","cv_MaxHeight_150","cv_MeanHeight_150","cv_PercCanopyCoverCut0.1m_150","cv_PercCanopyCoverCut0.5m_150","cv_PercCanopyCoverCut1.0m_150","cv_PercCanopyCoverCut1.5m_150","cv_PercCanopyDensity_150","kurtosis_MaxHeight_150","kurtosis_MeanHeight_150","kurtosis_PercCanopyCoverCut0.1m_150","kurtosis_PercCanopyCoverCut0.5m_150","kurtosis_PercCanopyCoverCut1.0m_150","kurtosis_PercCanopyCoverCut1.5m_150","kurtosis_PercCanopyDensity_150","skewness_MaxHeight_150","skewness_MeanHeight_150","skewness_PercCanopyCoverCut0.1m_150","skewness_PercCanopyCoverCut0.5m_150","skewness_PercCanopyCoverCut1.0m_150","skewness_PercCanopyCoverCut1.5m_150","skewness_PercCanopyDensity_150","strata_00_to_02_returnProportion_150","strata_02_to_04_returnProportion_150","strata_04_to_06_returnProportion_150","strata_06_to_08_returnProportion_150","strata_08_to_10_returnProportion_150","strata_10_to_15_returnProportion_150","strata_15_to_20_returnProportion_150","strata_20_above_returnProportion_150","X.y.1","mean_MaxHeight_500","mean_MeanHeight_500","mean_PercCanopyCoverCut0.1m_500","mean_PercCanopyCoverCut0.5m_500","mean_PercCanopyCoverCut1.0m_500","mean_PercCanopyCoverCut1.5m_500","mean_PercCanopyDensity_500","sd_MaxHeight_500","sd_MeanHeight_500","sd_PercCanopyCoverCut0.1m_500","sd_PercCanopyCoverCut0.5m_500","sd_PercCanopyCoverCut1.0m_500","sd_PercCanopyCoverCut1.5m_500","sd_PercCanopyDensity_500","cv_MaxHeight_500","cv_MeanHeight_500","cv_PercCanopyCoverCut0.1m_500","cv_PercCanopyCoverCut0.5m_500","cv_PercCanopyCoverCut1.0m_500","cv_PercCanopyCoverCut1.5m_500","cv_PercCanopyDensity_500","kurtosis_MaxHeight_500","kurtosis_MeanHeight_500","kurtosis_PercCanopyCoverCut0.1m_500","kurtosis_PercCanopyCoverCut0.5m_500","kurtosis_PercCanopyCoverCut1.0m_500","kurtosis_PercCanopyCoverCut1.5m_500","kurtosis_PercCanopyDensity_500","skewness_MaxHeight_500","skewness_MeanHeight_500","skewness_PercCanopyCoverCut0.1m_500","skewness_PercCanopyCoverCut0.5m_500","skewness_PercCanopyCoverCut1.0m_500","skewness_PercCanopyCoverCut1.5m_500","skewness_PercCanopyDensity_500","strata_00_to_02_returnProportion_500","strata_02_to_04_returnProportion_500","strata_04_to_06_returnProportion_500","strata_06_to_08_returnProportion_500","strata_08_to_10_returnProportion_500","strata_10_to_15_returnProportion_500","strata_15_to_20_returnProportion_500","strata_20_above_returnProportion_500","ALFL","AMCR","AMRE","AMRO","BADO","BARS","BAWW","BBMA","BBWA","BCCH","BCFR","BEAV","BHCO","BHVI","BLJA","BOCH","BOWA","BRCR","BTNW","CANG","CATO","CAWA","CCSP","CEDW","CHSP","CMWA","COGR","COLO","CONI","CONW","CORA","COYE","CRCH","DEJU","DOWO","EAKI","EVGR","GCKI","GRAJ","GRYE","HAWO","HEBA","HENO","HERA","HETH","HEWI","HOAR","KILL","LCSP","LEFL","LEYE","LIBA","LINO","LIRA","LISP","LIWI","MAWA","MOBA","MONO","MORA","MOWA","MOWI","NOFL","NONE","NOWA","NSWO","OCWA","OSFL","OVEN","PAWA","PBGR","PHVI","PIWO","PUFI","RBGR","RBGU","RBNU","RCKI","RESQ","REVI","RNGR","RUGR","RWBL","SAVS","SORA","SOSA","SOSP","SPSA","SWSP","SWTH","TEWA","TRES","UNBL","UNDU","UNKN","UNPA","UNSH","UNSW","UNTH","UNTR","UNVI","UNWA","UNWO","UNYE","WAVI","WETA","WEWP","WISN","WIWA","WIWR","WOFR","WTDE","WTSP","YBFL","YBSA","YRWA","data_set","site","station","recording_date","recording_time","latitude","longitude","VISIT","DateTime","lubridated","Year","Month","Day","Hour","Minute","Second","AMBI","AMCO","AMWI","ATSP","BAWA","BLPW","BLTE","BOGU","BOOW","BRBL","COWW","COYT","DOGG","DUGR","FOSP","FOTE","FRGU","GADW","GGOW","HEDT","HOWR","LIDT","LITR","MAWR","MERL","MOTR","NOGO","PISI","REDH","RUBL","SBDO","SEWR","UNFL","UNGU","UNOW","UNSP","UNTE","VIRA","WBNU","WWCR","YEWA","AMGO","AMKE","AMTO","ATTW","BADG","BANS","BAOR","BBWO","BEKI","BLBW","BWHA","BWWA","CCLO","CORE","EAPH","EUST","GBHE","GCTH","GHOW","GRCA","GWFG","GWTE","HASP","HEAI","HETR","HOSP","LALO","LBCU","LESC","LIAI","LITN","MALL","MOAI","MODO","MODT","NAWA","NESP","NOBO","NOPI","OSPR","PLSP","RECR","SACR","STGR","TOSO","UNAM","UNCV","UNFI","UNFR","UNMA","UNQK","WBBE","WCSP","WETO","WILL","WOLF","YHBL","BBCU","BUFF","BWTE","CAGU","CSWA","HERG","LECH","MEGU","MGWA","MOBL","MOTN","MYWA","NOPO","NRWS","PALO","PSFL","RNSA","RTHA","SPTO","UNBT","CLNU","COTE","HOFI","NOPA","PAWR","SCTA","SPGR","SPPE","UNSA","VATH","YERA","BABW","BTGN"
"1","BG_15_1",1,1,489545,6131573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36717606,7.860887508,81.2129798,72.58356999,70.25617372,68.47764033,79.09465272,7.00843706,5.328396896,27.1826508,33.28720618,34.95734431,35.98986043,24.69325644,61.65504102,67.78365535,33.47082063,45.86052489,49.75697146,52.55709785,31.21988097,1.909299735,2.000984605,5.164291492,2.935729052,2.589242867,2.369085261,4.771636487,-0.127542029,0.110996929,-1.737168987,-1.130294723,-1.012646419,-0.92532411,-1.513978422,0.273185021,0.103624087,0.065730864,0.074293464,0.092615811,0.16890988,0.182507215,0.039133665,1,9.262720861,6.12858355,76.19248596,63.67167065,60.9018222,58.8792621,74.41090897,6.794919589,5.17384993,25.84868183,32.70254898,34.02581622,34.82999118,24.68966535,73.35770656,84.42162675,33.9255,51.36122336,55.8699477,59.15493832,33.180169,2.180432282,2.647494845,3.781552992,2.182282251,1.970868838,1.84778571,3.674952654,0.479535142,0.744095379,-1.246599521,-0.672162694,-0.566302267,-0.492184037,-1.148377398,0.352426875,0.14092209,0.095747886,0.080190443,0.073728347,0.117378932,0.100109971,0.039495462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG",15,1,43657,0.2125,55.330415,-111.164797,"BG1512019-07-1105:06:00",43657.2125,43657.2125,2019,7,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","BG_15_1",1,1,489545,6131573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36717606,7.860887508,81.2129798,72.58356999,70.25617372,68.47764033,79.09465272,7.00843706,5.328396896,27.1826508,33.28720618,34.95734431,35.98986043,24.69325644,61.65504102,67.78365535,33.47082063,45.86052489,49.75697146,52.55709785,31.21988097,1.909299735,2.000984605,5.164291492,2.935729052,2.589242867,2.369085261,4.771636487,-0.127542029,0.110996929,-1.737168987,-1.130294723,-1.012646419,-0.92532411,-1.513978422,0.273185021,0.103624087,0.065730864,0.074293464,0.092615811,0.16890988,0.182507215,0.039133665,1,9.262720861,6.12858355,76.19248596,63.67167065,60.9018222,58.8792621,74.41090897,6.794919589,5.17384993,25.84868183,32.70254898,34.02581622,34.82999118,24.68966535,73.35770656,84.42162675,33.9255,51.36122336,55.8699477,59.15493832,33.180169,2.180432282,2.647494845,3.781552992,2.182282251,1.970868838,1.84778571,3.674952654,0.479535142,0.744095379,-1.246599521,-0.672162694,-0.566302267,-0.492184037,-1.148377398,0.352426875,0.14092209,0.095747886,0.080190443,0.073728347,0.117378932,0.100109971,0.039495462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG",15,1,43654,0.209722222,55.330415,-111.164797,"BG1512019-07-0805:02:00",43654.20972,43654.20972,2019,7,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","BG_15_1",1,1,489545,6131573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36717606,7.860887508,81.2129798,72.58356999,70.25617372,68.47764033,79.09465272,7.00843706,5.328396896,27.1826508,33.28720618,34.95734431,35.98986043,24.69325644,61.65504102,67.78365535,33.47082063,45.86052489,49.75697146,52.55709785,31.21988097,1.909299735,2.000984605,5.164291492,2.935729052,2.589242867,2.369085261,4.771636487,-0.127542029,0.110996929,-1.737168987,-1.130294723,-1.012646419,-0.92532411,-1.513978422,0.273185021,0.103624087,0.065730864,0.074293464,0.092615811,0.16890988,0.182507215,0.039133665,1,9.262720861,6.12858355,76.19248596,63.67167065,60.9018222,58.8792621,74.41090897,6.794919589,5.17384993,25.84868183,32.70254898,34.02581622,34.82999118,24.68966535,73.35770656,84.42162675,33.9255,51.36122336,55.8699477,59.15493832,33.180169,2.180432282,2.647494845,3.781552992,2.182282251,1.970868838,1.84778571,3.674952654,0.479535142,0.744095379,-1.246599521,-0.672162694,-0.566302267,-0.492184037,-1.148377398,0.352426875,0.14092209,0.095747886,0.080190443,0.073728347,0.117378932,0.100109971,0.039495462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG",15,1,43655,0.210416667,55.330415,-111.164797,"BG1512019-07-0905:03:00",43655.21042,43655.21042,2019,7,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","BG_15_1",1,1,489545,6131573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36717606,7.860887508,81.2129798,72.58356999,70.25617372,68.47764033,79.09465272,7.00843706,5.328396896,27.1826508,33.28720618,34.95734431,35.98986043,24.69325644,61.65504102,67.78365535,33.47082063,45.86052489,49.75697146,52.55709785,31.21988097,1.909299735,2.000984605,5.164291492,2.935729052,2.589242867,2.369085261,4.771636487,-0.127542029,0.110996929,-1.737168987,-1.130294723,-1.012646419,-0.92532411,-1.513978422,0.273185021,0.103624087,0.065730864,0.074293464,0.092615811,0.16890988,0.182507215,0.039133665,1,9.262720861,6.12858355,76.19248596,63.67167065,60.9018222,58.8792621,74.41090897,6.794919589,5.17384993,25.84868183,32.70254898,34.02581622,34.82999118,24.68966535,73.35770656,84.42162675,33.9255,51.36122336,55.8699477,59.15493832,33.180169,2.180432282,2.647494845,3.781552992,2.182282251,1.970868838,1.84778571,3.674952654,0.479535142,0.744095379,-1.246599521,-0.672162694,-0.566302267,-0.492184037,-1.148377398,0.352426875,0.14092209,0.095747886,0.080190443,0.073728347,0.117378932,0.100109971,0.039495462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG",15,1,43656,0.211805556,55.330415,-111.164797,"BG1512019-07-1005:05:00",43656.21181,43656.21181,2019,7,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","BG_15_10",2,2,494935,6131575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.666666667,0.333333333,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.655929837,6.706842569,73.78897402,67.61515327,66.61164502,65.75179831,71.62564858,5.218470512,4.067209132,33.84739439,37.03436067,37.29760699,37.55089148,29.08811835,54.04420496,60.64268081,45.87053126,54.7722794,55.99262258,57.11006003,40.61131581,2.184021223,2.037737969,3.062370496,2.238246267,2.158073206,2.082503938,3.105845284,-0.613674116,-0.170263589,-1.205929918,-0.874082254,-0.828271157,-0.785409932,-1.041027632,0.250083361,0.080312069,0.096242575,0.105408392,0.132371503,0.248470078,0.087112031,0,2,6.271928927,3.997208588,69.90151883,56.0482295,53.57958231,51.55861618,68.83179236,4.815817452,3.544631212,29.85348167,35.50243154,36.02288841,36.27625682,28.60205791,76.78367386,88.67766429,42.70791561,63.3426459,67.23249203,70.35925226,41.55355677,2.983750209,3.769743569,2.640883867,1.705090574,1.627656687,1.583513729,2.649306345,0.7068663,1.050209983,-0.864743769,-0.324312564,-0.232263527,-0.153998276,-0.818420975,0.412113273,0.18087565,0.131626076,0.094824902,0.071274341,0.076383047,0.030350784,0.002551937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG",15,10,43636,0.201388889,55.330518,-111.079837,"BG15102019-06-2004:50:00",43636.20139,43636.20139,2019,6,20,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
