"","SS","lam.hat150"
"1","BG_15_1",1.93490095467106
"2","BG_15_10",4.03971728593505
"3","BG_15_100",4.64748864069545
"4","BG_15_11",7.25391888567041
"5","BG_15_12",8.33430230369363
"6","BG_15_13",2.48104749952974
"7","BG_15_14",2.65566494221894
"8","BG_15_15",3.67887251224245
"9","BG_15_16",3.957821459865
"10","BG_15_17",6.8623717872133
"11","BG_15_18",3.93657493920444
"12","BG_15_19",3.65557811015041
"13","BG_15_2",13.9427300201713
"14","BG_15_20",2.67759497522307
"15","BG_15_21",4.40426240685302
"16","BG_15_22",8.17857772568533
"17","BG_15_23",2.13837845678502
"18","BG_15_24",6.58229824423071
"19","BG_15_26",4.37508355809357
"20","BG_15_27",10.7330312680654
"21","BG_15_28",8.88294333239788
"22","BG_15_29",2.01652206114538
"23","BG_15_3",1.72694743390288
"24","BG_15_30",0.382970618683645
"25","BG_15_31",1.47907590839587
"26","BG_15_32",0.821354634109236
"27","BG_15_33",0.89214480742251
"28","BG_15_34",9.67511667372627
"29","BG_15_35",2.2841414623782
"30","BG_15_36",1.34803597595998
"31","BG_15_37",9.00442478640046
"32","BG_15_38",7.68274021612369
"33","BG_15_39",7.34999671258156
"34","BG_15_4",8.64831136255171
"35","BG_15_40",3.98021030761402
"36","BG_15_41",10.854239310793
"37","BG_15_42",5.15322790497576
"38","BG_15_43",3.665346495779
"39","BG_15_44",9.58457354114339
"40","BG_15_45",8.98357534193089
"41","BG_15_46",8.68508217865267
"42","BG_15_47",9.913755539301
"43","BG_15_48",9.93618029303242
"44","BG_15_49",9.35460363116225
"45","BG_15_5",9.08052440699088
"46","BG_15_50",12.1882139275948
"47","BG_15_51",7.70312550160756
"48","BG_15_52",0.309326371545004
"49","BG_15_53",5.80448818877557
"50","BG_15_54",15.4618953473722
"51","BG_15_55",1.5679411915426
"52","BG_15_56",4.26952768861897
"53","BG_15_57",9.00095219270121
"54","BG_15_58",8.90060041635688
"55","BG_15_59",4.09315239117922
"56","BG_15_6",11.8488822818713
"57","BG_15_60",9.46277587652494
"58","BG_15_61",1.09252798647117
"59","BG_15_62",5.30295205663349
"60","BG_15_63",1.72574231728516
"61","BG_15_64",0.91805831376104
"62","BG_15_65",12.2754854036251
"63","BG_15_66",9.36688113473579
"64","BG_15_67",10.3857566066839
"65","BG_15_68",0.781377868630975
"66","BG_15_69",16.1688770488913
"67","BG_15_7",14.1052307199707
"68","BG_15_70",8.68243444234137
"69","BG_15_71",12.0462286964484
"70","BG_15_72",1.21973818773071
"71","BG_15_73",11.0869741599404
"72","BG_15_74",4.77043169143279
"73","BG_15_75",9.83846566964684
"74","BG_15_77",4.27943423672476
"75","BG_15_78",11.0457291484045
"76","BG_15_79",6.69335022030272
"77","BG_15_8",16.4646472026431
"78","BG_15_80",9.41579368370611
"79","BG_15_81",3.54816230634245
"80","BG_15_82",4.90520594094393
"81","BG_15_83",2.6455916186229
"82","BG_15_84",1.15792126427604
"83","BG_15_85",7.84631047173661
"84","BG_15_86",11.6106710264588
"85","BG_15_87",5.19390819480484
"86","BG_15_88",8.03895619360314
"87","BG_15_89",11.6887760031545
"88","BG_15_9",8.16578299561689
"89","BG_15_90",11.2130794468646
"90","BG_15_91",12.394788237983
"91","BG_15_92",3.02945902590598
"92","BG_15_93",9.8766817291524
"93","BG_15_94",15.0152550435139
"94","BG_15_95",15.1385324969304
"95","BG_15_96",4.14749361099767
"96","BG_15_97",1.87227257599962
"97","BG_15_98",3.08380388831694
"98","BG_15_99",11.4846103512982
