"","SS","lam.hat150"
"1","BG_15_1",0.106810131848786
"2","BG_15_10",0.017715021121577
"3","BG_15_100",0.120508726054882
"4","BG_15_11",1.03633832074784
"5","BG_15_12",1.10991654908921
"6","BG_15_13",0.642684386120676
"7","BG_15_14",0.355292803567197
"8","BG_15_15",0.365855134281572
"9","BG_15_16",0.533167719899818
"10","BG_15_17",0.846475187160207
"11","BG_15_18",4.71915536997556
"12","BG_15_19",1.15249880145396
"13","BG_15_2",1.43864693645298
"14","BG_15_20",0.0682785910121936
"15","BG_15_21",0.335117946111057
"16","BG_15_22",1.00015019908639
"17","BG_15_23",0.509778023677626
"18","BG_15_24",0.777247324829899
"19","BG_15_26",1.30971499743114
"20","BG_15_27",2.93282215851817
"21","BG_15_28",2.67382487676307
"22","BG_15_29",0.370237110195392
"23","BG_15_3",0.405405932338389
"24","BG_15_30",0.371899103187893
"25","BG_15_31",0.199625523085115
"26","BG_15_32",0.0922198255642335
"27","BG_15_33",0.327806163969889
"28","BG_15_34",2.35402907039176
"29","BG_15_35",0.64402373890609
"30","BG_15_36",0.601382116218801
"31","BG_15_37",2.58404355229959
"32","BG_15_38",2.20077136677711
"33","BG_15_39",0.534447583063585
"34","BG_15_4",0.622577499369702
"35","BG_15_40",0.241199394527802
"36","BG_15_41",1.79374471878991
"37","BG_15_42",0.256853826252029
"38","BG_15_43",0.203465199812189
"39","BG_15_44",1.30937483218215
"40","BG_15_45",0.975048864290073
"41","BG_15_46",1.51994601553115
"42","BG_15_47",2.54505904635103
"43","BG_15_48",3.04915536730793
"44","BG_15_49",0.685771696273499
"45","BG_15_5",0.312705268803058
"46","BG_15_50",0.394065917595018
"47","BG_15_51",2.23067573410064
"48","BG_15_52",0.094440709442057
"49","BG_15_53",0.216343653323671
"50","BG_15_54",3.61214785892285
"51","BG_15_55",0.170776388011259
"52","BG_15_56",0.229907944672997
"53","BG_15_57",0.548227208454038
"54","BG_15_58",1.85825582557811
"55","BG_15_59",0.167136094075796
"56","BG_15_6",0.566219310218239
"57","BG_15_60",0.113336622216803
"58","BG_15_61",0.101055408796056
"59","BG_15_62",0.265840849704434
"60","BG_15_63",0.0635333265606712
"61","BG_15_64",0.163156565582282
"62","BG_15_65",0.926474940704438
"63","BG_15_66",0.522263757210321
"64","BG_15_67",1.08629179170504
"65","BG_15_68",0.0786214437916877
"66","BG_15_69",1.16854993413411
"67","BG_15_7",2.53105992198387
"68","BG_15_70",1.73961307895572
"69","BG_15_71",3.51145634729575
"70","BG_15_72",0.231566100440336
"71","BG_15_73",4.70012692800907
"72","BG_15_74",0.29341608518182
"73","BG_15_75",0.877587144835581
"74","BG_15_77",0.144475292476473
"75","BG_15_78",0.633687063293229
"76","BG_15_79",0.296810317909418
"77","BG_15_8",4.33082698159525
"78","BG_15_80",0.754006372772104
"79","BG_15_81",0.53002738220257
"80","BG_15_82",0.849586335484622
"81","BG_15_83",0.0798208618020473
"82","BG_15_84",0.175112162984158
"83","BG_15_85",0.878629232951771
"84","BG_15_86",4.62162492975822
"85","BG_15_87",0.092558998879234
"86","BG_15_88",0.742969651313862
"87","BG_15_89",2.08092836788212
"88","BG_15_9",0.184423894167273
"89","BG_15_90",2.07688931630344
"90","BG_15_91",3.36468019430667
"91","BG_15_92",0.703723765267024
"92","BG_15_93",1.19651880031133
"93","BG_15_94",1.56612773697245
"94","BG_15_95",3.29263070773068
"95","BG_15_96",0.124176940843438
"96","BG_15_97",0.348586499234802
"97","BG_15_98",0.350897604960215
"98","BG_15_99",1.92619217666133
