"","SS","lam.hat500"
"1","BG_15_1",0.125185916071174
"2","BG_15_10",1.36683769068145
"3","BG_15_100",0.195919556689785
"4","BG_15_11",0.0761584603173915
"5","BG_15_12",0.322072223773137
"6","BG_15_13",0.33943411214676
"7","BG_15_14",0.460375144627472
"8","BG_15_15",0.569366987825228
"9","BG_15_16",0.200930611947413
"10","BG_15_17",0.220019615082723
"11","BG_15_18",0.337060526130476
"12","BG_15_19",0.481189027529893
"13","BG_15_2",1.30967716439288
"14","BG_15_20",0.169245437311068
"15","BG_15_21",0.0667777482784509
"16","BG_15_22",0.0802157338690906
"17","BG_15_23",0.118587812705589
"18","BG_15_24",0.541441139269071
"19","BG_15_26",0.141348525872864
"20","BG_15_27",0.168109010384734
"21","BG_15_28",0.207826083403646
"22","BG_15_29",0.224227471155833
"23","BG_15_3",0.313560583682544
"24","BG_15_30",0.0643432489643324
"25","BG_15_31",0.0542976076727421
"26","BG_15_32",0.0396687776121264
"27","BG_15_33",0.106199085683959
"28","BG_15_34",0.646627810490913
"29","BG_15_35",0.221182377975471
"30","BG_15_36",0.225189651442988
"31","BG_15_37",0.136953103231477
"32","BG_15_38",0.369323640702182
"33","BG_15_39",0.263867067511721
"34","BG_15_4",0.434596326269645
"35","BG_15_40",0.0405973179626183
"36","BG_15_41",0.120961231409399
"37","BG_15_42",0.0662279492888262
"38","BG_15_43",0.125769557807602
"39","BG_15_44",0.627831200344456
"40","BG_15_45",0.350867521310897
"41","BG_15_46",0.227280340930431
"42","BG_15_47",0.238895749810994
"43","BG_15_48",0.342637285452991
"44","BG_15_49",0.136525919492151
"45","BG_15_5",0.400989586949056
"46","BG_15_50",0.142316913885998
"47","BG_15_51",0.087053449391639
"48","BG_15_52",0.10369172209524
"49","BG_15_53",0.141164048022293
"50","BG_15_54",0.301389154262442
"51","BG_15_55",0.182410890768228
"52","BG_15_56",0.370460345398571
"53","BG_15_57",0.585816536771971
"54","BG_15_58",0.237555034031178
"55","BG_15_59",0.0783754024007596
"56","BG_15_6",0.212150045768217
"57","BG_15_60",0.378559498342344
"58","BG_15_61",0.134325462778725
"59","BG_15_62",0.170364219870753
"60","BG_15_63",0.156903804816993
"61","BG_15_64",0.0427532975842129
"62","BG_15_65",0.230366010172032
"63","BG_15_66",0.213568749976054
"64","BG_15_67",0.395366801483104
"65","BG_15_68",0.0567423123530015
"66","BG_15_69",0.378772136415172
"67","BG_15_7",0.304523590058048
"68","BG_15_70",0.436007759616018
"69","BG_15_71",0.626835849668776
"70","BG_15_72",0.396645475102121
"71","BG_15_73",1.03104636648803
"72","BG_15_74",0.101506031890923
"73","BG_15_75",0.391702869135214
"74","BG_15_77",0.170016513642979
"75","BG_15_78",0.150625034909411
"76","BG_15_79",1.1583714080354
"77","BG_15_8",0.342709808148442
"78","BG_15_80",0.339960984627017
"79","BG_15_81",0.0859453832421328
"80","BG_15_82",3.01800755213758
"81","BG_15_83",1.62242899565945
"82","BG_15_84",0.0613849482618476
"83","BG_15_85",0.274351251661054
"84","BG_15_86",0.18029530038253
"85","BG_15_87",0.251136872857991
"86","BG_15_88",0.801926889696332
"87","BG_15_89",1.4349520740427
"88","BG_15_9",0.69064121416303
"89","BG_15_90",0.272018681545164
"90","BG_15_91",0.169615478118027
"91","BG_15_92",0.354726367739277
"92","BG_15_93",0.311490573448349
"93","BG_15_94",0.175389244111637
"94","BG_15_95",0.359008700639899
"95","BG_15_96",0.921623803269393
"96","BG_15_97",0.0904725571757229
"97","BG_15_98",0.942802341619958
"98","BG_15_99",6.13330337351378
