"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.512344401759803,0.355468009786572,-1.20906170094149,0.184372897421878
"2","lam(S150.mean_MaxHeight)",0.634083285545431,0.317192607299985,0.0123857752374605,1.2557807958534
"3","lam(S150.VPD__11.12m_Grid.1x1m.mean)",-0.838265340544954,0.375397128502707,-1.57404371241026,-0.102486968679648
"4","p(Int)",-1.57002028483378,0.422950379862723,-2.39900302936472,-0.741037540302847
