"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",1.41534057382246,0.47139697536258,0.491402502111805,2.33927864553312
"2","lam(S500.VPD__100.150cm_Grid.1x1m.mean)",1.47745674816085,0.495665011345175,0.505953325924305,2.44896017039739
"3","lam(S500.VPD__150.200cm_Grid.1x1m.mean)",-3.06262586897532,0.929935601439196,-4.88529964779614,-1.23995209015449
"4","lam(S500.VPD__2.3m_Grid.1x1m.mean)",1.67612979749014,0.512313559435201,0.671995220997147,2.68026437398314
"5","p(Int)",-2.17845345214419,0.528810900450847,-3.21492281702785,-1.14198408726053
