"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.07220096584701,0.99744392857837,-3.02719106586061,0.882789134166597
"2","lam(S150.VPD__3.4m_Grid.1x1m.mean)",1.05180013549811,0.257925973124114,0.546265228174846,1.55733504282137
"3","p(Int)",-2.574161476694,1.06466228073181,-4.66089954692834,-0.487423406459658
