"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.563606136799861,0.568882563743023,-0.551403688136465,1.67861596173619
"2","lam(S150.VPD__100.150cm_Grid.1x1m.mean)",0.369826987969065,0.143815028517639,0.087949532074492,0.651704443863637
"3","lam(S150.VPD__3.4m_Grid.1x1m.mean)",0.404784097939537,0.141410209367974,0.127620087578309,0.681948108300765
"4","p(Int)",-2.15575892321271,0.636648487572361,-3.40358995885454,-0.907927887570886
