"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-2.40737655628887,0.468730641148624,-3.32608861294017,-1.48866449963756
"2","lam(S150.mean_MaxHeight)",-0.930392393021372,0.369827393403796,-1.65525408409281,-0.205530701949933
"3","lam(S150.VPD__150.200cm_Grid.1x1m.mean)",2.37474186905962,0.970451187726976,0.472657541114742,4.27682619700449
"4","lam(S150.VPD__2.3m_Grid.1x1m.mean)",-2.90535074775965,1.14547402040367,-5.15047982775084,-0.660221667768462
"5","p(Int)",-0.792341816962286,0.446838408953103,-1.66814509851037,0.0834614645857961
