"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.242598916161107,0.262819335046062,-0.272526980529174,0.757724812851388
"2","lam(S500.VPD__4.5m_Grid.1x1m.mean)",0.482802375325857,0.169145051743704,0.151278073908198,0.814326676743516
"3","p(Int)",-1.98600215883784,0.34285833509408,-2.65800449562224,-1.31399982205344
"4","p(Julian)",-1.08634140037412,0.195197618796777,-1.4689287332158,-0.703754067532433
