"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",0.722261150409514,0.204304705843904,0.321823926955462,1.12269837386356
"2","lam(S150.VPD__3.4m_Grid.1x1m.mean)",-0.595187345867963,0.236186998602194,-1.05811386312826,-0.132260828607661
"3","lam(S150.VPD__4.5m_Grid.1x1m.mean)",0.704981191345082,0.229679353547687,0.254809658391616,1.15515272429855
"4","p(Int)",-1.18791915958114,0.265174830088802,-1.70766182655519,-0.668176492607084
"5","p(Julian)",-0.294867917401693,0.11839431505404,-0.526920774907612,-0.0628150598957745
