"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-0.917027677789747,0.208081659265285,-1.32486772994971,-0.509187625629789
"2","lam(S150.VPD__100.150cm_Grid.1x1m.mean)",1.41973555094429,0.462587708685725,0.51306364192027,2.32640745996831
"3","lam(S150.VPD__150.200cm_Grid.1x1m.mean)",-2.06940619782119,0.666241984475767,-3.37524048739369,-0.763571908248683
"4","lam(S150.VPD__3.4m_Grid.1x1m.mean)",1.08314258990076,0.297244739318113,0.500542900837259,1.66574227896426
"5","p(Int)",-0.520973884886854,0.250628851160721,-1.01220643316187,-0.0297413366118408
