"","Predictor","Estimate","SE","LCL","UCL"
"1","lam(Int)",-1.74310446076917,0.279925546653011,-2.29175853220907,-1.19445038932926
"2","lam(S500.VPD__100.150cm_Grid.1x1m.mean)",-2.11387710686051,0.461178321319398,-3.01778661664653,-1.20996759707449
"3","lam(S500.VPD__11.12m_Grid.1x1m.mean)",-0.629058095449742,0.198612562852804,-1.01833871864124,-0.239777472258246
"4","lam(S500.VPD__50.100cm_Grid.1x1m.mean)",1.70128396794554,0.426709428231069,0.864933488612645,2.53763444727844
"5","p(Int)",0.281967032211401,0.234916832180718,-0.178469958862807,0.742404023285608
